response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.344068482821563,0.0112266722675034,2.53556303155927,0.135697073406996,0.0781071061363636,0.610029859506763
Transcription_rate,H3K27me3,-0.040009155404943,0.863529912100479,-0.171882490717119,0.232770395856023,-0.496230747949879,0.416212437139993
Transcription_rate,H3K36me3,0.58146695620118,3.4511192314346e-05,4.14145344773209,0.140401664183766,0.306284751031512,0.856649161370848
Transcription_rate,H3K4me1,0.302319545426911,0.092291400198647,1.6834324790671,0.17958519227005,-0.0496609635790874,0.654300054432909
Transcription_rate,H3K4me2,-0.252525491999357,0.237506938517847,-1.18124114975306,0.213779795981666,-0.671526192745743,0.166475208747028
Transcription_rate,H3K4me3,0.431919424239616,0.0906962562467348,1.69173634014962,0.255311311809627,-0.068481551752929,0.932320400232162
Transcription_rate,H3K79me2,-0.165905815185081,0.267800363930313,-1.10814230292689,0.149715261972114,-0.459342336586404,0.127530706216241
Transcription_rate,H3K9ac,-0.278381094848913,0.350551896842149,-0.933519326055923,0.298206032889604,-0.862854179285104,0.306091989587277
Transcription_rate,H3K9me1,0.117856950791474,0.415249148729771,0.814691100584626,0.144664586009224,-0.165680427625001,0.401394329207949
Transcription_rate,H3K9me3,-0.290784525000953,0.0232608893843185,-2.26912230389342,0.128148458327706,-0.541950887997588,-0.0396181620043181
Transcription_rate,H4K20me1,0.421890901665407,0.00535778313830781,2.78469659053442,0.151503364172411,0.124949764350825,0.718832038979988
Half_life,H3K27ac,-0.159433315209807,0.312099962121284,-1.01082548732519,0.157725855955309,-0.468570312312966,0.149703681893351
Half_life,H3K27me3,-0.148858836453612,0.582187523339144,-0.55019224314281,0.270557861018359,-0.679142499783789,0.381424826876566
Half_life,H3K36me3,-0.0845767829893633,0.604277872755345,-0.518258572975379,0.163194180279158,-0.40443149882305,0.235277932844323
Half_life,H3K4me1,-0.279737263410743,0.180202625915871,-1.34013141016868,0.20873868136225,-0.688857561061135,0.129383034239648
Half_life,H3K4me2,0.332170982451804,0.181291764171282,1.33678825461435,0.24848436639476,-0.154849426403181,0.819191391306789
Half_life,H3K4me3,-0.304346558195033,0.305093626506445,-1.02557145861611,0.296758022698598,-0.885981594807605,0.277288478417538
Half_life,H3K79me2,0.405228965782964,0.0198782470003669,2.32863807893136,0.174019728290678,0.0641565657337879,0.746301365832139
Half_life,H3K9ac,0.0335730200099477,0.922838087044879,0.0968593549360521,0.346616184178731,-0.645782217439066,0.712928257458962
Half_life,H3K9me1,-0.156553481739009,0.351833149820729,-0.931039465550598,0.168149136026609,-0.48611973238269,0.173012768904672
Half_life,H3K9me3,-0.0182469990576241,0.902500909743206,-0.122502697556585,0.148951814299401,-0.310187190516349,0.273693192401101
Half_life,H4K20me1,-0.270275223145302,0.12483317483116,-1.53479913712318,0.176098107307972,-0.615421171214597,0.0748707249239941
