response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.54723574000126,8.79296635503124e-14,7.45775059466306,0.0733781229413699,0.403417261783023,0.691054218219498
Transcription_rate,H3K27me3,-0.170513883606083,0.209979460738011,-1.25362191799533,0.136016992969261,-0.437102291111273,0.0960745238991067
Transcription_rate,H3K36me3,-0.284734137067772,0.00175402792570734,-3.12899918874933,0.0909984694440207,-0.463087859826321,-0.106380414309222
Transcription_rate,H3K4me1,0.0821771351597324,0.454269760381266,0.748315694082005,0.109816132161364,-0.133058528798032,0.297412799117497
Transcription_rate,H3K4me2,-0.93053467305518,2.22044604925031e-15,-7.93428006205154,0.117280290811234,-1.16039981914158,-0.700669526968777
Transcription_rate,H3K4me3,0.672858874331356,3.58070235284558e-06,4.63434452029729,0.145189653333799,0.388292382869253,0.957425365793458
Transcription_rate,H3K79me2,0.662337101408754,0,8.35236969274463,0.07929930376335,0.506913322033487,0.817760880784022
Transcription_rate,H3K9ac,-0.186987811569788,0.23580271861499,-1.1855432660934,0.157723312946604,-0.496119824467472,0.122144201327896
Transcription_rate,H3K9me1,-0.15023458743207,0.0505450914761563,-1.95532186958252,0.0768336864478212,-0.300825845669243,0.000356670805102238
Transcription_rate,H3K9me3,-0.0718737007300176,0.334800222520596,-0.96449019367936,0.0745198875022587,-0.217929996366421,0.0741825949063859
Transcription_rate,H4K20me1,0.570239611066965,4.44089209850063e-16,8.13350917243964,0.0701099118445971,0.432826708892277,0.707652513241654
Half_life,H3K27ac,-0.395361846186604,4.02052448889023e-07,-5.06798340440163,0.0780116694626951,-0.54826190870733,-0.242461783665879
Half_life,H3K27me3,0.141882827198166,0.32650955090569,0.981168711391376,0.144605943453869,-0.141539613921852,0.425305268318184
Half_life,H3K36me3,0.549539375137729,1.3445375035559e-08,5.68030628748382,0.0967446731435245,0.359923300080322,0.739155450195137
Half_life,H3K4me1,-0.236551469931617,0.0427518341022795,-2.02612639286081,0.116750598958249,-0.465378439063265,-0.00772450079996875
Half_life,H3K4me2,0.434355378143904,0.00049473437704961,3.48359128303244,0.124686090546707,0.189975131299257,0.67873562498855
Half_life,H3K4me3,-0.448566433684401,0.00366061722216582,-2.90601686166855,0.154357822076382,-0.751102205686152,-0.14603066168265
Half_life,H3K79me2,-0.141346572294754,0.0936256588892437,-1.6765747952975,0.0843067501021764,-0.306584766148638,0.0238916215591303
Half_life,H3K9ac,0.169933450139273,0.310858989503368,1.01342125849631,0.16768293413483,-0.158719061586996,0.498585961865541
Half_life,H3K9me1,0.135635481893073,0.0968217548843791,1.66046096267493,0.0816854385270044,-0.024465035681216,0.295735999467362
Half_life,H3K9me3,0.120489208501721,0.128300468050021,1.52083811059388,0.0792255320684138,-0.0347899810083927,0.275768398011836
Half_life,H4K20me1,-0.529850501844095,1.17261755860909e-12,-7.10854889581278,0.0745370833921109,-0.675940500805291,-0.383760502882899
