response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.211304919505992,0.343454412519536,0.947361872658775,0.223045623435281,-0.225856469336442,0.648466308348425
Transcription_rate,H3K27me3,0.911368131515578,0.169208338344115,1.37475201790217,0.662932746886454,-0.387956176554079,2.21069243958524
Transcription_rate,H3K36me3,0.731628424126873,0.00094907115222842,3.30520452629864,0.221356475312042,0.297777704770542,1.1654791434832
Transcription_rate,H3K4me1,0.560876602304988,0.189548079161744,1.31191718300166,0.427524396792873,-0.277055817921254,1.39880902253123
Transcription_rate,H3K4me2,0.0403621437728575,0.869800676754231,0.163911674155464,0.24624325253719,-0.442265762636036,0.522990050181751
Transcription_rate,H3K4me3,1.92603552319658,0.0141113290230708,2.45441686299842,0.784722250010801,0.38800817530817,3.46406287108498
Transcription_rate,H3K79me2,0.201688860724042,0.202803986073142,1.2736034581216,0.158360798597003,-0.108692601089085,0.51207032253717
Transcription_rate,H3K9ac,-1.45790717351106,0.102133497161518,-1.63459728511625,0.891906028956472,-3.20601086785989,0.29019652083776
Transcription_rate,H3K9me1,0.186755826324856,0.342858718202912,0.948531944786159,0.196889337624743,-0.199140184359587,0.5726518370093
Transcription_rate,H3K9me3,-1.19217316111801,4.80432625171723e-06,-4.57315579815932,0.260689382504277,-1.70311496197838,-0.681231360257639
Transcription_rate,H4K20me1,-0.218378691475299,0.383480292293541,-0.871501673897606,0.250577477950957,-0.709501523596054,0.272744140645455
Half_life,H3K27ac,-0.297860357650605,0.31757529902731,-0.99945299423395,0.298023378156875,-0.881975445389041,0.286254730087831
Half_life,H3K27me3,-2.13259862072538,0.0160580833015589,-2.40759273623914,0.885780468027443,-3.8686964362682,-0.396500805182555
Half_life,H3K36me3,-0.174280071228527,0.555694236218521,-0.589249022407023,0.295766415558247,-0.753971593559198,0.405411451102145
Half_life,H3K4me1,1.2493646989098,0.0287340999535393,2.18711541010027,0.571238578970334,0.129757657548102,2.36897174027149
Half_life,H3K4me2,0.107593399038797,0.743658255633232,0.32701273173349,0.329018990999054,-0.537271973549057,0.752458771626651
Half_life,H3K4me3,-0.0788017699692205,0.94009063068382,-0.0751559516430302,1.04851004140706,-2.13384368855565,1.97624014861721
Half_life,H3K79me2,0.204411432852757,0.334017751724943,0.966052818869154,0.211594468604768,-0.210306104940479,0.619128970645993
Half_life,H3K9ac,-0.822909957830982,0.489866908296945,-0.690520523038274,1.19172411300709,-3.15864629883283,1.51282638317086
Half_life,H3K9me1,-0.36443582425326,0.165962311294945,-1.38529490414187,0.263074543307451,-0.880052454385187,0.151180805878666
Half_life,H3K9me3,0.587456115527358,0.0916927246626507,1.68653538956251,0.348321250276132,-0.0952409900638237,1.27015322111854
Half_life,H4K20me1,-0.0467734821218198,0.888895848169624,-0.139701491181786,0.334810185103579,-0.702989386582024,0.609442422338385
