response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,-0.734660692346755,0.128701789428743,-1.51924121933592,0.483570800341954,-1.68244204499219,0.213120660298683
Transcription_rate,H3K27me3,1.94834339627989,0.389939853908512,0.859726444694306,2.26623643869959,-2.49339840402362,6.3900851965834
Transcription_rate,H3K36me3,0.341191247638201,0.561186241941627,0.581080438285723,0.58716698267243,-0.809634891310815,1.49201738658722
Transcription_rate,H3K4me1,-1.01617725826659,0.609811231033051,-0.510342930837882,1.99116554156678,-4.91879000699467,2.88643549046149
Transcription_rate,H3K4me2,-0.27957850985992,0.648683232764085,-0.455592228321799,0.61365952375826,-1.48232907519611,0.923172055476272
Transcription_rate,H3K4me3,-0.964462291365982,0.255362091709251,-1.13742157636512,0.847937397537451,-2.62638905168401,0.697464468952044
Transcription_rate,H3K79me2,1.15671031276919,0.000216520233358386,3.69891835217225,0.312715827341768,0.543798553783683,1.76962207175471
Transcription_rate,H3K9ac,1.41717976415478,0.329233552050476,0.975658847190256,1.45253616900624,-1.42973881333923,4.26409834164879
Transcription_rate,H3K9me1,0.156354613964012,0.759689297230356,0.305888821766938,0.511148505070711,-0.845478046726071,1.15818727465409
Transcription_rate,H3K9me3,-0.995054579675006,0.0860054027363883,-1.71685645552685,0.579579368136316,-2.13100926740467,0.140900108054654
Transcription_rate,H4K20me1,-0.11241553277038,0.833191229407839,-0.21061048573388,0.533760379397368,-1.15856665276366,0.933735587222896
Half_life,H3K27ac,0.805831381275877,0.109382894280108,1.60097302320912,0.503338513262769,-0.180693976751086,1.79235673930284
Half_life,H3K27me3,-2.83136165993524,0.230022603702075,-1.20030063384672,2.35887708470278,-7.45467578990952,1.79195247003905
Half_life,H3K36me3,0.206042449091799,0.736020317366893,0.337128123860353,0.611169565838853,-0.991827888399335,1.40391278658293
Half_life,H3K4me1,1.22948194809816,0.553034924970203,0.593218512409548,2.07256166552225,-2.83266427206379,5.29162816826012
Half_life,H3K4me2,0.160796794290611,0.801243118313544,0.251738601006458,0.638745085766509,-1.09112056911369,1.41271415769492
Half_life,H3K4me3,1.08764489942735,0.217829839163698,1.23231928364567,0.882599918593885,-0.64221915377465,2.81750895262934
Half_life,H3K79me2,-0.9432014457982,0.00375901328225936,-2.89770721464961,0.325499222637044,-1.58116819916259,-0.30523469243381
Half_life,H3K9ac,-1.49175777187898,0.323805180249478,-0.986668493786336,1.51191386091023,-4.45505448698994,1.47153894323197
Half_life,H3K9me1,-0.162641229237244,0.75983949380163,-0.305691568191277,0.532043556842485,-1.2054274388551,0.880144980380615
Half_life,H3K9me3,1.36643000713665,0.0235107036012332,2.26503220016677,0.603271779993257,0.184039045460494,2.5488209688128
Half_life,H4K20me1,-0.173026176703734,0.75547105812227,-0.311433541870036,0.555579773664646,-1.26194252362535,0.915890170217886
