response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.0655189685787925,0.0229422243658235,2.27439539023623,0.0288072025031617,0.00905788917724344,0.121980047980341
Transcription_rate,H3K27me3,0.006800644620499,0.690648547147991,0.397975090753796,0.0170881162627994,-0.026691447818221,0.040292737059219
Transcription_rate,H3K36me3,0.292523896246451,0,11.6925380425328,0.0250179982466052,0.243489520717818,0.341558271775083
Transcription_rate,H3K4me1,-0.0282931658512551,0.116606405238025,-1.5691782734727,0.0180305618103164,-0.0636324176204985,0.0070460859179884
Transcription_rate,H3K4me2,-0.298104466575878,0,-9.11355601835219,0.0327100054002606,-0.362214899094499,-0.233994034057256
Transcription_rate,H3K4me3,0.0260346224050781,0.596322865804438,0.529695792251662,0.0491501401104369,-0.0702978820464757,0.122367126856632
Transcription_rate,H3K79me2,0.521032144497034,0,22.307508456084,0.0233568058720126,0.475253646193996,0.566810642800073
Transcription_rate,H3K9ac,0.25950306054242,3.6144190129761e-07,5.08821896712919,0.0510007651437284,0.159543397676727,0.359462723408114
Transcription_rate,H3K9me1,-0.00938120744129848,0.693218948812426,-0.394490487592884,0.0237805669245437,-0.0559902621453486,0.0372278472627517
Transcription_rate,H3K9me3,-0.0335930523876956,0.104734165100927,-1.62232319346777,0.0207067571510762,-0.0741775506404222,0.00699144586503095
Transcription_rate,H4K20me1,0.0233895254120252,0.348990332018933,0.936549513541848,0.0249741472007931,-0.0255589036461309,0.0723379544701814
Half_life,H3K27ac,-0.0566545345443882,0.306824867753706,-1.02190710841452,0.0554400043584069,-0.165314946389609,0.052005877300833
Half_life,H3K27me3,0.0292234575515444,0.374208269440357,0.888618268760805,0.0328864019330787,-0.0352327058183983,0.0936796209214871
Half_life,H3K36me3,0.0392571694425742,0.414871803669016,0.815350336060514,0.0481476093236817,-0.0551104107735468,0.133624749658695
Half_life,H3K4me1,-0.00373285326888079,0.914333195454122,-0.107574538046268,0.0347001561584703,-0.0717439095973983,0.0642782030596368
Half_life,H3K4me2,-0.106833150399033,0.0896808468323544,-1.69708365016947,0.062951022118659,-0.230214886541589,0.0165485857435229
Half_life,H3K4me3,0.0358516661651546,0.704672826670077,0.379020249721068,0.0945903713364627,-0.149542054938582,0.221245387268891
Half_life,H3K79me2,0.179713183432831,6.38761605475935e-05,3.99801404980301,0.0449506132780312,0.0916116003249014,0.26781476654076
Half_life,H3K9ac,-0.176618759388736,0.0719487155313825,-1.7994424765907,0.0981519341053706,-0.368993015248211,0.0157554964707393
Half_life,H3K9me1,0.05633425134403,0.218354562516639,1.23091525212579,0.0457661494134067,-0.033365753217326,0.146034255905386
Half_life,H3K9me3,-0.077093540115433,0.0530434784299252,-1.93456679166096,0.0398505445496886,-0.155199172197131,0.00101209196626552
Half_life,H4K20me1,-0.198443591767753,3.64655457851804e-05,-4.12880376089494,0.0480632171592334,-0.292645766380978,-0.104241417154528
