response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.237134453220048,0.443045461713972,0.767060641029843,0.309146944238561,-0.368782423418144,0.84305132985824
Transcription_rate,H3K27me3,3.09888386114487,0.00722192228770457,2.68643396097476,1.15353063062844,0.83800537004935,5.35976235224038
Transcription_rate,H3K36me3,0.929062499951319,0.0406633261390124,2.04694661833689,0.453877248985694,0.0394794385372398,1.8186455613654
Transcription_rate,H3K4me1,3.45028019221879,0.00879834551631786,2.61979183587906,1.31700547538391,0.868996893024268,6.03156349141331
Transcription_rate,H3K4me2,-1.62167710003681,0.000178185561656719,-3.74809106807211,0.432667475411942,-2.46968976912609,-0.773664430947536
Transcription_rate,H3K4me3,0.0667726804972405,0.923341578856047,0.0962253739069052,0.693919678211287,-1.29328489696051,1.42683025795499
Transcription_rate,H3K79me2,0.605781170539465,0.00555470717897855,2.77297099316302,0.218459252560906,0.177608903430551,1.03395343764838
Transcription_rate,H3K9ac,-0.963307704266153,0.211907677489029,-1.24833697888528,0.771672809954209,-2.47575861962522,0.549143211092918
Transcription_rate,H3K9me1,-0.494309813210967,0.180428376202983,-1.33943722980773,0.369042910119739,-1.21762062579551,0.229000999373573
Transcription_rate,H3K9me3,-0.593530108954563,0.118741055248738,-1.56007966969272,0.380448588931017,-1.33919564122844,0.152135423319314
Transcription_rate,H4K20me1,0.692200616159667,0.0345088032023577,2.11407568922233,0.327424708438086,0.0504599799724902,1.33394125234684
Half_life,H3K27ac,0.388043497767109,0.561433100170926,0.58071418453508,0.668217701755946,-0.921639131506672,1.69772612704089
Half_life,H3K27me3,-2.89815566835686,0.245090455919371,-1.16235706460156,2.49334370359791,-7.78501952848847,1.98870819177475
Half_life,H3K36me3,-1.40488254409987,0.15213856877593,-1.43201835365082,0.98105065519463,-3.32770649529077,0.517941407091023
Half_life,H3K4me1,-0.859690298908736,0.762654986830719,-0.301996164482813,2.84669277300594,-6.43910560905083,4.71972501123336
Half_life,H3K4me2,1.06416989009166,0.255162677332269,1.13789895585293,0.935205964130615,-0.7688001177314,2.89713989791473
Half_life,H3K4me3,0.78327355101606,0.601519054478656,0.522217282153287,1.49989971183325,-2.15647586459912,3.72302296663124
Half_life,H3K79me2,0.0404050757555351,0.931809667890135,0.0855682132670488,0.472197258921784,-0.885084545329696,0.965894696840766
Half_life,H3K9ac,-0.625073970080992,0.707844120580578,-0.374753068563616,1.66796224638487,-3.89421990056785,2.64407196040587
Half_life,H3K9me1,-0.177089002708894,0.82431040810398,-0.222004464216652,0.797682169742653,-1.74051732651426,1.38633932109647
Half_life,H3K9me3,0.871291137859697,0.289357316105267,1.05953254400091,0.822335418381401,-0.740456665379527,2.48303894109892
Half_life,H4K20me1,-0.721409882722484,0.308043192061794,-1.01933660380847,0.707724886977605,-2.10852517216127,0.665705406716303
