response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.209476298226854,5.99520433297585e-15,7.8017647268089,0.0268498609688957,0.15685153773791,0.262101058715797
Transcription_rate,H3K27me3,-0.00511475147379485,0.910538811274588,-0.112358938704648,0.0455215360056018,-0.0943353225657178,0.0841058196181281
Transcription_rate,H3K36me3,-0.0300531488307761,0.391202092769856,-0.857439399342303,0.035049880905669,-0.0987496530683054,0.0386433554067533
Transcription_rate,H3K4me1,0.0970544748417512,0.0217158992859066,2.29530066939556,0.0422839918690518,0.0141793736558251,0.179929576027677
Transcription_rate,H3K4me2,-0.294007314325343,4.9298583437718e-08,-5.45382188396113,0.0539084921694957,-0.399666017438414,-0.188348611212272
Transcription_rate,H3K4me3,0.0175251544124862,0.770865703092831,0.291242705659225,0.0601737110387646,-0.100413152039613,0.135463460864585
Transcription_rate,H3K79me2,0.444642294829415,0,15.5983400960912,0.028505744334991,0.388772062580326,0.500512527078504
Transcription_rate,H3K9ac,0.167450819953382,0.00199624635649243,3.09079018851734,0.054177349396113,0.0612651663591574,0.273636473547606
Transcription_rate,H3K9me1,-0.080950071375918,0.0183481484778407,-2.35851641124412,0.0343224541453231,-0.148220845361779,-0.0136792973900574
Transcription_rate,H3K9me3,-0.128742436362033,0.000201957879606862,-3.71655476649383,0.034640263483454,-0.196636105204581,-0.0608487675194852
Transcription_rate,H4K20me1,0.047293609860555,0.147625243725821,1.44797070494877,0.0326619935741231,-0.0167227212080049,0.111309940929115
Half_life,H3K27ac,0.0588237438530975,0.138527549593511,1.48129661701615,0.0397109823767702,-0.0190083513960769,0.136655839102272
Half_life,H3K27me3,-0.0555244479370657,0.409538958416921,-0.824705235834747,0.0673264161841596,-0.187481798866173,0.0764329029920417
Half_life,H3K36me3,0.0358339901017243,0.489403558111818,0.691257781394818,0.051838823469616,-0.0657682368996526,0.137436217103101
Half_life,H3K4me1,-0.209564306116772,0.000805240814698349,-3.3509870034953,0.0625380838237162,-0.332136698073403,-0.0869919141601417
Half_life,H3K4me2,-0.122818095915483,0.123460223782713,-1.54041090971551,0.0797307362216526,-0.279087467370785,0.0334512755398193
Half_life,H3K4me3,-0.120050788623501,0.1773592335211,-1.34893067745518,0.0889970037970982,-0.294481710797788,0.0543801335507858
Half_life,H3K79me2,0.00955440919419484,0.820717361632195,0.22662241428297,0.0421600362189454,-0.0730777433818423,0.0921865617702319
Half_life,H3K9ac,-0.0248125599489735,0.756819458403011,-0.309660086117875,0.0801283764402504,-0.181861291911532,0.132236172013585
Half_life,H3K9me1,0.114032678509391,0.0246799501722734,2.24637575143032,0.0507629582614502,0.0145391085682387,0.213526248450544
Half_life,H3K9me3,0.179884794142581,0.000446236429673785,3.51111195183668,0.0512329987223798,0.0794699618267303,0.280299626458432
Half_life,H4K20me1,0.0693338363007277,0.151209848538262,1.43527113941688,0.0483071347264019,-0.0253464079593441,0.1640140805608
