response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.282885635337056,0,14.7287473723219,0.0192063607437963,0.245241860005132,0.320529410668981
Transcription_rate,H3K27me3,-0.424801292005735,0,-15.764079364931,0.0269474215507157,-0.477617267721356,-0.371985316290113
Transcription_rate,H3K36me3,0.137448456859334,0,8.7625845960936,0.0156858350811938,0.106704785032759,0.168192128685908
Transcription_rate,H3K4me1,-0.0280497125302779,0.0843594150008171,-1.72593328920333,0.016251910027893,-0.0599028708649336,0.0038034458043777
Transcription_rate,H3K4me2,-0.404578856137933,0,-13.7484295106113,0.0294272779175012,-0.462255261019287,-0.34690245125658
Transcription_rate,H3K4me3,0.15847559781678,2.73887201334144e-05,4.19415786124776,0.0377848433605772,0.0844186656685614,0.232532529964999
Transcription_rate,H3K79me2,0.399678787807969,0,21.9280916621556,0.0182267930089763,0.363954929956709,0.435402645659229
Transcription_rate,H3K9ac,0.359911734779987,0,10.2231089212263,0.0352057028398378,0.290909825163485,0.428913644396488
Transcription_rate,H3K9me1,-0.0241735700063635,0.190189852150535,-1.31001768733031,0.0184528577286822,-0.0603405065664221,0.0119933665536951
Transcription_rate,H3K9me3,-0.128168692066153,6.57918164392868e-13,-7.18791312706592,0.017831140944586,-0.163117086120799,-0.0932202980115065
Transcription_rate,H4K20me1,0.0979293924148969,2.32189653504022e-07,5.17152624439558,0.0189362651927028,0.0608149946355001,0.135043790194294
Half_life,H3K27ac,0.11727159663527,1.94576893775e-06,4.75897669894385,0.0246421876075366,0.0689737964242187,0.165569396846321
Half_life,H3K27me3,0.218456628474371,2.64118282800041e-10,6.31849771183784,0.0345741406323671,0.150692558038509,0.286220698910234
Half_life,H3K36me3,-0.07515244605054,0.000188288858103736,-3.73423201516569,0.020125274954884,-0.114597260141079,-0.0357076319600014
Half_life,H3K4me1,-0.164919534712286,2.66453525910038e-15,-7.90921740849855,0.0208515616899187,-0.205787844645942,-0.124051224778631
Half_life,H3K4me2,0.0041036478100842,0.913449123377229,0.108689054861895,0.037755851454394,-0.0698964612461723,0.0781037568663407
Half_life,H3K4me3,0.0654580486161422,0.176938731489062,1.35024087275368,0.0484787936263897,-0.0295586409055316,0.160474738137816
Half_life,H3K79me2,0.21579280077437,0,9.22767971863532,0.0233853804373569,0.169958297352383,0.261627304196357
Half_life,H3K9ac,-0.187142566732326,3.42642887198874e-05,-4.14309970525381,0.0451696990287279,-0.275673550021147,-0.0986115834435055
Half_life,H3K9me1,0.0421108696469906,0.075293195790153,1.7786741731608,0.0236754264959935,-0.00429211360378201,0.0885138528977631
Half_life,H3K9me3,0.0459471878475688,0.0446030555293719,2.00837878518586,0.0228777500471938,0.00110762170775944,0.0907867539873782
Half_life,H4K20me1,-0.0664942273671456,0.00620252901448692,-2.73687800351628,0.0242956490138455,-0.114112824415309,-0.0188756303189824
