response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.0375225647367404,0.188253667727597,1.31576280273672,0.0285177272519753,-0.0183711535980675,0.0934162830715484
Transcription_rate,H3K27me3,-0.030229225780723,0.544326440016899,-0.606283610501097,0.0498598762314198,-0.12795278746793,0.0674943359064843
Transcription_rate,H3K36me3,0.293064188965142,0,10.6723526772523,0.0274601297228303,0.239243323697597,0.346885054232687
Transcription_rate,H3K4me1,-0.0255889950863529,0.169138090989831,-1.37497856237638,0.0186104684004144,-0.0620648428865859,0.0108868527138801
Transcription_rate,H3K4me2,-0.259636834321486,3.68594044175552e-14,-7.57181830278355,0.0342898923269248,-0.326843788316015,-0.192429880326957
Transcription_rate,H3K4me3,0.00490814086765494,0.917543336814953,0.103528745047887,0.0474084841401749,-0.0880107806087262,0.097827062344036
Transcription_rate,H3K79me2,0.486747625623169,0,20.0776715799978,0.0242432307792148,0.439231766427015,0.534263484819323
Transcription_rate,H3K9ac,0.257012116287396,6.00138775785908e-07,4.99117247657275,0.0514933349816587,0.156087034279488,0.357937198295303
Transcription_rate,H3K9me1,0.00230418810806072,0.930695803828995,0.0869694394459998,0.0264942274290662,-0.0496235434511223,0.0542319196672438
Transcription_rate,H3K9me3,-0.043262261350131,0.0571071949122319,-1.90248946442781,0.0227398165188486,-0.0878314827421231,0.0013069600418612
Transcription_rate,H4K20me1,0.0132293090491208,0.609852365161429,0.510284207368076,0.0259253742485084,-0.0375834907636778,0.0640421088619194
Half_life,H3K27ac,-0.029348369917111,0.531805323204041,-0.625252540659882,0.0469384256897815,-0.121345993760092,0.0626492539258704
Half_life,H3K27me3,0.0657795047646232,0.422818461625314,0.801541097884776,0.0820662907219752,-0.0950674693952418,0.226626478924488
Half_life,H3K36me3,0.015933914185632,0.724434615611893,0.352538279817332,0.0451976851815586,-0.0726519209548025,0.104519749326066
Half_life,H3K4me1,-0.00829796169700448,0.786472018854549,-0.270894703388452,0.0306316867521235,-0.0683349645168792,0.0517390411228702
Half_life,H3K4me2,-0.103315952161592,0.0671639235943409,-1.8305755306698,0.0564390545107902,-0.213934466324233,0.00730256200105001
Half_life,H3K4me3,0.0408479553795057,0.600639802615311,0.523480665145162,0.0780314500597238,-0.112090876398989,0.193786787158
Half_life,H3K79me2,0.14677331947313,0.000234825929044558,3.67826498148073,0.0399028673062169,0.0685651366730638,0.224981502273196
Half_life,H3K9ac,-0.172726348937335,0.0415547268740766,-2.0379520657579,0.0847548633942476,-0.338842828704673,-0.00660986916999781
Half_life,H3K9me1,0.0551330146010707,0.206125781395318,1.26429049088101,0.0436078693929363,-0.0303368388516111,0.140602868053752
Half_life,H3K9me3,-0.0622122733887743,0.0964786413556629,-1.6621702594086,0.0374283398686903,-0.135570471532532,0.0111459247549832
Half_life,H4K20me1,-0.155823412480829,0.000260518831318279,-3.65169139681912,0.0426715720327741,-0.239458156828772,-0.0721886681328849
