response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,gc_5utr,0.0315668843932184,0.0695607191070586,1.81476052577876,0.0173945178687817,-0.00252574415803215,0.065659512944469
Transcription_rate,len_5utr,-0.0142622367994926,0.398085878067064,-0.845044707281967,0.0168774937900815,-0.0473415167773508,0.0188170431783655
Transcription_rate,gc_cds,-0.104297925117297,0.000443992674629801,-3.51245171367801,0.029693767664092,-0.162496640304217,-0.0460992099303763
Transcription_rate,len_cds,0.0771772253921668,7.0600776080898e-06,4.49186921528409,0.0171815388412384,0.0435020280643634,0.11085242271997
Transcription_rate,gc_3utr,-0.0712019427539427,0.00613105985962847,-2.74068852089669,0.0259795822148542,-0.122120988228454,-0.0202828972794312
Transcription_rate,len_3utr,0.0445719627547671,0.0261693025737446,2.22369008808211,0.0200441432885145,0.0052861638083185,0.0838577617012157
Transcription_rate,gc_intron,0.18577954010556,7.53159090649547e-10,6.15449748765166,0.0301859803303693,0.126616105820002,0.244942974391119
Transcription_rate,len_intron,-0.362450788587924,0,-19.5006898881972,0.0185865623557912,-0.398879781401683,-0.326021795774165
Transcription_rate,exonJunDen,0.0537255755069896,0.00899199168063847,2.6123584622499,0.0205659277941199,0.0134170977218633,0.0940340532921159
Half_life,gc_5utr,0.0654251684655104,3.52883537300119e-05,4.13634368996708,0.0158171499685103,0.0344241241891614,0.0964262127418593
Half_life,len_5utr,-0.158219423664689,0,-10.3094620598511,0.0153470106147299,-0.188299011739914,-0.128139835589465
Half_life,gc_cds,-0.149500261556717,3.08003744731167e-08,-5.53682516010731,0.027001080444776,-0.202421406772147,-0.0965791163412876
Half_life,len_cds,-0.356157129391141,0,-22.7962676524986,0.0156234842834943,-0.386778595899818,-0.325535662882465
Half_life,gc_3utr,-0.0696853112096589,0.00317974990016912,-2.94980457259508,0.0236237043826783,-0.115986920981129,-0.0233837014381884
Half_life,len_3utr,-0.239177220472895,0,-13.1224969115122,0.0182265023254125,-0.274900508594839,-0.203453932350951
Half_life,gc_intron,0.0121048371270656,0.659213556068066,0.440999227744536,0.027448658332068,-0.041693544627733,0.0659032188818642
Half_life,len_intron,0.050120813795855,0.00302155954586958,2.96553602528092,0.0169010975987409,0.0169952712031264,0.0832463563885836
Half_life,exonJunDen,0.578850660524528,0,30.9529744968289,0.018700970421561,0.54219743202232,0.615503889026736
