response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.437696392633821,1.85968340364884e-05,4.2811040909406,0.102239138160655,0.237311364028523,0.638081421239119
Transcription_rate,H3K27me3,-0.385766200967468,0.00335466511601079,-2.93321960963717,0.131516303688965,-0.643533419577671,-0.127998982357265
Transcription_rate,H3K36me3,0.443085138396184,2.00513417756287e-05,4.2643183203267,0.103905268113811,0.239434555089135,0.646735721703232
Transcription_rate,H3K4me1,0.370073765704779,0.00123599605737579,3.23044055017085,0.114558296293429,0.145543630839391,0.594603900570168
Transcription_rate,H3K4me2,-0.210491226323621,0.12453405874491,-1.53601762077961,0.137036986735078,-0.479078784874267,0.0580963322270243
Transcription_rate,H3K4me3,0.0929572672329421,0.594009483129866,0.533034811222903,0.174392488587522,-0.248845729572913,0.434760264038798
Transcription_rate,H3K79me2,0.0939088316726931,0.425159981144667,0.797501243148776,0.117753837350664,-0.136884448575995,0.324702111921381
Transcription_rate,H3K9ac,0.268799672940139,0.149413385077148,1.44160660145356,0.186458408742794,-0.0966520928103857,0.634251438690664
Transcription_rate,H3K9me1,-0.029571270512705,0.781902350280078,-0.27684080116464,0.106816879550636,-0.238928507372905,0.179785966347495
Transcription_rate,H3K9me3,-0.303976172851922,0.00234739914728577,-3.0423485427158,0.0999149731150042,-0.499805921673618,-0.108146424030226
Transcription_rate,H4K20me1,0.199683826624248,0.0496541662406951,1.96293122260317,0.101727367889862,0.000301849318063069,0.399065803930433
Half_life,H3K27ac,-0.189368663639941,0.0763963882622773,-1.77198896957907,0.106867856905974,-0.39882581428063,0.0200884870007482
Half_life,H3K27me3,0.384268314858279,0.00518550462896838,2.79527835170467,0.137470500790713,0.114831084371797,0.653705545344761
Half_life,H3K36me3,-0.391536873690683,0.000312153806351523,-3.60499926956305,0.10860941831429,-0.604407421968536,-0.17866632541283
Half_life,H3K4me1,-0.456929021877374,0.000135710190486638,-3.81585863001098,0.119744745857123,-0.691624411095237,-0.222233632659511
Half_life,H3K4me2,-0.0869636972054549,0.543775235193578,-0.607114037124183,0.143241124216778,-0.367711141775369,0.193783747364459
Half_life,H3K4me3,-0.158179115104346,0.385534682309168,-0.867743653760983,0.182287838601601,-0.515456713583134,0.199098483374443
Half_life,H3K79me2,0.715009310221265,6.28203311592301e-09,5.8090713090177,0.123084960088426,0.4737672214094,0.956251399033131
Half_life,H3K9ac,-0.12387272449814,0.525056340681512,-0.635570594429118,0.194900024613953,-0.505869753327457,0.258124304331178
Half_life,H3K9me1,8.31103650854869e-05,0.99940608348161,0.000744364037623032,0.111652848451521,-0.218752451371205,0.218918672101376
Half_life,H3K9me3,0.136262481005031,0.191989768104343,1.3047154220136,0.104438468884452,-0.068433156609001,0.340958118619063
Half_life,H4K20me1,-0.0992360317470543,0.350686841457845,-0.933257870860754,0.106332917027025,-0.307644719491108,0.109172655997
