response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,gc_5utr,0.0149743232591014,0.466284357522994,0.728537931946659,0.0205539376914663,-0.025310654356653,0.0552593008748558
Transcription_rate,len_5utr,0.0298288073860564,0.156485817222711,1.41699011618359,0.0210508224760205,-0.01143004651189,0.0710876612840029
Transcription_rate,gc_cds,0.012406071849551,0.689021883222093,0.400182798529526,0.0310010122752333,-0.0483547956941902,0.0731669393932923
Transcription_rate,len_cds,0.0744971393878748,0.00029458312517594,3.62001747055535,0.0205792209550983,0.0341626074859901,0.11483167128976
Transcription_rate,gc_3utr,0.013923108748738,0.632773876790806,0.477826249089174,0.0291384342640825,-0.0431871729747516,0.0710333904722277
Transcription_rate,len_3utr,0.0327972462826625,0.208495250808733,1.25771387967314,0.02607687393192,-0.0183124874532921,0.0839069800186171
Transcription_rate,gc_intron,0.228192959305795,3.47433193326196e-12,6.95706138062156,0.0328001934755688,0.163905761407734,0.292480157203855
Transcription_rate,len_intron,-0.234425479038815,0,-10.9763370069271,0.0213573507164431,-0.276285117248235,-0.192565840829396
Transcription_rate,exonJunDen,0.0644746175783876,0.0185655807318803,2.35414073124485,0.0273877499007012,0.0107956141554229,0.118153621001352
Half_life,gc_5utr,0.0449024872723555,0.0752140114788518,1.77915708781148,0.0252380678355892,-0.00456321672477805,0.094368191269489
Half_life,len_5utr,-0.1214954170157,2.59722002637908e-06,-4.70034525658994,0.0258481899484642,-0.17215693838024,-0.0708338956511596
Half_life,gc_cds,-0.0108514821873599,0.775590209961296,-0.285070396053666,0.0380659736597731,-0.0854594195969656,0.0637564552222458
Half_life,len_cds,-0.379048307866425,0,-15.0004595579289,0.0252691130163455,-0.428574859299734,-0.329521756433115
Half_life,gc_3utr,-0.00104538872348664,0.9766907229079,-0.0292180031723554,0.035778924292668,-0.0711707917427011,0.0690800142957278
Half_life,len_3utr,-0.311072976552969,0,-9.71506453223332,0.0320196510811502,-0.373830339469562,-0.248315613636375
Half_life,gc_intron,0.00401933773603785,0.920505573505003,0.0997968945864163,0.0402751784280965,-0.0749185614539558,0.0829572369260315
Half_life,len_intron,0.0412806881731234,0.11545916949587,1.57412233686738,0.0262245742953339,-0.010118532955626,0.0926799093018727
Half_life,exonJunDen,0.378499756185962,0,11.2550695510107,0.0336292685238868,0.312587601052717,0.444411911319207
