response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.145774986538124,2.22044604925031e-16,8.24393974459239,0.0176826846209963,0.111117561530991,0.180432411545257
Transcription_rate,H3K27me3,-0.478510372515847,0,-23.1691639234721,0.0206528977090571,-0.518989308201989,-0.438031436829705
Transcription_rate,H3K36me3,0.488124246112408,0,32.0990759551008,0.015206800556975,0.458319464700654,0.517929027524163
Transcription_rate,H3K4me1,0.10785471250903,5.75095526755831e-14,7.51375567444967,0.0143543012552015,0.0797207990255973,0.135988625992463
Transcription_rate,H3K4me2,-0.13025952826861,1.50014057398451e-07,-5.25254222588175,0.0247993300514101,-0.178865322010095,-0.081653734527124
Transcription_rate,H3K4me3,0.00585319105283115,0.817437837854286,0.230841630781007,0.0253558729117796,-0.0438434066508316,0.0555497887564939
Transcription_rate,H3K79me2,0.361649116845086,0,18.4758034736635,0.0195742024080632,0.323284385099185,0.400013848590987
Transcription_rate,H3K9ac,0.254006045905757,0,8.64296628449043,0.029388758158361,0.196405138365012,0.311606953446503
Transcription_rate,H3K9me1,0.0190637860015949,0.21828402127997,1.23110386206577,0.0154851159102095,-0.0112864834788438,0.0494140554820337
Transcription_rate,H3K9me3,-0.0635126830999811,1.76355427372599e-06,-4.77878753504854,0.0132905433928935,-0.089561669485019,-0.0374636967149431
Transcription_rate,H4K20me1,0.0462359883379237,0.00730852843232532,2.68244904658835,0.0172364833534223,0.0124531017450917,0.0800188749307556
Half_life,H3K27ac,-0.165748458071489,5.80469006195017e-12,-6.88436045269121,0.0240760865458018,-0.21293672058993,-0.118560195553048
Half_life,H3K27me3,-0.0279957870187614,0.319456675827375,-0.995575022362597,0.0281202183561462,-0.08311040223421,0.0271188281966873
Half_life,H3K36me3,0.284398730601362,0,13.7357414969712,0.0207050147721602,0.243817647348558,0.324979813854166
Half_life,H3K4me1,-0.06628519409819,0.00069501339068534,-3.3915387316424,0.0195442833896491,-0.104591285645547,-0.0279791025508334
Half_life,H3K4me2,-0.188674345150182,2.30060444028624e-08,-5.58772736607446,0.0337658466115772,-0.254854188416377,-0.122494501883987
Half_life,H3K4me3,-0.0262354715485446,0.447297449159892,-0.75992829194683,0.0345236146970301,-0.0939005129708613,0.0414295698737722
Half_life,H3K79me2,0.510780862262902,0,19.1651775685705,0.0266515069028396,0.458544868599616,0.563016855926188
Half_life,H3K9ac,0.103218362086979,0.00989392026460889,2.57951485656748,0.0400146414447601,0.024791106000966,0.181645618172993
Half_life,H3K9me1,0.00585398852551268,0.781280047861658,0.277651300273807,0.0210839586191015,-0.0354698110194591,0.0471777880704845
Half_life,H3K9me3,-0.168747463636672,0,-9.32517136678219,0.0180959101982595,-0.204214795892731,-0.133280131380612
Half_life,H4K20me1,-0.103203702696963,1.0948919737741e-05,-4.39753110542436,0.0234685554741525,-0.149201226195482,-0.0572061791984436
