ensembl_transcript_id,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex
ENST00000014930,3.8228737047714794,3.8774903808296877,2.8355676105478835,2.8529199332471853
ENST00000014935,6.10017307870198,6.124375767691023,4.106694798782444,3.807228197288252
ENST00000017003,5.945954327788368,5.955951807916595,3.570499352794627,3.552454612950883
ENST00000020673,3.9451249130559294,3.9318683567251043,0.9114068244915816,0.5534911243313578
ENST00000020926,-2.206346744462106,-2.321518339089926,-4.529773537827016,-3.619734239270348
ENST00000022615,6.239030099854522,6.223322390404458,8.286907667800149,8.279877300397168
ENST00000025008,6.612973703672902,6.604813450533313,4.285269656692866,4.680243855288033
ENST00000025301,6.258720524038115,6.252745046913641,3.6339807923735647,3.8215821451084526
ENST00000029410,6.50421787113316,6.496942300213221,4.3834973825117745,4.725701234929848
ENST00000033079,6.424690558619403,6.4080963300674,3.9169017980873635,3.886991827327506
ENST00000035307,8.307812151275847,8.340380421738482,4.972365005574977,5.118934607383571
ENST00000037243,6.72417764080034,6.7030852194316415,7.117792466005021,7.046783696090514
ENST00000037869,7.111059018269852,7.13042161255144,7.2903956889677906,7.303041395724236
ENST00000040663,6.239836636816849,6.250646512305086,5.316807832397402,5.461839815040094
ENST00000040738,6.0513863574429525,6.046890969693516,3.5120883627243953,3.9290097810883453
ENST00000040877,5.137942009181387,5.112646962644357,4.256481025375054,4.39241515576314
ENST00000042381,5.793013226326267,5.791029407628529,3.162273771799502,2.9910220840330126
ENST00000043402,3.2155666822163784,3.1902852459510735,1.0631884163753953,1.703750157525874
ENST00000046640,5.67913128681594,5.695954969108305,2.978167684415055,3.024411366570034
ENST00000053468,7.004752555320361,7.053915356034202,7.095783838946486,6.730242170621922
ENST00000053867,5.123819361100321,5.141365030283584,5.528407729342594,5.318940643689368
ENST00000054650,6.595777217023263,6.681660097564823,5.325675266637886,4.971501968163479
ENST00000054666,6.404543976420477,6.360319772149059,6.045413488642786,5.858279751661321
ENST00000055077,7.124223850902114,7.137032787636688,7.380866968747812,7.280035354731749
ENST00000056217,-1.990065767402768,-2.11522145060321,-3.615707516900369,-5.928060639680149
ENST00000056233,5.054012846262704,5.127700132942582,3.8706302932724634,3.8927300975200447
ENST00000064778,3.9054670442355377,3.940501035874691,2.2386756224555655,1.958743977368163
ENST00000074304,5.204805571294658,5.164969171126147,3.2849870341455305,2.9709991292748055
ENST00000075120,8.40220497861384,8.403978565474745,7.118920466682045,7.05258919887
ENST00000075503,0.7620513716631833,0.759850249397293,-1.262178089890292,-0.7738400208934787
ENST00000078429,5.515371756757951,5.5459093551439675,4.663321972941387,4.772952415053314
ENST00000078527,6.992358096318636,7.0279979870489,3.8359313449981576,3.9536480515085843
ENST00000081029,6.001120216547113,5.981815030301061,6.987762092541954,7.110057279000248
ENST00000083182,5.882301318217717,5.860915814223095,2.9837294833605696,2.708582592685897
ENST00000085219,4.039418367172898,3.969620608883994,1.9692427434321942,1.3443670319995045
ENST00000155926,6.156913667646338,6.09020487267113,5.081655807187416,4.914673685273915
ENST00000156109,6.3779486900315625,6.36570874420608,5.9050493687974726,5.609909813876987
ENST00000156626,7.7091369072442015,7.720005122816511,5.990014918663615,5.955348699177234
ENST00000157812,6.746730452409521,6.801525444294296,6.994284795598296,7.158965967561807
ENST00000158762,4.222790643228362,4.289622923387838,2.397445496324794,1.6848795217095938
ENST00000160298,2.036022294927508,2.087960686134947,-1.79847632862144,-1.4631311953321013
ENST00000160827,7.470282129118947,7.495312771662331,7.877345145379557,7.969112922528701
ENST00000161863,5.451469478819465,5.436287527937059,4.3735576552414805,4.411241933279568
ENST00000162044,6.316109766133557,6.25410378558317,6.850037708493121,6.811815228766455
ENST00000162391,4.900419951189553,4.8351937127390165,2.7497686853443946,2.579253676578441
ENST00000162749,7.211843752928954,7.229052276201992,4.616238416315746,4.877296931585686
ENST00000163416,6.055391367342466,6.001632241203303,4.544648203073157,4.472749113974236
ENST00000164024,3.937211862859691,3.829151844874793,0.6658321149655915,0.6548131523462641
ENST00000164133,5.186216446482231,5.164106831152911,3.044064655255188,3.251530007877054
ENST00000164139,4.2904971099682925,4.247759444896947,-0.40702530393032404,-0.06956478163897974
ENST00000164227,6.372883444061065,6.388904791047698,0.5550570260023253,0.747496055259718
ENST00000164305,5.336920223980297,5.327359939239455,4.5396281927433,4.1113943579133805
ENST00000166345,6.611347829856574,6.646526514693137,6.842847136758925,6.72386141459266
ENST00000169298,7.672654509299582,7.682268105746587,6.629163292046383,6.593270188463869
ENST00000170168,6.968039890430267,6.992814384238776,5.290667921728457,5.458751884095298
ENST00000170447,6.6246998832527515,6.615074950748968,6.340921629606102,6.143162936982435
ENST00000170564,5.583090252534446,5.571519587784576,3.473733104874227,3.61031646803781
ENST00000171111,7.515873482756072,7.520783447194923,6.461365414717706,6.390880134798428
ENST00000173527,5.069008602365581,5.030584470144559,6.666359048419933,6.453523427969624
ENST00000174618,6.733402824113352,6.731515542935707,3.2288690581137502,3.378802806221107
ENST00000175091,6.632028179192946,6.632983559844537,6.712021955005554,6.5875157416653485
ENST00000175756,6.454855655213817,6.453270577406206,5.978010324149866,5.968972068879287
ENST00000176183,6.260915208006146,6.127018299799434,1.0983814400819685,0.23713507128855402
ENST00000176763,3.8853516759754156,3.9008724664464904,2.1236350528726917,1.792312693526322
ENST00000179259,1.7771823441719001,1.889694346646825,-2.2285853249586656,-2.0294381089583107
ENST00000182527,5.674216465616742,5.664450917126331,4.125710519693433,3.973684047385935
ENST00000184266,6.994216710429882,7.017723774100294,8.387277135779271,8.064278595885495
ENST00000185150,6.0731162986219545,6.051559634658763,5.280455090279335,5.260895258333894
ENST00000186436,5.50346559582239,5.511739559444794,3.7652746532609322,4.055672380496296
ENST00000189444,6.013726109112678,5.977187579203651,4.236957728025644,4.696362664470337
ENST00000192788,6.851411062104787,6.829423566788908,4.897963897899328,4.739572823903346
ENST00000193391,3.676178485760763,3.677617488335656,-3.2845274453086217,-2.313087602087811
ENST00000194118,6.4390142239678925,6.457532924781113,6.4947532822532015,6.7873400661904855
ENST00000194214,6.373940492827241,6.379519286318198,8.047302472368088,7.955913124126159
ENST00000194530,4.608998552820417,4.555382335247881,4.279593031804394,3.9746957139436616
ENST00000196061,6.464685753434567,6.432936565151033,6.4210710161295115,6.138968554233197
ENST00000196371,5.328069198179345,5.325619480257971,6.049645210866473,5.944005772479967
ENST00000196489,4.90402900961185,4.67569406340234,0.8836465777411086,-0.013669045759827575
ENST00000196551,8.043436362190977,8.06312144191911,12.138036066762341,11.961486423798195
ENST00000197268,2.59848583362548,2.5827270724922284,1.2274523441652783,1.1568569675888773
ENST00000199814,6.801983671416502,6.819443503167132,5.7915403769153375,5.819490671668269
ENST00000200453,10.216579354987742,10.167004265491562,6.867253588135949,6.399889440264421
ENST00000200457,7.033497345552883,7.073538218032561,7.573101530633877,7.464172083112914
ENST00000202017,6.791365947141281,6.785886057852819,5.627463222576584,5.60011327231506
ENST00000202677,2.609096922193173,2.5883773984482445,0.9091801966829917,0.7449257128923457
ENST00000202773,8.423102591984533,8.343750598397214,11.263702812765207,11.426813274031408
ENST00000202816,5.385969519949092,5.37930529843066,4.6186134534758825,4.99872121732954
ENST00000202967,4.580619271977101,4.539205564698636,1.9248994528773964,1.735165616761572
ENST00000203001,5.364202852074822,5.3143974150054625,4.466836484139283,4.714888757836681
ENST00000203407,6.83198987599581,6.764098608101194,8.286971904613205,8.325691495634759
ENST00000203556,5.8654988257483325,5.884308916927521,3.4713553622002142,3.8387906171220934
ENST00000203664,1.4617603325193496,1.3407090476516443,-1.2872404708265979,-2.9383955070581362
ENST00000204517,5.821303861710603,5.88593522091018,5.046385650260402,4.906796330197142
ENST00000204549,6.090247604414658,6.057712950463271,4.726189703096839,4.979239270455044
ENST00000204566,5.90999320108905,5.922926113745597,6.625400360143038,6.551351739553331
ENST00000204679,5.120965432999971,5.202176873817633,4.935737761469695,5.123476210488467
ENST00000204961,1.0249416642470663,1.1042564943858098,1.2649649611445628,1.4467209086348256
ENST00000205194,7.747978224597286,7.7402774082572225,6.320918790349261,6.389833741161373
ENST00000205214,5.0325525510817215,4.969355083615717,3.7962938184586417,3.826682926999587
ENST00000205636,5.982652679242531,5.98800003751407,5.1826977380726795,5.204840829005521
ENST00000206020,7.448776178948445,7.415679038248751,6.179789701332673,6.125542900889835
ENST00000206380,6.49501902170503,6.58209500657298,6.3391455559476535,6.2043902074159725
ENST00000206451,5.218741631978496,5.415514043665417,6.125610425463995,5.815649171219195
ENST00000206513,1.701276183670203,0.920768671857207,-2.574599271145856,-2.109344815262084
ENST00000206542,6.134172639505959,6.088219991270799,5.886159207734781,5.8014465842536
ENST00000206765,3.7085464038887572,3.6962232168526876,0.273485259997835,0.4161360438145436
ENST00000207549,7.521746067342681,7.554677751261803,7.2133159192557965,7.192604625646703
ENST00000207870,6.258443094222503,6.273956334434919,4.45207516966393,4.335631615592799
ENST00000209873,6.038311619878276,6.0503200427010215,7.074861796894117,6.924845550652706
ENST00000209875,7.669868906652059,7.679755444458847,5.381247677035067,5.1157208563808645
ENST00000210060,6.83716241447289,6.778827336097645,7.026711742984561,6.988032380675245
ENST00000210313,7.946106295941337,7.933239505582352,7.129123170857763,7.040168272746881
ENST00000210444,6.896751921821007,6.875608746413173,7.443781436359451,7.643327352111104
ENST00000211314,2.8235144929117073,3.0164651936462197,3.456324706527856,3.438876504868892
ENST00000211998,7.314681981903924,7.314681241026941,7.05549773759454,7.223229233141681
ENST00000212015,6.869425847755101,6.853455326919694,4.635907541073083,4.761186526142939
ENST00000212355,5.461279912661641,5.465767890952962,3.834140877668663,3.6066596615021727
ENST00000214869,6.323267478509245,6.348367226467586,5.054302159841251,5.065461640664826
ENST00000215095,4.872658727444618,4.8469841374473726,1.549010829264637,1.155813306219905
ENST00000215115,5.977602850654611,5.982772347481053,6.795629658831597,6.4871652042845795
ENST00000215368,0.2809298121477038,0.17771668182793898,-4.0233573882687015,-3.335710511048481
ENST00000215531,2.1344100324423594,2.265594102501703,-1.1563087940719248,0.5757322025067486
ENST00000215565,6.521666802413425,6.58078636843244,9.621350094301253,9.605827370004715
ENST00000215567,6.049094661534075,6.040585720267918,7.113388475610163,6.784578576963299
ENST00000215574,6.6932101736206935,6.631226610657629,7.7030979883274595,7.423663592188294
ENST00000215631,6.417528278655073,6.350355779561039,1.8756193364758547,2.1303068064199686
ENST00000215743,3.775391200022451,3.6052017632075053,-1.3379661808261232,0.24045162663933864
ENST00000215794,1.3791011280449057,1.3473208083188053,-0.3442905429183694,-1.3411418399702202
ENST00000215882,8.486201031643683,8.515323089645094,8.7309256606943,8.614483665224835
ENST00000215885,3.053513638852465,3.19930212182058,1.1329085299810848,0.3180550666721214
ENST00000215906,1.3808383123105836,1.2505847614704626,-1.0068631845352964,-0.24121379531380338
ENST00000215909,7.245723129933673,7.230777288221692,9.526913885165817,8.950532194316356
ENST00000215919,5.231303845751834,5.14837639794069,3.142068908787122,2.7138350739572026
ENST00000215941,5.768070143563542,5.723298499915248,5.1129545654594954,4.709971322350693
ENST00000215957,5.818760002428733,5.7967356429548325,3.5613370709593424,3.351610560333034
ENST00000215980,6.371278390801295,6.292588187365347,6.176095217774932,6.155552877249125
ENST00000216019,8.207371318181705,8.20601534552989,7.631742933929425,7.6862185238524035
ENST00000216027,6.4142329035536685,6.431064042187598,4.483720356316467,4.120508348808504
ENST00000216029,5.361623410765989,5.390451185138838,4.3569728024077365,4.037655731878192
ENST00000216034,6.272912910789661,6.376182596492872,6.55461524736266,6.5707649214749555
ENST00000216037,8.674246006761209,8.62995638500808,7.091660243713568,6.911746202718321
ENST00000216038,5.886008290341467,5.913484325886168,7.029313603833395,6.919205783233006
ENST00000216039,6.512710060457013,6.444012522720331,5.454697038487332,5.35011601434645
ENST00000216106,6.525176274230017,6.473900256472249,4.531349518729233,4.729988197372276
ENST00000216115,-0.04727821752876473,0.053569774159620095,-1.5035599342140014,-1.8159130569937814
ENST00000216129,7.287126622139213,7.3000474562744,6.898660557359806,7.028077228134014
ENST00000216146,8.955213795930824,8.956674974255279,11.70675090840205,11.842164523240736
ENST00000216160,5.523178549990486,5.515785635816661,4.675552468397511,4.720863664052426
ENST00000216181,6.053067163931207,6.011678410759481,5.68344376086976,5.9092766829014085
ENST00000216185,6.887559566919632,6.84181557259748,7.788125467619683,7.489363116460399
ENST00000216190,7.675795192843043,7.671864276564969,8.600171729967597,8.604297854803082
ENST00000216218,6.248252526286671,6.2393038905271885,7.2643740354482444,7.293006257484423
ENST00000216225,6.444253172069133,6.455094724293456,7.419918456149902,7.353586001832877
ENST00000216237,5.487199547855423,5.4774303874168675,5.072781309281663,4.955075617355427
ENST00000216252,6.772922199773042,6.793196956094164,7.693994376997803,7.52449220098004
ENST00000216254,6.489105000842488,6.478094406582396,6.417498871843519,6.136549499337414
ENST00000216259,5.8213759294640255,5.819263160258923,5.373909037372027,5.486217485712154
ENST00000216264,5.318035211603208,5.344047487213271,3.7339999733612474,3.9061637470745003
ENST00000216268,5.45468509484679,5.47868245469614,3.6344354366041,3.704887460122544
ENST00000216277,6.210894743454423,6.214917048221822,6.754647017121765,6.495083947737485
ENST00000216281,8.898479872791334,8.873348154728799,10.527510328231353,10.410497413226366
ENST00000216294,5.36191443529753,5.388761845542138,3.728033044780293,3.663772136059711
ENST00000216297,6.3455560875312695,6.343120625922777,6.843101932705616,6.982834337458776
ENST00000216367,5.754987275208109,5.711473349044539,5.8566982752501895,5.78239760083324
ENST00000216373,5.264111095204466,5.278185826802336,3.2682371820356835,3.393788056338609
ENST00000216392,5.1750097256869765,5.177463935658253,3.8216888744354884,3.4777476397557665
ENST00000216410,4.698077198129032,4.704994505748064,4.890126274454987,4.944297105486943
ENST00000216420,3.9564834703805873,3.9571359772977055,1.7574406999514087,1.4205652580375598
ENST00000216442,5.204572789704851,5.1768189435621155,5.21801096913515,5.304798969969855
ENST00000216452,4.5755730099825,4.5743333220754465,5.866237135659434,5.42967488539204
ENST00000216455,6.814746610748936,6.805899147506122,8.7516960843522,8.738045874272627
ENST00000216465,6.627993582770414,6.622852965026571,3.828107263073434,4.431977109196756
ENST00000216468,5.038051323555866,4.975784033212123,4.094640551065512,3.864636950965965
ENST00000216471,0.6549247021532143,1.1124064667276847,-5.104363951414491,-0.9572854555569742
ENST00000216479,6.179010723663081,6.227343625193183,7.899775609861153,7.850092019601518
ENST00000216484,5.713003725418664,5.730345060297189,3.8411636974654004,3.8339275121050873
ENST00000216605,5.719134889028378,5.730173412729466,6.735516433488292,6.852011206344398
ENST00000216639,6.291832823650452,6.289645425162879,7.05527645644625,7.289873688462878
ENST00000216714,6.821856749368841,6.749528754522614,8.281408468789182,8.225514020675584
ENST00000216756,4.824079770760355,4.744363125937912,6.165834534708115,6.101905123155278
ENST00000216774,5.775704951630129,5.780713105379356,6.185099444664009,6.29780053107499
ENST00000216780,8.376257285423971,8.367477104837427,5.940408037373274,6.202329815957791
ENST00000216797,7.604637609138059,7.578980154609002,4.365881136231678,4.60918476350361
ENST00000216799,6.096326580600338,6.1888501651133145,4.388593411117681,4.10655012249516
ENST00000216802,5.654705626725688,5.481668015043418,8.0674091589760355,7.626673159033333
ENST00000216832,8.16044288269721,8.162354202313447,7.6440024766972785,8.077886915866488
ENST00000216840,4.814612374171014,4.662489643370302,4.341657718139047,4.105969668643371
ENST00000216962,5.507089785309423,5.512020401391453,4.192928905949438,4.545644288305185
ENST00000217026,6.228845023029191,6.228636134843541,7.057744711414022,6.745694072132759
ENST00000217074,6.455051352318987,6.4747402397876375,6.054809269652125,6.139613760117185
ENST00000217131,6.983740002214495,6.989710513913062,7.251405385434545,7.320398311420179
ENST00000217133,6.423073335146087,6.486306430466858,1.5827534459245776,2.2444984597020405
ENST00000217159,4.648695549576449,4.67127192042075,4.87863802141729,4.5452727601146785
ENST00000217162,6.92407424318759,6.935067702231361,4.500581691996172,4.6358166406390335
ENST00000217182,4.1569202234418,4.273965442657985,3.961169506611395,4.056534257866362
ENST00000217233,8.610461834515766,8.580569223961387,7.166328611086185,7.177653408455709
ENST00000217381,4.952039879248199,4.919925790280081,5.749098765872581,5.662305343507932
ENST00000217402,6.019715986646575,6.043008366989766,6.309714186707074,6.634670100128347
ENST00000217407,0.1168265369922927,0.2623184437355196,-3.29193605856313,-2.9262172762302723
ENST00000217426,6.8572555622114875,6.863511233392315,8.470214175360118,8.31983539632028
ENST00000217456,4.6192128170972975,4.700300980433183,5.2926373796291175,5.040672192583236
ENST00000217652,9.014369526321575,9.007259090407432,8.702746774355363,8.468357481795966
ENST00000217901,6.3592709316449225,6.357661895840303,6.8033374819749355,6.824619848708093
ENST00000217909,4.776309344820185,4.719839592072008,2.8938545990323976,2.486081911173935
ENST00000217958,6.434590535935818,6.407453262037123,6.612601287635965,6.46334638956025
ENST00000217961,0.9328439663067283,0.8929855638135065,-0.21265616986765068,-1.1935584236415617
ENST00000217971,5.802152085163157,5.910119102696306,7.249266189746999,7.217518736112871
ENST00000218056,6.933440080728457,6.903317186852814,5.8849249674664925,5.709763804880552
ENST00000218104,5.686266741789001,5.678800776815966,2.3328417163425823,2.3260355468667084
ENST00000218176,4.425728623099003,4.265789936581274,-0.42955425635757566,0.08720806165905946
ENST00000218200,5.105860683756761,5.115530945343281,4.448710753579887,4.571146788652147
ENST00000218230,0.3801540841541067,0.20055061693128848,0.17260471119831677,-3.5089822212471824
ENST00000218340,3.9144061835689383,3.899162260324514,2.2306931844548554,2.601048376908432
ENST00000218348,5.2827798392285965,5.274022877733707,3.939214644659751,4.123792321168663
ENST00000218364,5.261460265826,5.284132000099414,5.15463917669989,5.483472890912939
ENST00000218388,8.134296611732877,8.148011466685535,8.044752582818951,7.9901731479181395
ENST00000218516,6.826475719885626,6.892311595775066,6.372366889505808,6.346652736457909
ENST00000219066,4.282536894402341,4.34735215484597,6.101519740720406,5.924934608650876
ENST00000219097,6.628672031866779,6.62766283975771,6.7087485915089475,6.687637032968534
ENST00000219139,5.941094703086415,5.930070884547764,4.166994775818034,3.9996283955770537
ENST00000219150,3.06800701005933,3.254725757082327,4.597158274273124,4.851167974213963
ENST00000219204,6.4718604180470205,6.568873152605077,5.265963699147428,5.07404673080171
ENST00000219235,-2.070932717771411,-2.3660134024141657,-6.290453075693928,-4.280878103586345
ENST00000219252,7.112850633952718,7.1427473347188,7.0608905927111945,6.879176452383535
ENST00000219271,4.115355329831606,4.13462288880002,4.086710454168333,3.8361148703395522
ENST00000219281,5.834082640303623,5.842782703837972,6.043158714247041,5.96903522949981
ENST00000219313,8.155041671527213,8.117452393086701,7.845048376198198,7.886413238881539
ENST00000219315,6.255319930562831,6.336045709509282,5.423912152868857,5.609831306981944
ENST00000219320,5.313869928072637,5.264031394248999,3.497706045674193,3.0070465476951203
ENST00000219334,1.7388448665530485,1.62448858420513,-1.0355199247471136,-1.39030831384729
ENST00000219343,6.423671826137738,6.430611833413864,5.796683791890189,5.565357495599477
ENST00000219345,5.043413775013572,4.923095296817127,3.205825410926532,3.298198964610633
ENST00000219439,6.288456619782327,6.24704600659485,4.868221485670606,4.891956886156961
ENST00000219473,7.205297337343988,7.216508724411716,6.831538954589093,6.9429821310061675
ENST00000219548,7.648832754753702,7.634137902755126,8.108505329751546,7.9920101123092
ENST00000219611,5.892583766444055,5.939855041759611,5.695258162569741,5.690668037337519
ENST00000219689,4.848548524299749,4.819473299544925,2.152040870406401,2.0141282301914267
ENST00000219782,8.670739343850821,8.729302190225408,7.95053912439348,7.821466209825697
ENST00000219789,5.421917452724053,5.321303953786402,5.59899043322267,5.629004076316051
ENST00000219797,7.401025817142265,7.402429670222092,6.695213858743155,6.740641268900152
ENST00000220003,6.244383880170535,6.255587455965802,5.306328347150575,5.634803391332523
ENST00000220325,4.8104538093013325,4.838337563991689,3.6471973644951996,3.65139916450393
ENST00000220478,4.029630680869894,4.0232299087279335,4.187498874931522,4.514175556536081
ENST00000220507,4.038165025152344,3.6412047264903764,1.9745097819197999,1.0521031774560332
ENST00000220509,5.9885224318209564,5.950537382328821,3.9784361392547463,3.7835224862052774
ENST00000220514,5.632341526994643,5.646013548491517,5.8868852878113715,6.092656635484122
ENST00000220562,4.844381844892487,4.850505268551528,3.484407906343881,3.3788020240237135
ENST00000220584,8.428337158587748,8.41238684824688,8.734939092754827,8.703481549700534
ENST00000220592,6.310789497244545,6.330891361093602,4.86400883101412,4.72207255749762
ENST00000220659,7.250779817331866,7.262687563210135,4.521315425255057,4.722635759004664
ENST00000220763,3.9822245492092754,3.971236234541693,4.420281177605945,4.208329951784003
ENST00000220809,2.638549626946676,2.7268910660635206,0.9053333124780519,1.533423345017817
ENST00000220847,5.875884674627513,5.891378608305916,4.74050289176062,4.962413573489334
ENST00000220888,4.956677539652541,4.951463116721042,1.7423709226956001,1.9693027262423322
ENST00000220913,7.728114700743883,7.730714564741814,5.6659181064813655,5.442132146041981
ENST00000221086,5.4010609055240995,5.373772708188221,2.3711268004776853,2.4741780415790795
ENST00000221130,7.040964062971935,7.042103911986095,6.4967322762462505,6.471672007263709
ENST00000221132,6.3233391562225245,6.315174391579383,5.1590168365031905,5.07963115836642
ENST00000221138,6.5256839836091265,6.518228195618432,6.057147952150766,6.23146589554969
ENST00000221200,5.823012572493583,5.774918940126646,5.402680652354061,5.384356705459959
ENST00000221232,7.39842332896894,7.376680001600712,4.6389439485073964,4.893056982831383
ENST00000221233,6.256900118108012,6.283171257108333,6.781951934990989,6.837868997947773
ENST00000221265,6.610768671215939,6.566522828187587,5.598328218457979,5.9756652410781035
ENST00000221283,7.460283645294754,7.477374404801269,7.421949514911326,7.330467334194775
ENST00000221403,4.076030551008396,4.155254665578782,1.590798914405158,2.0518533817596447
ENST00000221455,6.864170089730109,6.87652780333334,6.395984709602684,6.701535269976927
ENST00000221476,-0.3064081582893091,-0.7302221570542662,-3.06188165489458,-1.888807950504118
ENST00000221480,4.341669164452044,4.421955833658113,1.3156001338940566,1.8777161290304176
ENST00000221485,4.980720410723633,4.973352105630328,3.36269147240876,3.4448484466512426
ENST00000221494,7.644585422891876,7.647690968816102,5.9214211309477465,5.973220123605898
ENST00000221498,4.043598864347464,4.024069940856648,0.8716786209940388,0.6066312129926155
ENST00000221566,6.523663575913213,6.551725156988275,7.139540005860335,7.185268210776857
ENST00000221573,6.627075709433611,6.77440349558584,5.483641735528044,5.431025428481482
ENST00000221665,6.2912379675144745,6.346130008939027,2.705632971463098,2.8376194838103603
ENST00000221671,5.022835198436405,4.9665557345808145,2.806215614057524,2.930560773411181
ENST00000221801,6.584137342169686,6.585142218101386,9.741649068803229,9.760039449714526
ENST00000221804,-3.243032768685296,-2.6312228577195325,-2.0816795997782993,0.998284700220681
ENST00000221847,-0.4343399690462377,-0.7945156819108768,-0.8701401015346472,-3.2699560655647666
ENST00000221855,4.753620939623445,4.829550099390536,6.793037871072703,6.71210125705717
ENST00000221856,0.9804765001063358,0.7685370507638272,-0.1607428566983388,0.1967554188295505
ENST00000221922,6.995982723100165,6.990457519986797,5.110435573157406,5.4883871371286626
ENST00000221943,6.404233238938398,6.36308583643199,6.321851229375215,6.248029108304382
ENST00000221957,6.672744746488718,6.671768823299939,6.43749205576689,6.395058621539161
ENST00000221973,0.6792323294010826,0.14048256379146573,-1.7212310111363307,-0.1266935383075924
ENST00000222005,6.663304540227701,6.6263674421025724,9.323396187915247,9.436210947743534
ENST00000222008,6.669369346198584,6.557921775212921,5.843995492321685,5.210026242444901
ENST00000222145,5.684346226135411,5.733063214321001,2.5904317884035106,2.5769411505931514
ENST00000222157,1.8752173082843344,1.3171022178077862,-1.2607716750296107,-1.7251278912544408
ENST00000222224,6.113517653615881,6.121461106135606,3.2622247424321733,3.75150465014616
ENST00000222247,8.817036652910083,8.786069428033917,11.152343414674242,11.080703165083092
ENST00000222248,0.18739156593805828,0.17904954772036621,-2.6886761050007704,-0.5503678187709853
ENST00000222254,6.4396103762524275,6.3921149112463,5.2953750258698316,5.147355798445821
ENST00000222256,4.344305249387089,4.3327715679038405,0.9461685153456041,0.41749748563906053
ENST00000222286,-1.9847703002969337,-2.127847891494638,-2.9581011969915934,-2.4224574132164234
ENST00000222305,6.72244787426795,6.641859885867054,6.670357079270038,6.890006275347924
ENST00000222307,7.072210700356792,7.05161756790322,7.9076504820395765,7.743213140728452
ENST00000222345,3.646373609334033,3.6212564530778857,1.3140070749860624,1.1183775585079652
ENST00000222374,4.039920846641454,4.050448003199696,1.3332137216522533,1.78868715674344
ENST00000222399,4.868516027947125,4.878349415807767,3.5477582639130256,3.6449396647347028
ENST00000222481,-0.05991593649557096,-0.07550379257135958,-1.572431434463146,-3.884784557242926
ENST00000222547,6.577379933102963,6.536592271938331,5.835301563587739,5.7182932625835035
ENST00000222567,5.380586567828976,5.405753494434666,4.907399693546368,4.615154144215162
ENST00000222673,6.463083261073771,6.477388423710993,5.601791248647951,5.576951091326226
ENST00000222693,6.901418791454662,6.893903332451858,5.196669941703137,5.131878477843409
ENST00000222800,6.900651335815292,6.872491979090491,5.955224833892401,5.793647202795614
ENST00000222823,4.323351300480746,4.28822390193147,2.7870494063070685,2.7722009044754334
ENST00000222902,2.4875429499214037,2.87696043955072,0.9418318479044844,0.3075506302373422
ENST00000223023,7.306813976152879,7.313924241261866,3.548672014675639,3.8784048517684604
ENST00000223029,7.1609018797963975,7.168580013488947,6.633197295694776,6.759202087370334
ENST00000223095,6.220467747365899,6.234590091289315,-0.02720669066922163,0.11361281471661307
ENST00000223127,6.055369594929781,6.048745231479759,5.885175185677797,5.763450344246017
