V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000000442	0.111819984998446	-0.651542690257377	-0.679577385697454	-0.403191334939228	-0.345877458954708	-0.168278387422286	-0.496429685250367	-0.029026418993717	-0.964479724728744	-1.07166168446943	-0.852019664324131
ENST00000001008	-0.519507134911396	-0.424236455742242	-0.759356945583786	-0.106275975284939	-0.54992057190554	-0.276934949333087	-0.240685467599175	-0.219726137161945	-0.618438014491765	-0.841014196647526	-0.826720511985723
ENST00000001146	-0.675493440754456	0.361485428231739	-0.759356945583786	-0.587578525332159	-0.970202312229997	-0.851456520436445	-0.610165520274161	-0.961295290157994	-1.02064226960562	0.211753063251576	-0.76238838175377
ENST00000002125	0.491466924705625	-0.306416057518564	1.3744803495093	-0.252746065165891	1.21557211236409	1.72952593290326	1.14375417941459	1.46798642820452	0.339888324440598	0.326509367612169	-0.595413976320275
ENST00000002165	1.97664590836539	-0.324221712555583	1.1695638906226	1.73644924213695	1.89235192518599	1.13723020393598	1.39904289374914	2.51068327431789	0.953584072353994	0.832965855705037	1.02133196803034
ENST00000002501	-0.566216099139247	-0.651542690257377	-0.546611452553568	0.286578822156716	-0.527886861429648	-0.239463118793038	-0.42547773055555	-0.0280903053701704	-0.498810382784802	-0.741979305711551	-1.17078898378808
ENST00000002596	-0.663470780817936	0.084550665847467	-0.759356945583786	-0.654545017365413	-0.984758845679261	-0.85004692179544	-0.602486737298531	-0.944344947045916	-1.01386889735916	-0.381555054843114	-0.780025505098261
ENST00000003084	-0.619795948255746	1.65447905889866	-0.0572968185840658	-0.672662664182628	-0.978639809691373	-0.849510980645474	-0.581376874876005	-0.934783215033975	0.5763919053794	1.33087737174546	0.335276783246615
ENST00000003302	-0.486128909351897	-0.365515678492499	0.149066309655246	0.0677910365412235	-0.0893442302178408	0.0239996772022997	-0.349872537850739	0.0202198441307219	-0.542167020758219	-0.857469943607902	-0.755160052514225
ENST00000004982	-0.65173417631534	-0.585623882247988	0.687312407021698	1.09988533898524	-0.945670658426724	-0.840671622500839	-0.541265419969022	-0.797341675519672	-0.0172659496382255	-1.18765300432198	-1.17078898378808
ENST00000005178	-0.614335899876166	5.10233579276906	-0.0921445303424155	0.980324159145046	-0.639513472580943	-0.803236500258732	-0.596853540318314	-0.71185444211221	1.4623631064082	-0.157082644480988	0.119062999033338
ENST00000005257	-0.262037803718279	-0.57615278914319	-0.556184999739927	-0.413052838903029	0.0368222614272021	0.646557726993656	-0.0815163109367171	0.237665665828855	-1.14351547551401	-1.20450929684731	0.00670584933384595
ENST00000005260	-0.243394210243144	-0.427267205535777	-0.333865959523349	0.9640412107397	-0.0261166587808485	-0.148176923468788	-0.533049644551287	0.201692156581132	-0.893923763828147	0.00173367202503364	-0.496848478809835
ENST00000005284	-0.660429706059218	0.992260229011237	-0.514742177697641	-0.0503176737229052	-0.966255561772735	-0.844041444251991	-0.593972168420792	-0.887743505450753	0.44402892272988	0.0899204539100503	0.344037518284945
ENST00000005286	-0.669019700788637	1.83897595258011	-0.546611452553568	1.38288756901618	-0.847272044940206	-0.81975523433301	-0.591673757189992	-0.757824307554236	-0.60605544335371	-0.632730502869136	-0.034495627331562
ENST00000005340	-0.00430324637040669	-0.295050745792807	-0.0544034798788549	-0.361451946069186	-0.076850812924154	0.200963039925133	0.0338722907084981	0.389784129655194	-0.379747198765044	-0.909474109458339	0.314517021670641
ENST00000005374	0.420938985438372	-0.44393632940022	0.359556700459344	0.286731713691039	1.08802897639641	1.55510278439807	0.787379249684683	1.7806149458397	-0.660842146993024	-0.142229079780446	0.0499312581863267
ENST00000005386	-0.0875064963214847	-0.364000303595732	-0.543547917453932	-0.0926686287302369	0.44843336291306	1.05879925455131	0.771018740650893	0.958673751736289	0.577168020949307	-0.0665593468003806	0.669312334064481
ENST00000006275	0.580928678737772	-0.50000520058062	0.663910402788374	0.00762821778532099	1.53601753404249	0.939475261258326	0.0595915123811578	0.306670612936012	0.869975258686786	1.92325088352191	0.979205265222266
ENST00000007264	-0.4207874605978	-0.575773945418998	-0.0838900052128431	0.572409545572624	0.15047313183787	0.802957101208911	0.323392706128684	0.547987332034587	0.313218171220172	0.17997644843154	0.626029098578084
ENST00000007390	-0.463941561180758	-0.437495986088958	-0.466704245371418	0.383970729520147	0.642987991876625	0.841677013879017	0.0636074636407932	0.319609040518604	-0.269009618131557	-0.717479268654927	0.325475168797792
ENST00000007516	0.458502507492289	-0.548497197277182	0.992517091322849	-0.426048619320441	0.81032429021369	1.97503837120455	2.59461373206899	1.52672755808207	-0.780610890621788	0.143626938411561	1.1551427989128
ENST00000008527	0.207626337465562	-0.247695280268821	-0.580650731438402	0.267314488832082	0.421625805189284	0.777158509414685	-0.15916291070743	0.976827669507213	1.61991456709923	-0.0719667119273196	1.00060111977132
ENST00000009041	0.359352361409194	-0.588654632041523	-0.199836298914312	0.0487560405180726	0.6429731892495	0.91593055895779	-0.151573974716277	0.474034355774397	-0.803224076090429	0.0181560401883296	-0.289829129389259
ENST00000009530	-0.646443539406338	0.491807669353749	-0.346971081894011	0.366311757305898	-0.787730327657393	-0.842455645780861	-0.536342641005598	-0.691962027611843	0.326694359752186	0.0712283275453229	0.293815086728584
ENST00000011473	0.284323909222761	-0.402263519739112	-0.546611452553568	0.301867975588966	0.310730073752298	0.175927980728118	-0.141684538029568	0.516761256163422	-0.195596140814485	-0.772220495865913	-0.323542056962498
ENST00000011619	-0.178191623350175	-0.575773945418998	-0.546611452553568	-0.54721516027102	-0.479210272456749	0.441402391450722	0.017031204780995	0.302625264777114	-1.07511147142088	-0.681964228561945	-0.732810058505551
ENST00000011653	-0.661537823711024	-0.0484234813438866	-0.0689978207007278	-0.432393617994825	-0.947804087061146	-0.849400855751646	-0.566704653364475	-0.784737574231203	-0.718027753302958	0.419602832667927	-0.298329644574964
ENST00000012049	0.418420031277498	-0.29353537089604	0.176212634565902	0.891035503100708	1.47929756755543	1.44611584780579	0.177251362215355	1.10861909465082	0.660071275007509	0.835936568645146	0.533014957923616
ENST00000013070	-0.023831389900932	-0.567060539762585	-0.523209448320244	-0.358394115382736	-0.00452517679032246	0.154365526516495	-0.0570862890180612	0.0891244933496415	-1.10470969701868	-0.516572289031189	-0.213758192472285
ENST00000013125	-0.195256357464278	-0.49394370099355	-0.404071972223321	-0.408160309804709	-0.558918718869284	0.0578520695651848	-0.187149201639561	0.0164085243777103	-0.845416540708986	-0.801693973687439	-0.354999745812999
ENST00000014914	-0.633714072596672	1.13659968792835	0.143492377737854	1.14452966700741	-0.223339461283735	-0.794052084113434	-0.555264833829354	-0.602295715527834	-0.220608228953747	0.594474350569366	-0.0870889508784935
ENST00000014930	-0.533537737359837	-0.491670638648399	-0.759356945583786	0.358055614452484	0.427524652098685	-0.43744565291794	-0.555168718450611	0.157260192092076	-0.6108179707145	0.335721915606213	1.20733133602231
ENST00000016946	-0.537985482771788	-0.651542690257377	-0.618944920183842	-0.752624936633294	-0.543979167443155	-0.850024896816674	-0.465752163713443	-0.968951362293429	-0.00721172520989035	0.114220218184196	-0.482883346719034
ENST00000019317	1.10499473125599	-0.449997828987291	-0.377904276580605	-0.282559914358778	0.877837222203434	0.357810255375291	-0.382271778346007	0.863825382093361	-0.83042339901761	-0.00374045069606515	-0.56305997464407
ENST00000020926	-0.675493440754456	1.43437085514317	-0.557248727205079	-0.378422906378983	-0.967874599114556	-0.848747448048263	-0.602254806710696	-0.899612088892148	-1.24670356833113	-0.810105430551566	-0.359770443111099
ENST00000022615	0.135184881751956	-0.50189941920158	-0.54163320801666	-0.312526655085987	0.309532911283546	0.630765817218647	0.455436431338183	0.762357351826781	-0.720179710110426	-0.285724528426807	-0.167496885339195
ENST00000025008	0.310467431817457	-0.453407422505018	-0.759356945583786	-0.35128465903674	-0.204752912599629	0.849598664575081	0.233466321991229	0.426526589379402	-0.310073187375704	-0.774590390458584	-0.505059860825959
ENST00000025301	-0.00799280602059558	-0.456817016022745	-0.229705766135755	-0.221632637931263	0.092839103125821	0.238332087230942	0.521131292708732	0.176517386633608	-1.24670356833113	-0.024068138117706	-0.147951483075464
ENST00000029410	-0.0992028308843527	-0.379154052563407	-0.223238303147636	-0.411141694723998	0.419027944128808	0.44059480889598	-0.120227824457666	0.624314024983055	-0.354876222547583	-0.689574594296155	0.0102911006366605
ENST00000033079	0.493813690158699	-0.385594395874669	-0.381095458976058	-0.121335791415705	0.815092586476402	1.20549295479048	0.432863943586965	0.683489779042972	0.360561220984473	-0.651088841263065	1.92669466194186
ENST00000037243	-0.241751474425991	-0.291262308550889	0.405424628756659	0.267620271900727	0.330210331049089	1.10582258421609	0.190968698333725	0.687067070390097	0.25864313546356	-0.468339927250776	1.21854970300209
ENST00000037502	-0.656226357522853	4.50868767696037	-0.124311648888585	-0.00521467109776868	-0.921253724983671	-0.84691937481071	-0.587442591060563	-0.626166612928275	2.26052741409621	0.537196334780309	0.260853905396257
