ensembl_transcript_id	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000373020	-0.775466142719819	0.935720960337087	-0.532133149397116	-0.422237997127536	-1.0760213559921	-0.976577079573356	-0.669390460851252	-1.07197293904651	-0.787411512747636	-0.399078739107079	-0.477154954743669
ENST00000371588	1.43765465267981	-0.419903091918501	1.07488156031186	-0.464920307447095	1.48842101125919	2.41253161280743	2.66682467824784	2.24911746528098	1.36698718429787	1.45566507169215	4.81311849593992
ENST00000367772	0.691184379460379	-0.443183293608491	-0.564764501341639	-0.639703175962386	0.236043524535603	0.340152017645642	-0.472877512950439	0.471133403545875	0.537318561465825	0.175823146746935	-0.317900397444664
ENST00000496973	1.41538141411225	-0.208590491963204	0.265694586362164	-0.669986155909783	1.56499155979526	1.0288721198978	0.460563536384249	0.713838214822639	0.595688097668309	-0.182325470146028	1.94725209167324
ENST00000399173	-0.727185871104204	1.47027020683417	-0.309887184801986	-0.581521702677623	-1.08813908963882	-0.973898750673981	-0.677756583575396	-0.971065157882733	1.12950918649164	0.0815135543275061	-0.0302458211688432
ENST00000367429	-0.513579599992054	-0.627634122383029	0.201631305139187	-0.770611490853101	-0.811602549569445	-0.953216486212049	-0.181438171687896	-1.06849784004924	-0.461759764377193	0.872892546353642	-0.942257531521856
ENST00000002165	1.82676193562275	-0.229184516535119	0.64291301484085	1.87100225862652	1.53714919583293	0.862495720008281	0.886826582791032	2.31280596185715	0.628996608017938	0.548746472847626	0.743594807669997
ENST00000341376	0.346647508232585	-0.469149672416557	-0.543880436097144	-0.282427598892704	-0.363618787488946	0.14834888495815	-0.489378780662647	0.603869194217377	-0.928999229430437	-0.647763330538106	0.0789974104107889
ENST00000337248	0.329539915196269	-0.317380665245274	-0.526841578811517	1.07823994367813	1.30975639800837	0.630322866273837	-0.276644648288652	1.03211830989989	0.479409185342559	0.312178523780882	-0.29205524893036
ENST00000374399	0.0871220414262998	-0.0711477627549926	1.06200540522024	-0.301026594450947	2.24994933249759	0.485602668627836	0.00847645159483094	-0.0746520043901646	1.13365062720461	1.71836492466135	1.16964065841858
ENST00000374807	0.137767612712807	0.24716422573699	0.0931541081344207	-0.557358905029307	1.07904813356996	1.05565540889156	1.80144021855173	0.769634664143324	-0.41967281559323	0.277347492027147	0.339458156300952
ENST00000450338	-0.73953470646932	-0.353644056339298	-0.74115018752825	0.492768998028456	-0.888759556117512	-0.627476038460458	-0.665662080072014	-0.674837326535836	-0.510430541986906	-1.25159326853249	-0.723193061846297
ENST00000265742	-0.0192826537685474	-0.418560003359463	-0.675217218031695	-0.494170009863479	0.0867449867077351	0.540324058556377	-0.283968643116941	0.25343631402518	-0.64660252850659	0.134985574333983	-0.30317499333907
ENST00000309032	-0.313518893245174	-0.287832716946441	-0.0320797290580731	5.72385572311501	0.219489577828787	-0.684847930494615	-0.332042930501135	0.41429767228208	0.381749057760596	-0.546653229441288	0.0765477637464937
ENST00000618908	-0.206586229373788	-0.451689521149064	-0.525218830498601	0.241921006653168	-0.105800332127723	0.0700721141119836	-0.394832500268166	-0.0639993644732934	0.0678490898748258	0.0447493830512645	-0.820050439505336
ENST00000381192	-0.61244067873652	0.201051518543355	-0.444822234734743	0.611198499660008	-0.762041450702593	-0.5219916200157	-0.622349207751256	-0.621444216708591	-0.775907510767158	-0.866691381461977	-0.526395605107983
ENST00000318008	0.680800995488457	-0.269477173306256	-0.286075117166793	0.259009827358392	0.867871079672286	1.27468705927296	0.044785424217615	0.720950800620794	0.843501998792382	-0.118462825206078	0.661958268273375
ENST00000359238	0.0604434322216957	-0.0899510025815232	-0.14239133719918	-0.349034258199576	0.987648832294889	0.885404127970992	-0.267572861299951	0.273117715822814	-0.76132397594883	0.579089859281256	-0.383738092062573
ENST00000000412	1.02122956645455	0.082412029161674	0.460918263833505	-0.789051520637343	0.88749223776088	0.74080219419847	1.14771866377646	0.180329324839579	-0.991828778708431	1.14791616377882	1.191880147236
ENST00000469946	-0.766044365697432	-0.627634122383029	-0.489906416124041	-0.800020159043487	-1.10813263057552	-0.983046809122497	-0.680453748792766	-1.10194972759307	-0.750811087985132	0.596764277772745	-0.878704338849301
ENST00000401396	-0.734645012566339	-0.55868890968575	0.142542100266672	-0.538203529262056	-1.06406013107865	-0.980834579018597	-0.646794654606738	-1.02975211010769	1.56956380994179	0.432412898011069	0.0916034572899705
ENST00000002501	-0.667770388121276	-0.627634122383029	-0.564764501341639	0.312342844536091	-0.658510024173149	-0.405870409656278	-0.521957553783862	-0.179944256251434	-0.536624269573224	-0.800999158045369	-1.20935159028949
ENST00000467448	-0.00074743343087186	-0.220678288994546	-0.74115018752825	-0.436942331222729	0.0198276090072216	0.396522145104448	-0.30853230692396	0.0285292060241642	-0.424769973393811	-0.965937383733521	-0.678108553575338
ENST00000346817	0.603478222913817	-0.571224402903438	0.277971030120752	-0.740090062244701	0.0530506352821043	-0.803000496798498	0.701886165084508	-0.856192025608424	-0.307287565476257	-0.0181812124760482	-0.126415095832293
ENST00000339091	1.76415752183353	-0.627634122383029	1.80250779296887	-0.705038109077242	0.300113162871099	-0.802443960923303	0.295359893417379	-0.689224885935756	0.843678983438236	2.43224573404414	-0.356709406395856
ENST00000002125	0.408439554218171	-0.220678288994546	1.02358860276879	-0.280758458265682	1.02929094904879	1.46323445709056	0.841831392313789	1.26725584952839	0.277151132061177	0.28628826231874	-0.664704307221274
ENST00000579593	-0.769247375668431	2.17852557363349	-0.00473994769914843	-0.732062290657596	-1.07182980026216	-0.977683194625306	-0.677574711342262	-1.05310347626693	-0.624444050845732	0.332027724235191	-0.230181027567041
ENST00000540200	0.149101340302498	0.000931323246707948	-0.597395853286162	-0.0958812631012588	0.356078527145065	1.02142149586863	0.415113665324172	1.27917511431342	-0.297164043733436	-0.0554631889815326	-0.341984002290262
ENST00000324093	-0.750838867813125	-0.439154027931377	-0.74115018752825	0.479097941464277	-0.860945975370493	-0.822653169891319	-0.576657446621112	-0.773439200888339	-0.455671492559832	-1.06173135114345	-0.832601438144871
ENST00000467905	1.14314246157492	0.0613703084034135	0.0190721199360441	0.25352550815532	1.63811351934666	1.24770898272289	3.27499269479015	1.27975971040642	1.03620288119768	1.62847393686479	0.689427339857269
ENST00000226279	-0.762594970344047	3.3931253271901	-0.564764501341639	-0.0432635919065692	-1.09144736044884	-0.980938929495196	-0.652158066761847	-1.05635123233915	0.449711161768341	-0.480926485676064	-0.40322516889764
