ensembl_transcript_id	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000538297	-0.30182772681254	-0.437217415322276	-0.376989006387046	-0.513482618716739	-0.427085239832198	-0.217956199751704	-0.321196090836584	-0.44960060045484	-0.846881842413134	-0.873823293607417	-0.453561209627908
ENST00000244906	0.0720841309601039	-0.148570423210464	0.0107732483698576	1.26736519268827	-0.198488266202913	-0.151880516282495	0.0444159526713617	0.864483681721841	1.29001954021927	-0.412415921220352	1.20552483767602
ENST00000623735	2.31154961420442	-0.53678738691314	-0.296390001281278	1.3258165942605	1.28754732038561	0.134252633308673	-0.222381837121317	2.40651594418725	-0.748597788616389	-0.813281236011805	-0.376392348395806
ENST00000279067	-0.285926628310441	-0.678197931672505	-0.191827247034297	-0.486603507044838	-0.445471055405599	-0.218265607218522	-0.324486886593419	-0.477198493295385	-0.923383140859254	-1.11610732746652	-0.727283874151917
ENST00000493536	0.915390762790795	-0.206829449141289	4.21058283017759	-0.430285368303712	3.72578020978378	0.955970107960613	8.2737019494027	1.06417035828443	1.76086720692741	2.08829067507401	3.70490062864597
ENST00000624527	-0.238836761848581	6.35048873312724	-0.504261592669014	-0.27484161667732	-0.430460058424115	-0.180552274874233	-0.284846702494363	-0.0837958381405118	0.695540018818389	-0.118715143726105	1.09331425766698
ENST00000585445	-0.308258837762278	-0.360421426595281	-0.532079975877516	-0.434409676443845	-0.434848139740967	-0.194716261132982	-0.324486886593419	-0.443099173776058	-0.86150179983315	0.232053587064082	-0.67887175337127
ENST00000305709	-0.255600053247238	-0.678197931672505	0.0932066877606598	-0.525428890570917	-0.190280020983588	-0.211389885733692	-0.286132893793689	-0.477198493295385	0.311136529875577	0.62006471594675	0.0200356240958057
ENST00000359074	0.568260595188619	-0.26932549513981	1.16502716533831	0.751826675171647	2.36419616594321	0.526753194270149	0.3536256108766	1.80719055014524	0.460704908581906	0.365598156343463	-0.010055191943604
ENST00000321517	0.917219742476281	-0.143274148125844	2.31412608975894	0.0801333184182639	4.48288358067567	2.33596178857326	1.70381593528791	2.47285703274625	1.21655997788067	0.515563658612625	0.690690245222431
