V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000000442	-0.233986466567658	-0.733079888814738	-0.734671534235991	-0.405671162984427	-0.798045559017588	-0.642030013918611	-0.740302005764117	-0.515783100008818	-0.981191827184121	-1.06965854532914	-0.938334980572323
ENST00000001008	-0.80356159206407	-0.208462122664497	-0.806633191513774	-0.0962703748236744	-1.00478733670336	-0.749700693066491	-0.516572455941907	-0.708024502019698	-0.635575346111832	-0.849767538276196	-0.914934600401495
ENST00000002125	0.108526070132692	0.063464752790045	1.11810126847599	-0.248899599879288	0.784055671808722	1.23855479813333	0.694559751961472	0.993332127522948	0.321573365105288	0.26330737412579	-0.70098826741107
ENST00000002165	1.44843525401735	0.0223696944416094	0.933265353036098	1.82394229217296	1.46978654300143	0.651633196043167	0.917890819452732	2.04445850303405	0.93451498043137	0.746144747499777	0.794416370317132
ENST00000002501	-0.845701812756134	-0.733079888814738	-0.61473543877302	0.313104148955447	-0.982462209396092	-0.712568858852249	-0.67823198506661	-0.514839418512271	-0.516094717371274	-0.755351240457662	-1.23317977072475
ENST00000003302	-0.773448190608079	-0.0729358664090177	0.0127702126892471	0.0851162355373023	-0.538119433712334	-0.451496562102194	-0.612091229731374	-0.466138712708322	-0.559398077065212	-0.865455854698352	-0.848744953632582
ENST00000005257	-0.571276106456008	-0.559081663041574	-0.623370837646353	-0.415947347761135	-0.410284269908696	0.165412779139828	-0.377328471883421	-0.246934982224668	-1.16000757205535	-1.19631067384877	-0.144059219345369
ENST00000005260	-0.55445609863689	-0.215457026213166	-0.422837686032265	1.01905414501121	-0.474055617352171	-0.622110938276253	-0.772337791691746	-0.283199314020549	-0.910722568121568	-0.0463220757475967	-0.609820386265525
ENST00000005340	-0.338751337256894	0.089695641097557	-0.17076079803201	-0.362176613464403	-0.525460779061788	-0.276138856008917	-0.276384489111116	-0.0935867390357643	-0.397177842703217	-0.915034753249507	0.14064986328164
ENST00000005386	-0.413816228401381	-0.0694384146346827	-0.611972111133553	-0.0820908330387583	0.00677078088781207	0.573913880817707	0.368484219606231	0.479901987580144	0.558561483332653	-0.111430180006687	0.468816794797328
ENST00000006275	0.189237302349781	-0.383334711381244	0.477162774321873	0.0224235423646678	1.1087392897509	0.455672559994025	-0.253884860617268	-0.17737217476491	0.851008908442245	1.78558322136045	0.755451394421251
ENST00000007264	-0.714497984446261	-0.558207300097991	-0.197357826561879	0.61095418678579	-0.295130258364581	0.32039308169978	-0.0231069260788111	0.0658954338806954	0.294935985179643	0.123608167040058	0.428782087236495
ENST00000007390	-0.753431053342039	-0.239064825689927	-0.542658642843592	0.414591431168835	0.203898580337807	0.358761673715045	-0.250371635662749	-0.164329148366206	-0.28657634060454	-0.73199378761007	0.150785570807061
ENST00000007516	0.0787860011904877	-0.495253168159962	0.773568043205242	-0.429489606769201	0.373448060784611	1.48183960768632	1.96379726415947	1.05254814143128	-0.797548938067109	0.0889538534828007	0.918184323952093
ENST00000008527	-0.147551220070399	0.198991009045524	-0.64543907921154	0.293029741484667	-0.0203913323493203	0.294828570448047	-0.445255086105527	0.49820266803104	1.60002666301812	-0.116585367147436	0.775241430222865
ENST00000009041	-0.0106659724651522	-0.587935640179837	-0.30194210180559	0.065280809107841	0.203883581931822	0.432341487830022	-0.438616151123834	-0.00865540434652527	-0.820134335596657	-0.0306655814682847	-0.418338418239094
ENST00000011473	-0.0783556672718508	-0.15774907193664	-0.61473543877302	0.329036218376701	-0.132753765579653	-0.30094676248826	-0.429964697580786	0.0344169153887316	-0.213253076549954	-0.784182101874444	-0.449521096272449
ENST00000011619	-0.495631171842114	-0.558207300097991	-0.61473543877302	-0.555751256932639	-0.933141826118259	-0.0378811031647907	-0.291117367952649	-0.181450226946417	-1.0916876253942	-0.698135027623916	-0.828072389207382
