ensembl_transcript_id	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000262803	-0.609162296214297	-0.325162926515394	-0.996040647440768	-0.437362398990344	-0.766067104905327	-0.607180591690162	-0.573918528880472	-0.623876676285101	-1.15790820186773	-1.03302210391887	-0.743331352639428
ENST00000317881	-0.440627345365843	-0.237521573477803	0.29854081095799	-0.391362921367048	-0.736298205960125	-0.618783806759535	-0.402671904156231	-0.620658987200227	-0.445969974650124	-0.00599659072068528	-0.811658379671909
ENST00000292614	-0.258335894390395	-0.563936923902252	-0.305183533510964	-0.604397046971282	0.795337889391752	-0.577473150736858	0.787345638729449	-0.669864878744299	0.24188532947066	-0.180109350334504	1.21495526768349
ENST00000586119	-0.603836204835811	-0.523816660067266	3.79905831144431	-0.633356850989936	-0.932428404346739	-0.629332184095328	-0.569380899582866	-0.695754900150285	-0.746991442695094	-1.04067429083421	-0.631000984509986
ENST00000547706	-0.622045887732588	-0.484475430481503	2.45463259742953	-0.543268173053281	-0.935220595252708	-0.630432884339063	-0.286117254387687	-0.679220928544933	-0.7331565719799	-0.441890664708459	-0.311758354169127
ENST00000261377	0.345225490436199	-0.593540225372728	-0.510998650943562	-0.6252572751958	-0.358795968752797	-0.285478014203545	-0.106939554644712	-0.402202649791787	-0.574673456031121	-0.265380219861166	-0.69735084992578
ENST00000394391	0.544699559654034	0.258333726152656	1.15824497664142	-0.344140866265392	1.66173992791575	0.578434089597925	1.47698853028259	0.334598647735344	0.289267501070409	0.331362823087161	0.766024629438783
ENST00000587851	-0.553444520451302	-0.236353022103968	-0.36134935748974	0.284340368704058	-0.933395311444919	-0.621627282389184	-0.31832384956511	-0.624866734465062	-1.01910737475777	0.689944301940232	-0.227637024454508
ENST00000322813	0.22750037224618	-0.445913235144963	-0.630438421852784	0.128232506935962	0.522601022912162	-0.317604702567559	-0.260070422185916	-0.164440177874103	-1.18428186608514	-0.705253431044919	-0.407098926545876
ENST00000580174	-0.590547953697592	-0.38086387533484	-0.778281552917248	2.92885186548919	-0.869165054208652	-0.616788787567765	-0.57071336653269	-0.435567610456479	-0.396086072616037	-0.317593641913537	-0.709742595407108
ENST00000265717	-0.30209308795865	-0.324773409390782	1.13639623806046	-0.202245467683232	-0.30998689309261	-0.614656180845529	-0.432393158805504	-0.721050886648294	1.8427215354721	1.4257530884301	-0.643323759237243
ENST00000312196	-0.515013418261533	-0.250375638589983	-0.71200704588835	0.954924115584531	-0.107548119210318	-0.363547472115954	-0.570768403211052	0.197030063629734	-0.162792174281395	-0.358991973125554	-0.329506828216595
ENST00000343736	-0.373968344260213	0.0713655063391283	0.366825401936336	3.36088018190466	-0.432750548805049	-0.584524511673285	-0.236042567079856	0.243018266088932	1.34062725143354	-0.00441513875818075	1.66678267759915
ENST00000225275	-0.619251809404511	3.111546663932	-0.563435623537855	-0.385402856160043	-0.935220595252708	-0.612156674042048	-0.569011574504382	-0.643529331157331	-0.549626010357208	-0.552898389560398	0.0318999231126783
ENST00000470503	0.16342733880695	-0.394886491820855	-0.576544866686428	-0.614712544444945	0.0567471562886557	-0.391821709626896	0.813729932669599	-0.51798995393825	-0.185850292140051	-0.0280348890368794	-0.68815474938305
ENST00000348227	-0.581510555519191	0.655251676131789	-0.607220495654089	-0.383492578850106	-0.758053615669183	-0.597446273909631	-0.574308130629931	-0.657192134040796	-1.06157650948045	-0.609269499836774	-0.8864226770843
ENST00000412227	-0.432422389834152	0.354154938807088	0.842283085109362	-0.402366118672288	0.533935542038587	-0.0600293799060416	-0.422040469938831	-0.280673008201548	0.439582316444422	1.09591832508901	0.270078927169375
ENST00000358400	-0.619203635640234	2.41781666499889	-0.474846271504942	-0.652918090643696	-0.809003699903911	-0.630914440695697	-0.584093072709289	-0.779315810539011	-0.0539518297224296	0.855792699685478	0.759978193331938
ENST00000311117	14.2798972480843	-0.220382819994896	1.46290378741426	0.237576780156787	2.98637699978555	4.21698219530443	0.311172642539906	7.37396181016853	0.533020441100415	1.30418534563498	1.38234728781252
ENST00000293894	-0.610037131773571	0.317540329093606	-0.847061381970095	0.467192112811279	-0.780278665968786	-0.616754390685149	-0.57362886215225	-0.689814551070518	-0.702321990843422	-1.00733626317303	-0.64044997781764
ENST00000306270	0.181561870631454	-0.430332550160503	0.462843325086773	-0.551367748847416	0.661060146091798	-0.0554545945180182	0.802073743525924	-0.101769495082558	0.423215573964356	0.0248927371275909	1.42618969714998
ENST00000005082	-0.00895765928253672	-0.403066351437697	0.588080294632809	-0.352087619874732	0.436171368013591	0.21321945560116	1.34645311587639	-0.0513755337225327	-0.0336365729423845	-0.285122862102756	0.334888445744262
ENST00000429715	-0.612555656169982	-0.523816660067266	-0.285665327045311	-0.667206964922029	-0.945086994213732	-0.630329693691213	-0.595715950179218	-0.797532881050297	-1.21517672988269	-0.824806097952327	-0.889894205039181
ENST00000355619	-0.480228106552262	-0.368399327347272	-0.610774557129925	0.25797854182692	-0.00196186408902205	0.220717976011604	0.317736490601428	0.35410279388058	0.524008183270692	-0.669543225439975	3.5687661723492
ENST00000358164	-0.631728814352303	-0.537449759428669	-0.752063066620102	-0.612038156211033	-0.922542272587792	-0.624379032998521	-0.581992988929675	-0.68387420199075	-0.871565561792907	-0.465229834800262	-0.760022275124482
ENST00000505897	-0.583410528782284	0.849231204188324	-0.584556070832778	-0.454172839317794	-0.551910995616922	-0.611480202017252	-0.547884731681471	-0.647935090058159	0.615155566806087	0.632603914654579	0.172830163930009
ENST00000371335	-0.148430341617849	-0.0743138982655782	-0.298628911936678	-0.324350393334439	0.591815784903539	0.0887600686663382	0.324933260464117	0.0627286715179965	-0.00578598352879164	-0.449746909941547	0.436528346992781
ENST00000262407	-0.454800066816191	-0.29594914216953	-0.446501174652583	-0.156245990059936	-0.765692181744808	-0.611250889466474	-0.516021391576992	-0.706150511039877	-0.632665375978906	-0.894236940564225	-1.0695400291414
ENST00000353258	0.985878746805657	-0.601720084989569	0.865763196171029	-0.110475745713833	1.41292315907726	-0.182814785220183	-0.126926558892067	-0.262604446417256	0.226030989609675	-0.289484608644503	0.0256925552463358
ENST00000358607	0.700624545965292	0.0183911773919624	-0.136773456528962	0.440601052656948	0.96541882124147	-0.42415477928661	-0.298048626923173	0.210296843241214	-0.0517213712628994	0.254050227952458	-0.466643677560051
ENST00000007414	-0.439602207662024	-0.0225081206922467	-0.293967847706074	0.724086205451679	0.192755465966373	-0.250691300250505	-0.336746653480063	0.364349896043179	-0.387345086761121	-0.269078776870249	0.493774072871273
ENST00000394642	-0.558859251556058	-0.0602912817795637	0.144492638136535	-0.355908174494608	-0.633865251946772	-0.621890991822578	-0.525261760207291	-0.546899652793117	0.207524212661682	-0.0850181742664823	-0.378085229333564
ENST00000007699	-0.620213357739484	-0.219214268621062	-0.315088295000997	0.735242224941714	-0.735611504592437	-0.607914391852652	-0.557534978732205	-0.505911244142723	0.923350671518195	-0.708186769362468	-0.536901885706505
ENST00000536409	-0.613519131455526	3.71296110433218	-0.8503823902344	-0.581244485974839	-0.945079101094564	-0.624734467452227	-0.588375795286059	-0.719466793560356	-0.268799233770146	-0.452731262838531	0.5484448905978
ENST00000350485	-0.610657609857461	1.49349252829577	-0.370875407511036	-0.682794827771119	-0.93407609297323	-0.623542042188181	-0.5897053655686	-0.792137063969509	0.617416166596151	0.374980288504628	0.233064622484888
ENST00000326577	-0.54644198207597	-0.322436306643113	-0.447637309058792	0.0652697668004209	-0.818550427538598	-0.612408917847903	-0.545623882867694	-0.541305824076336	-0.792444569140655	-0.494384666947726	-0.889894205039181
ENST00000381250	-0.636642538308576	-0.207918272007328	-0.996040647440768	-0.0359749306262687	-0.788112586743839	-0.582254317420581	-0.596947033774164	-0.594026422159271	-1.22343545444906	-1.31997911324431	-1.02266290662484
ENST00000005257	0.779993713037814	0.157448790878273	0.505113351328061	0.475138866420619	1.42203971171725	0.524706158950612	0.0285448158131747	0.768442142194346	0.770986245667857	-0.172406148839723	0.0905250640725796
ENST00000397560	-0.541027250971214	-0.497329495593683	-0.996040647440768	1.08497579484508	-0.186027429826096	0.687862038829241	-0.445210911529351	0.457514370777528	-0.606321853092022	-1.11053875737131	-0.290998157193915
ENST00000405218	0.554945155840506	-0.468505228372431	-0.222624433326395	-0.632516328973563	0.631567506317505	-0.0525308594955972	-0.498302477811619	-0.141371822281007	-0.849713097155619	-0.0346922916532296	-0.333277229439114
ENST00000648068	-0.55390120773665	0.108369633177222	-0.613046825942344	-0.0219152896251283	0.0106572601821276	-0.540060808077408	-0.500693676653096	-0.405915367966641	0.706664646307892	1.09456643873396	-0.619758751596499
ENST00000617449	-0.607975294662507	0.568778874468033	-0.741866988615656	-0.310749218887684	-0.905751634835921	-0.613761861897494	-0.557220690332084	-0.553236025144869	-0.540463045874814	-0.366695174620335	0.736964951723757
ENST00000371274	-0.600589293123529	3.46250159320698	-0.727301162895019	-0.276440638401206	-0.942373734499451	-0.627543546199259	-0.596947033774164	-0.689715545252521	-0.464356186275981	-0.554760421709799	0.736735049210189
ENST00000307305	1.92459271751093	0.0285186226318618	0.154980032655394	-0.0123639030754407	2.56275329399501	5.14854150158544	1.44712678727013	3.51986332721554	1.01980292922761	1.22376086115471	1.25654463238798
ENST00000005180	-0.552001234473558	-0.162734285552392	-0.213855806242572	-0.159149611571041	-0.912626541631963	-0.615183599712319	-0.561390442884847	-0.652093334413996	-0.657562115000148	-0.285020832943885	0.207890297249166
ENST00000526313	-0.639816225899157	2.48637167893052	-0.88606866324996	-0.292945434359066	-0.929350087870899	-0.611113301936007	-0.554018424651584	-0.734070151714784	1.21421451117314	-0.672323520019217	0.710434201657982
ENST00000431138	0.778186233402134	-0.255049844085321	-0.193784098399534	0.0540373362179882	0.575532280058265	2.47764649765243	1.20005120643179	2.06031955831673	-0.71416753374336	-0.15164321500942	-0.699282031039753
ENST00000375190	0.315240212599507	-0.448639855017244	0.486177777891234	2.75975411801352	1.26178571323271	0.400739793999963	0.966143875058452	0.587459506897437	0.259427583841559	1.12045633779755	0.275711538751797
ENST00000261643	-0.387497464219819	-0.601720084989569	-0.255805384318006	-0.596679526639135	0.0522579447613897	-0.298376845184814	0.136452913744276	-0.465863390763292	-0.883471387353913	-0.740070881509739	-0.801381737315408
ENST00000424337	-0.119551133408961	-0.527711831313382	-0.784107883205503	1.02438179857386	0.0990661147122803	0.190964672548144	-0.424344768761841	0.432317390097516	-0.954182948787126	0.00902720292310877	-0.573318443855714
ENST00000221265	-0.232011822638769	-0.410467176805316	1.26011836173155	0.0152969123724549	0.140057055835751	-0.112404366503763	0.112178841919227	0.0212452337776219	0.971154821745422	-0.200336631080733	0.663166244868352
ENST00000395969	-0.26830208274406	-0.572116783519094	0.0425027264406362	-0.445614796969274	0.196435632778835	-0.371332633214871	-0.0575339974790759	-0.628430943912923	0.0944640818279292	-0.140573051271888	0.311921184638795
ENST00000426905	0.13966611131487	-0.358271882107373	-0.0988440463524234	-0.58093884160525	0.0486942014566679	0.654221887630092	0.539660309428203	0.376181091293715	-0.095426300537477	-0.413194963775915	-0.111996060129683
ENST00000519209	0.372370443131109	-0.523816660067266	-0.299794177994329	-0.485119331738783	-0.466396942541933	-0.617453793965022	-0.52505175182933	-0.662488945303588	0.0852106933539324	1.38501794675074	-0.574927761450692
ENST00000442940	0.178226319192902	-0.523816660067266	0.126693199105917	0.0967511368681915	0.484297688865674	0.447966713832716	-0.309677297727667	0.73284955062474	-0.725832228660092	-0.0550726161377652	-0.307436186914044
ENST00000621918	-0.640833655800691	-0.357882364982761	-0.768085474912802	-0.694103669445949	-0.941831082556595	-0.632187125352516	-0.596947033774164	-0.79669133159733	-1.14961933597082	-0.649775075908667	-0.22747609269501
ENST00000357103	0.165007438275242	-0.510962594955086	-0.136656929923197	-0.563287879261427	-0.129530456095479	-0.55973582493417	-0.305788521901279	-0.638381028621533	-1.17071826734476	-0.623757640396494	-0.842764189757692
ENST00000265334	-0.552197783431809	-0.498498046967518	-0.527108454190587	-0.628695774353688	-0.601919825390768	-0.552776189018055	-0.123660566531358	-0.655261520589872	0.00630069001541918	0.062362945723064	-0.396063605894601
ENST00000570594	-0.590177979187943	-0.21882475149645	-0.612231139701988	-0.0113705588742731	-0.886074088748055	-0.611480202017252	-0.437378323198214	-0.510416008861547	0.0562448747105744	-0.749712637023074	-0.690959560048583
ENST00000445755	-0.115481413802824	0.009042766401286	-0.33985019872608	-0.134316006541853	0.258108519404405	-0.459159340162889	-0.471453268772672	0.041838443920815	2.06778685057091	0.826127721743657	-0.00143594135471658
ENST00000397195	-0.549228352601763	-0.554588512911576	-0.647189121431517	-0.0443801507899938	-0.483122462060662	-0.537331988723149	-0.541806075389721	-0.549721318606007	-0.90502243868586	-1.07893522541094	-0.888445819203701
ENST00000528896	0.345973147257781	0.0207282801396315	0.911354230676622	-0.335888468286462	2.83253616062567	3.48979769990441	1.46723545154334	1.64182196564712	0.961780867949289	0.931676886595983	1.67761108598821
ENST00000585934	0.0933730507950644	-0.521479557319597	-0.138259170752467	0.254769275946225	-0.0115085917237091	-0.152992687991489	-0.214579710852207	0.0446601097337044	0.145704343736055	0.0546087296488478	-0.299849403966292
ENST00000310132	-0.221336516474944	-0.262840186577551	-0.393015462606404	1.65737128799476	0.338466392382362	1.13933258880119	-0.00099250046367746	1.26045155472607	-0.552308588774751	-0.0658366923986839	-0.282376812935106
ENST00000581514	-0.511146028465361	-0.227004611113292	-0.702888838987232	-0.157927034092681	-0.34772784239832	-0.561157562748995	-0.542517207207508	-0.246615006810883	0.267234188449915	-0.167049617998982	-0.624080918851581
ENST00000467335	5.7395656042488	-0.454093094761805	-0.411426666317289	0.114402099212014	2.28360326819076	2.61776793180539	0.0968496786616904	4.8736688824945	-0.826835827280167	1.91255971269463	-0.145010061078083
ENST00000369915	-0.597236399129837	-0.295170107920307	-0.8503823902344	-0.392509087753011	-0.935220595252708	-0.621443832348561	-0.593652074740632	-0.72139740701128	-0.656055048473438	0.687240529230143	-0.889894205039181
ENST00000639409	-0.516127195691622	1.79419974849586	-0.918841771121393	1.13380248288708	-0.413728131608195	-0.508197829146789	-0.564794026941462	-0.441656468263241	-0.10070103338096	-0.530502989188155	-0.172851255471196
ENST00000007264	-0.393280242883652	-0.361777536228876	-0.439363920049471	3.46709160033719	0.144913297404367	0.580945062028945	0.164271057989127	1.04714351985343	0.790939806481492	-0.950710079999471	0.0349116460404222
ENST00000262316	-0.553519671523575	-0.339185543001408	-0.782651300633439	3.18108488149334	-0.19479273866307	-0.426230057871152	-0.476264633128449	0.20658412506636	0.274769521083463	-0.43066745723262	1.09986606939122
ENST00000629543	0.0541249215631545	-0.445913235144963	3.07633117083775	-0.196514635753419	1.80299518856094	2.21121971053087	3.24641049796176	1.06545959618271	0.394400461973669	0.75937514455213	5.33986616612485
ENST00000424201	-0.631728814352303	3.68452635423554	-0.574738704297069	0.117764187277504	-0.910653261839758	-0.62051511651791	-0.582602737392584	-0.691299638340459	-0.163003163595134	-0.998587262799814	-0.0618083414177365
ENST00000565665	-0.585385653117648	0.171081890239676	-0.8503823902344	2.22892625912807	-0.716512129483687	-0.588571878194518	-0.55009633715145	-0.503634110328812	-0.757420343059924	-0.571008565260049	-0.554328496234977
ENST00000007390	-0.37885316395792	-0.267903909197501	0.415737444706234	2.15129258925221	0.903949182434497	0.438828608684208	-0.0643426139259467	0.55444106659573	1.71151632365677	0.306748288509468	0.473703583436765
ENST00000397412	0.162396420251418	-0.523816660067266	-0.379177928171799	1.04409586041242	-0.292868690895234	-0.190382099395861	-0.514247182866629	0.284402698011311	1.31111888884057	-0.840059457203581	-0.80310600616717
ENST00000338863	-0.356342527386476	-0.429943033035891	-0.612231139701988	1.9774573540479	0.0512318392694433	0.0898378376549954	-0.172208710181456	1.27550043906148	-0.283809616376174	-0.755400762630147	0.519040359112422
ENST00000377577	2.41859732761834	-0.0361412200536498	1.65648361124152	-0.311971796366044	3.31271603854059	3.94321740655798	4.39934345796675	4.01365484447119	0.977605066479739	1.15879379424343	1.4456164595465
ENST00000356840	-0.465155499185216	-0.256607912583767	0.00681645342507608	-0.113455778317335	-0.748427956842808	-0.584627702321135	-0.49093625291292	-0.620609484291229	-0.00424877567154784	1.19274399685784	-0.973233866207668
ENST00000361729	0.834102485073951	0.0561743384792793	0.373875261585124	3.34338204174563	1.72762182033809	1.31460763698845	0.583481092073708	2.5841098384252	0.755312753790077	0.494864550178368	0.202717490693881
ENST00000262193	1.53757433006086	-0.314645964150883	1.43339342450425	-0.599353914873047	1.70916178788201	0.399696421893923	6.18860469986188	0.0870841027450423	0.930584590846401	2.15653693884555	3.30387249621587
ENST00000295987	-0.591937285059346	-0.125340641589687	-0.807413204358521	-0.331762269296997	-0.908476734228956	-0.626970264822314	-0.56730398914151	-0.706447528493866	-0.885882693796648	-1.00432640298632	-0.0969144552396068
ENST00000341776	0.309072043821456	-0.489539153101453	-0.95307146156489	-0.381811534817361	-0.114498010638463	0.458503625540971	-0.492008019807344	0.941553814960563	-0.979320818452642	-0.807614184682518	-1.04852693940127
ENST00000404249	0.720107943189557	-0.445913235144963	0.374603552871155	-0.562905823799439	2.34058961530984	-0.257570676773849	0.929957259035251	-0.597244111244145	1.67552757499894	1.92243103381543	1.88091387873661
ENST00000341426	0.636715303324604	-0.479411707861554	1.5251872581957	-0.235178648506555	0.86399026664235	1.19804806742793	2.48499832949056	0.614983124300358	-0.466375655421772	0.1958425928164	0.346452542176744
ENST00000350796	-0.171312879649513	-0.0602912817795637	-0.566640105196395	1.79460560994068	1.11972338115251	1.57297408795015	0.38724636703935	2.15734525995293	1.01467890303679	0.0783305090864175	1.17486026931718
ENST00000476330	-0.583574319580826	0.163291547747446	-0.519009855089913	-0.683788171972287	-0.934936442962631	-0.629893999844735	-0.589835715596301	-0.801740628315132	-0.593752918259265	-0.580140174979027	-0.428157996788727
ENST00000455385	1.32764848094545	-0.475127019490827	-0.0758009100623759	-0.0137393027385957	2.10990531448193	1.03981094176349	1.15827547088754	1.83725945037147	1.84428888465988	1.35591412918271	1.35795463112293
