ensembl_transcript_id	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000538297	-0.36029060492627	-0.653439397657366	-0.423270007954361	-0.485859045145297	-0.521270438924631	-0.287450261240522	-0.287723829758764	-0.445423865796626	-0.536433923387036	1.91986117624367	-0.508962131594035
ENST00000244906	-0.0790854597086483	0.049159535812556	-0.309197842167882	0.437085942546663	-0.313611508928887	-0.261157420347462	-0.0450918719717725	0.206317595907848	0.875471736375972	-0.206792243681003	2.43226149293832
ENST00000623735	0.705111505327765	-0.473310656616146	-0.597728874577896	-0.198807256643118	0.158113495079732	1.05613638090842	0.0581616408887763	0.939079794943391	-0.786272245034523	-1.31576087001078	-0.691797575301899
ENST00000279067	-0.358430963788837	-0.653439397657366	-0.597728874577896	-0.442366349917694	-0.532576386650837	-0.296439266674047	-0.322734821827793	-0.43599046539376	-0.979053727825672	-1.04407506178801	-0.928836447011653
ENST00000493536	1.40129850663895	-0.596301786251818	5.51966813449933	-0.312488163479404	2.70468423120367	2.32567609079871	7.67164122233652	1.96519031618419	0.136324851180261	1.73434275817366	1.81806384310199
ENST00000624527	-0.30058633682975	4.72621198128876	-0.0402162798661527	-0.150015451422267	-0.45497399605301	-0.265427197928387	-0.264349351136033	-0.218870104508436	0.0686407305835032	-0.697862447064918	0.987926208157238
ENST00000585445	-0.304207743255276	-0.348866875843044	-0.405635176671116	-0.389875166022311	-0.456357953027688	-0.283832186553529	-0.292045673462446	-0.419329863069343	-0.587010712401655	0.553852220193378	-0.758136099125106
ENST00000305709	-0.073254016605057	-0.169222351847633	-0.547343642340052	-0.445865762177386	0.321758234361117	-0.246999736789661	-0.236604331979156	-0.369348056096092	-0.390179198459431	-0.698079016063103	-0.753735104373908
ENST00000359074	0.708785764711934	-0.433604858859748	0.197551631064233	0.405791198624273	1.94054110547456	1.75833501286179	0.643929727436693	2.38452017925354	0.368602237756689	-0.0319127776468187	0.201151315613997
ENST00000321517	1.84329213963296	-0.46459474979157	0.407103811941426	-0.0193373993246183	2.38231760747012	4.7003690737137	0.499628844564179	4.69007366803792	-0.0202331529956769	-0.142092255473309	1.46349252333083
ENST00000320372	-0.347762496210934	-0.451520889554708	-0.330384832323896	-0.465862403661342	-0.532576386650837	-0.296439266674047	-0.291487688946712	-0.41750404363653	-0.943413453696216	0.041260472614853	0.307292953731129
ENST00000315707	2.20030800271426	-0.0743158108689259	-0.214297257247903	0.0699476049012424	2.61359098442749	3.09311242968589	-0.177869867335737	3.24516581439568	-0.598350799624664	0.062132309814908	0.274965058463137
