V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000000442	0.342776810722512	-0.126860718155317	0.967815731720792	5.56346833291131	0.829319560009458	0.262977670926123	1.11260362573109	1.86412447720966	1.32813858885876	0.179730247105051	1.11603118221112
ENST00000001008	0.116644818272541	-0.489304055057281	0.845779356375259	-0.359098150992384	0.514405871028315	0.159430136241763	1.10346739878922	0.0180956015043177	-0.140770744025295	-0.163120345012809	1.96315962025658
ENST00000001146	-0.417829987731694	0.566558594808797	-0.72256185532679	-0.286464660895391	-0.600028133793678	-0.271929119167185	-0.582542408892025	-0.548463283593408	-0.985244935399933	-0.0822072390122351	-0.836016184295181
ENST00000002125	-0.386899021501695	-0.348269618522207	-0.639992290435568	-0.0912213640236293	-0.385923372329709	-0.270833847931244	-0.16896749875673	-0.308284675854784	0.675234931638552	-1.22216332954993	-0.373831535944347
ENST00000002165	-0.0445362419111511	-0.629959366762959	1.57383309111156	-0.118167549695042	0.298076039580761	-0.175959677358524	1.10027082722863	-0.162250152013706	0.615517126438643	2.62537542161051	0.196021127079124
ENST00000002501	-0.370511754624874	-0.248559788391227	0.00682132148244435	-0.272944948361291	-0.491454751116393	-0.236762031915893	-0.4636252199302	-0.340901523819288	-0.874509567712505	0.222796408012938	0.0926773399876479
ENST00000002596	-0.425613939498184	-0.298604265871415	-0.804250464627515	-0.479749930434629	-0.590436326473135	-0.275984582932696	-0.589041907444048	-0.563818617862412	-0.727734270561416	-1.17280969227987	-0.666145819031994
ENST00000003084	-0.410865399309045	-0.179559069441272	-0.643500095423187	-0.515740337594371	-0.593489079494092	-0.300554180928128	-0.569596589503406	-0.607978441242927	-0.204701008513164	0.682117921480549	-0.489885400865471
ENST00000003302	-0.377890121536162	-0.494611802668816	-0.0583533748400357	0.191666965827816	-0.492031621112137	-0.261183620284846	-0.508722876928666	-0.440658247139299	-1.00022256842379	-0.719012611926596	-0.500302062447621
ENST00000004982	-0.315798767339888	-0.554134400883887	-0.563589414677831	-0.00991661002545515	-0.579336057859373	-0.272580361523691	-0.559498732207581	-0.286575410164123	-1.24611455470336	-0.281575178806934	-0.879783669934465
ENST00000005178	-0.420492918599178	-0.471485188075699	-0.802648727190246	-0.486836124590433	-0.603879905504393	-0.29220643799474	-0.575525904773365	-0.598871139538552	-0.504941979331514	-0.7725477261948	-0.306079468174736
ENST00000005257	0.893429945950889	-0.429402332012814	0.100827291675768	-0.160684714629867	0.735802125916753	-0.271603497988933	0.225933170311594	-0.219965029093755	0.804940132328624	0.603860205982445	0.785043948812602
ENST00000005260	0.156437199066181	0.127152917539575	-0.0424321047135809	-0.161244151010589	0.51525863536985	-0.249757277120706	-0.00271328011351498	-0.378495618064091	0.418908160586847	1.95969649219802	0.363913201991416
ENST00000005284	-0.425613939498184	-0.239081667656343	-0.786631352817555	-0.360869699531335	-0.607642101128812	-0.287144508769175	-0.581691565445215	-0.482488295665206	-1.09187797345399	-0.178411731699451	-0.290025554442247
ENST00000005286	-0.357094679869477	3.17228354724311	-0.72357094991227	-0.441148820164853	-0.590353916473743	-0.293982553512482	-0.566312865575872	-0.371400394643241	0.533167677221066	-0.4296055688872	0.0423272245082162
ENST00000005340	-0.0962093911904868	-0.547689278784166	-0.259707788079136	-0.240963835263386	0.570419589310739	0.383664720356694	0.886285177514618	-0.20153862797095	-1.02288174485511	-0.353362287563385	-0.0893603862832601
ENST00000005374	-0.274912536482219	-0.461248817682024	1.59652971059766	-0.071547851301594	0.0546906470284559	-0.212281239696349	0.203461154067976	0.0369455980552327	2.31520315051017	0.454120599027027	0.891819106778198
ENST00000005386	-0.335041515469995	-0.512430669650398	0.663757914003997	-0.312851410186083	-0.284397836122169	-0.256950544967561	0.227602359712454	-0.14657712117362	0.971483702478115	0.344425501718063	-0.128698602375848
ENST00000006275	-0.313135836472404	-0.554134400883887	-0.323408885959328	-0.36972744222609	-0.520430823511324	-0.292028826442966	-0.499201111549953	-0.422337744873522	-0.611492420144628	-0.814179365796755	-0.830326411162074
ENST00000007264	-0.256108147741067	-0.171976572853364	0.806408650167184	1.39753208447275	-0.457512580497228	-0.225128475274683	-0.40898068585407	0.158093890494821	-0.361718363540862	-0.645546808024906	0.404932089532552
ENST00000007390	-0.370962404463986	-0.460869692852629	-0.230844479459546	0.932453973299712	-0.536934321650443	-0.186912389717933	-0.547957690801456	0.1399851859431	0.222794778180694	-1.39955562380694	-0.468684430821802
ENST00000007516	-0.203644312834925	-0.287230520989554	0.143785889743326	1.0385604068432	-0.410273735628331	-0.181021606584089	0.315562732502748	0.124206256245985	-0.406431003303264	-0.165592605135799	-0.343929589755589
ENST00000008527	-0.299505727247608	-0.447221198994396	-0.183497120813871	-0.0177487193555545	0.779712323418903	-0.229775977546108	0.233030918162155	-0.258406314194778	3.47266582022163	0.468435290356438	3.03786147663206
ENST00000009041	1.41206645851868	-0.255004910490948	0.567669685142223	0.234930045936936	1.88366950918775	-0.156955241318684	0.178689201632199	0.688223568775049	1.15333529461523	0.781954500027466	0.280632430316987
ENST00000009530	-0.369487550445072	-0.287230520989554	-0.0260623481046906	-0.448141774923871	-0.523798884356042	-0.268228878505223	-0.543481899753131	-0.251946483916094	0.0671540438353353	-0.0692660255289295	-0.190095631230635
ENST00000011473	-0.230101555207552	-0.419165961619139	0.657350964254921	-0.28049733950103	0.218976772338211	-0.129899081598414	0.723162535446468	-0.0945807823730619	-0.549902410816737	-0.300590216543018	0.594007627494257
ENST00000011619	1.20872505747764	-0.220125426186575	0.570344586662463	-0.333457316875988	2.72171829126611	0.310518362951018	2.35335494499469	-0.0335830407251571	-0.141624248848346	0.844981872298754	2.41872662477875
ENST00000011653	-0.387103862337655	-0.409687840884255	-0.802648727190246	-0.255602420558929	-0.51997219394949	-0.275274136725599	-0.576985337630046	-0.507904021351833	-0.741583074625756	-1.1234255332799	-0.51476283970284
ENST00000012049	-0.410250876801165	-0.499540425450955	-0.373879632607678	-0.259891432811126	-0.566455016650052	-0.288683808884552	-0.522528402716667	-0.324169504408926	-0.824180315566155	-0.348356723857578	-0.592231289284372
ENST00000013070	-0.336569628106258	-0.432056205818581	-0.274507841999502	0.171340777328272	-0.267274471465884	-0.239218991715436	-0.0830854883443222	-0.269102098754567	-1.00451762495269	-0.912611944767653	-0.642213757884434
ENST00000013125	-0.0428688375064345	-0.607591001828633	0.269009722589025	-0.365158711783532	0.699036517057549	-0.22859190053428	0.885313207049338	-0.470733522535141	-0.50480431726328	-0.746268516739313	0.797438900745647
ENST00000014914	-0.373826079350711	1.09505860698593	-0.673196307510156	-0.445064874829903	-0.572617851387196	-0.28098730830767	-0.589041907444048	-0.573349514994898	-0.986621556082273	-1.01714886972124	-0.453225754894008
ENST00000014930	-0.401033039182953	-0.089327360045176	-0.549878542214808	-0.334482950240643	-0.551341739370242	-0.273172400029605	-0.5486253665618	-0.517011323056208	-0.850198446462381	-0.512777282901369	-0.205589321146941
ENST00000016946	-0.342215041545323	-0.629959366762959	-0.406298798338005	-0.53438821695175	-0.462736657849993	-0.300554180928128	-0.383994545397828	-0.607978441242927	0.0658600203939358	-1.01333365348206	-0.422028291130326
ENST00000019317	2.79967057176365	-0.589393010017656	0.20404325213339	-0.0926199549754327	2.42159540565411	0.139093613563617	1.95191932556406	0.317895265749488	0.837373315604554	-0.674664538362344	-0.0282259623423089
ENST00000020926	-0.32017007077928	0.881990452865736	-0.802648727190246	-0.483665985099678	-0.552760624577166	-0.28883181851103	-0.57788788163352	-0.462897007115098	-0.422950451491344	-0.262773793180245	-0.0567098419963546
ENST00000022615	-0.196642853061803	-0.417270337472162	0.64448901263365	-0.125906419628355	0.0508997870564221	-0.258933873962373	0.601880415306964	-0.241144800499277	0.952981920507466	0.288143431757649	1.2630549199706
ENST00000025008	0.0961566378597953	-0.51963404140891	0.116348127442906	-0.287490294260047	0.284446142290008	-0.182590508624761	0.751834187013458	-0.375530450067318	-0.44423300724032	-0.00916873932933308	1.80386347952384
ENST00000025301	1.50741577084146	-0.532145160778956	-0.188318350500051	-0.434715301786558	0.449964834547193	-0.194490482593633	0.866975758180063	-0.0511622509917408	-0.853447271272703	-0.346586463522597	-0.787119149338974
ENST00000029410	-0.287039113971067	-0.407033967078488	0.148478980434524	-0.0757436241570044	-0.501902905821923	-0.195496948053687	-0.489750249791808	0.19897084930748	1.04226953796404	-0.311669604501603	-0.00677989437905997
ENST00000033079	-0.293696441139775	-0.319835256317555	0.455916464143957	-0.0131799889129966	-0.188282695526889	-0.0924230441740573	0.910444109064238	-0.131327685761643	0.613975311274422	-0.277607353918185	0.19567098719401
ENST00000037243	-0.138402506581582	-0.402484469125743	2.25144811394826	-0.0589605327353629	-0.448762788387865	-0.265831122556271	-0.340035777804728	-0.00922630360880631	-0.0964435580539478	0.0765057565377399	0.260429358945894
ENST00000037502	-0.386899021501695	1.23533479386221	-0.642474983463335	-0.478444578879612	-0.556404579767675	-0.294633795868988	-0.537054781980438	-0.544439127026359	0.169932543978838	0.0691500196285968	-0.319122178895243
ENST00000037869	-0.193262979268459	-0.353577366133742	0.680287844356614	-0.274809736297029	-0.502684009294421	-0.22397400018815	-0.372546564993698	-0.343019500959841	-0.45249273133436	0.166331207673043	-0.518264238553983
ENST00000038176	1.29261557343681	-0.478309435004815	0.88108164949267	-0.157421335742326	2.21474989022354	-0.0957384598071757	1.93578875188495	0.103979574553711	-0.220064095328078	-0.707536441479137	0.354004243242682
ENST00000039989	-0.113477473661937	-0.629959366762959	0.188346225248152	-0.288049730640769	0.193687651655211	-0.266689578389846	1.42538903922966	-0.226107162801356	1.00080572301196	0.975767484977916	0.127131104682892
ENST00000040663	-0.29001340290921	-0.416512087813372	0.000670649723330866	0.388588571841742	-0.54914175069082	-0.158494541434061	-0.413895193054656	-0.100828814937691	1.46252429986879	-0.0747904586432651	-0.0351062110848042
ENST00000040738	-0.294208543229676	-0.576502765818214	-0.377787871954614	-0.069776302762643	-0.438776846287621	-0.246797084591136	-0.214372404777656	-0.334018098112493	2.36886382470778	0.0497076776737249	0.127078583700125
ENST00000040877	-0.33609849418355	-0.265620405714018	-0.415028267371121	-0.320310561929035	-0.271463049261071	-0.270981857557723	-0.271083483961577	-0.510127897349413	0.482232711974486	0.603554988683311	-0.414535297588881
ENST00000044462	-0.0657003970825654	-0.33082987637002	1.8921784067688	-0.214204128385546	-0.0479778800402172	-0.25860825278412	0.72501932401008	-0.183006327991118	1.24854238100586	-0.00767317456357373	-0.166706286905002
ENST00000046640	-0.384338511052191	-0.34637399437523	-0.380190478110518	-0.388655039773831	-0.590486489081461	-0.286315654860896	-0.526091309650185	-0.446694481989873	-1.22849380996941	-0.485307725979258	-0.417879133491722
ENST00000046794	-0.265121144523319	0.271978602368602	0.300547932728854	-0.447675577939936	0.0479581083824716	-0.258667456634711	-0.0258071801958609	-0.32798186326192	1.01033193813375	0.380380099556115	-0.750862164235391
ENST00000052754	-0.394375712014244	0.131702415492319	-0.457474309458753	-0.49112513684263	-0.555508818904718	-0.2917920110406	-0.562067511294392	-0.596435465826917	-0.703478214138585	-0.164554866318741	-0.62593225322662
ENST00000053468	-0.00313790896358207	-0.51963404140891	0.118286229742002	0.337493382402523	-0.238692533850654	-0.172466650173631	-0.30565490762329	-0.237438340503311	-1.0082895656223	-0.367249674674008	-0.288730036867324
ENST00000053867	-0.36754156250345	-0.222779299992343	-0.467885602801002	-0.236208626027254	-0.539761342933935	-0.259940339422427	-0.55148514592469	-0.359116127228038	-1.10666287958232	-0.953053236902983	-0.671450438291475
ENST00000054666	-0.31295147972004	-0.253867536002762	1.20144515432086	-0.176721890877214	-0.387553657100291	-0.250053296373663	-0.138532119628123	-0.362610789509949	0.446688365956468	0.846385871874773	0.639770910478692
ENST00000054950	-0.324627407369775	1.08027273863951	-0.679715378879842	-0.421382068046031	-0.412187080831607	-0.260088349048905	-0.49036770215425	-0.397345614615006	-0.349934490500032	-0.991205399294804	-0.221958360776033
ENST00000055682	-0.425613939498184	-0.416132962983976	-0.737890482601456	-0.530938359270635	-0.589038939526922	-0.300554180928128	-0.578332506420829	-0.599930128108828	-1.24198469265634	0.144508170784922	-0.962941892649103
ENST00000056217	-0.225894124436929	-0.326659503246671	-0.369058402921498	-0.443573044481313	-0.523619732183451	-0.300554180928128	-0.560089595712311	-0.565618898431882	0.970382405932243	1.64327771818521	0.944532666482151
ENST00000056233	0.0968203221683066	0.0407124564374324	-0.0261584523509266	-0.166465557230655	0.595622716950895	-0.165243780401481	-0.0282090403425856	-0.0203456835967056	0.292369187466156	1.42577987082192	1.14027836925528
