ensembl_transcript_id	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000373020	-0.546727998970625	-0.0797390301194889	-0.968380453844915	-0.649328655087109	-0.840730618458492	-0.445260675702663	-0.699624558007821	-0.691953484485852	-1.46547550344923	-0.685784473373545	-0.460721160490046
ENST00000371588	0.21607217399404	-0.572165093287793	0.359612396913488	-0.473645007431717	0.745625083563308	-0.184795326527563	2.03702709756789	-0.0641176630655488	0.188473968970264	0.652898925896826	1.31819374223413
ENST00000367772	0.00873443876061972	-0.519984937457557	0.410157038269004	-0.280754774496163	0.590041650197858	-0.277061490452668	0.0103260192751215	-0.308393742565787	0.282824486910328	1.46158895598238	0.21108432784952
ENST00000496973	-0.0639579178463496	-0.43301801107383	1.79606129052562	-0.343669109392343	0.1033569650096	-0.421223600077963	-0.0101497402219011	-0.498368811139534	1.44052044910475	1.8603130664598	-0.292629538410571
ENST00000399173	-0.500946475746457	2.72562075518314	-0.492921087458837	-0.395818298626063	-0.778536081784629	-0.424059773854601	-0.669761878095166	-0.21399473079618	0.183007956431669	0.615353162254132	-0.218785912691096
ENST00000367429	-0.0397327626633132	-0.587625880200456	-0.795824930973117	-0.596385315763535	-0.70790387904304	-0.312483490599193	0.232705663641549	-0.509119155788276	-1.08145378836334	-0.127013325383358	-0.900513086361757
ENST00000002165	-0.181475763802602	-0.445773160276777	-0.1283097942787	-0.193310025713393	0.138977641653016	0.577713010527784	0.383671841965446	0.23877525915447	-0.149787058229705	-0.898188906057777	-0.724198807456997
ENST00000341376	4.81704431557992	-0.0967458957234178	0.79969398106136	-0.229929168745532	3.74651879320384	0.674283721886936	1.09469870302434	0.628847983598956	1.14178501006075	0.819584580500713	0.906435786708278
ENST00000337248	0.37281781272472	-0.239758174665547	-0.270912937087969	0.213559536988271	0.594026399179401	-0.339477428246346	-0.473313721230352	-0.157261160131653	-0.449154247466608	0.188853328381326	-0.271760339216571
ENST00000374399	0.923837902238744	0.636868443282424	0.13129483314982	0.592280890949569	1.74024556182604	-0.132939610242645	-0.00240840736125555	0.613781807156924	3.15574969023583	0.403011358033023	0.180325500466044
ENST00000374807	-0.0768863335325133	-0.293870928859866	0.295599584661801	-0.413819033996078	0.573748868147158	0.234133689401837	0.591524052425095	-0.0679626768450258	0.337292340498435	0.317116420858786	0.0532029053757119
ENST00000450338	-0.508429214378507	0.311418878770876	-0.918893159239291	-0.0934235921895841	-0.661653658387445	-0.398152030419778	-0.576665728544052	-0.429315502446888	-1.00550642821654	-0.578407973347858	-0.590392298339093
ENST00000265742	-0.372604839913416	-0.414851586451451	0.393568827782986	-0.400583199165185	0.591350392854013	0.012851790701144	0.194416089264859	-0.298663503613641	1.03861745681973	0.936167464605593	0.625583168983803
ENST00000309032	-0.372628487394421	0.0327381946701317	0.164436587015302	-0.0251266844621738	-0.764985807210545	-0.390709588594557	-0.60328637325187	-0.0726708569831607	-0.0306060109685875	-0.816521390144394	-0.715367064940949
ENST00000618908	0.621281895636049	-0.094813297359335	0.609700903592975	-0.423348835074322	1.5832922047453	0.307049504581368	-0.0682654685203748	0.465238723798764	-0.0777400688390823	-0.446167973462039	-0.020865120335097
ENST00000381192	-0.417258040472526	0.0837587914819184	-0.734897491204722	-0.225693701599646	-0.391009933168441	-0.318558132305184	-0.601981169430033	-0.302273108386211	-0.464014110699672	-0.909994371356606	-0.339977936581904
ENST00000318008	3.42530560319233	-0.191829735236293	-0.221130972076638	-0.0703050006849568	2.3755975606521	1.87054561439922	0.443134722785265	1.0765959147356	-0.919560934582049	0.319402359762804	0.191289042899759
ENST00000359238	0.145937123547099	-0.43069889303693	-0.14280064481821	-0.313314928180161	0.484879389692982	-0.252420973598896	-0.0280905997343648	-0.0853044736871564	0.667175810792517	-0.46733639399787	-0.315133651827142
ENST00000000412	-0.192583323451441	-0.497566796434196	0.163587242904733	-0.551030521743007	-0.0840113585964721	-0.245340596511118	1.45737277655981	-0.444930966571702	-0.426878186316858	0.370162729124611	0.180069043333092
ENST00000469946	-0.555426893768606	-0.40828075201357	-0.605155844926932	-0.631680875312585	-0.840730618458492	-0.450168664365782	-0.688269644318124	-0.733307000032471	-0.894840274859762	-0.571487528172683	-0.853613488173091
ENST00000401396	-0.53642445367593	-0.522690575167273	0.0514218196497452	-0.534618086552699	-0.82347489973802	-0.450168664365782	-0.639930360073573	-0.705764146224381	-0.301022560930722	-0.505946841513668	-0.949784913030233
ENST00000002501	-0.507763706698816	-0.0488174562941637	-0.494914446085683	0.621399727577535	-0.646940943689907	-0.353135314731009	-0.578159102246539	-0.0330436741538578	-0.0172568547185522	-0.173890730031492	0.388680892419043
ENST00000467448	-0.507625200024363	-0.587625880200456	-0.592589018801161	-0.407201116580631	-0.546167759166036	-0.411045558014282	-0.348386898492519	-0.528893512368443	-0.689164385970329	-0.257562356764836	-0.45049493231357
ENST00000346817	-0.361997255577238	-0.345278045344469	-0.108982882374927	-0.357081422020982	0.104907771856222	0.171134425086723	-0.0748717894257592	-0.191866284146945	-0.385320010583723	-0.420772131665354	-0.500712444659808
