V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000005340	0.482616312849172	-0.0377879240178286	-0.217695514473202	-0.623638557159882	-0.0305652608009104	-0.0855096998429633	-0.0588848182554682	-0.244759040333686	-0.779037130884658	-0.497649310746843	-0.780834901420106
ENST00000012049	-0.227171663096317	-0.387060358270573	-0.0756191781066198	-0.377091965688964	0.440716474444783	0.364473665740912	-0.351234496389439	0.163593319520925	0.657052813678581	-0.541210936130682	-0.325577202304369
ENST00000033079	-0.0687914559760305	0.0284248597267675	-0.229749870067057	-0.39980749434134	1.02581489788018	0.884295487370746	0.898555078246704	-0.140145059484335	-0.00754610454787924	-0.34253953934322	3.3341186230502
ENST00000046640	-0.747282525571181	-0.152832635774064	-0.82559016472184	0.131167987907967	-0.599457668161116	-0.481267217118745	-0.755417323803559	-0.265681836503556	-0.830533873224142	-0.145387394413545	-0.758388067880556
ENST00000064778	-0.748104350152943	-0.00468153214553053	-0.971267802344678	0.18934190274942	-0.75778705530599	-0.75738760538336	-0.71521967311507	-0.737097272137776	0.393953920471827	0.113148368847081	-0.592173754886896
ENST00000080059	-0.443216561703556	-0.299328419808983	-0.297724431278881	2.46782023403965	0.0549466173871314	0.451193665132569	0.196298125369756	0.26736533674171	-0.317283007907285	0.326048143610351	-0.523594189056863
ENST00000083182	0.166204717486636	-0.315053955948325	-0.253808563181765	-0.578761537139333	1.52191601657999	1.21061872809047	0.529749956823666	0.311863114511434	0.352320113529566	0.291718894900753	1.31896761013722
ENST00000162749	0.591918982223491	-0.586526369301169	-0.814336098296041	0.140517367078915	0.173730178872965	0.0785683740114457	-0.142655079757893	0.456975545894819	0.363405005524675	-1.20296198572421	-0.632147076054127
ENST00000178640	-0.366805138368192	0.883397429828866	-0.740309350250788	0.0520791655878016	0.645671167286169	-0.26996593960688	-0.554131638820956	0.314178514489991	1.03009870649037	0.109992999603986	0.593988759210251
ENST00000205061	-0.0100054305041846	0.201405757259525	0.262252905032357	-0.237751588711579	0.847116086161888	0.578820388711578	0.252935527567041	0.388608099255244	0.358604461747266	1.21892999026059	1.31471169049812
ENST00000205194	-0.66991048061358	-0.531900822711878	0.26792995631826	2.94179913067644	-0.932710144337633	-0.781450384317095	-0.684907181860108	-0.208680898849624	-0.217024378471204	-0.857770433805999	-0.787748526150288
ENST00000209875	3.14399477565811	0.215475973805252	3.56147000938298	-0.686175515614444	1.60434139130196	1.53109546549114	2.41879537896311	1.18085377555462	0.584288207694937	1.58024898497685	0.821420076632972
ENST00000210313	0.700061965799103	1.46275928759408	2.21425822206888	0.0445304075905178	3.15960389298329	1.45877553536764	2.81485211034352	1.52934252141817	1.56790508058379	2.95452915587224	1.71255936815311
ENST00000215832	3.46419224292729	2.02142965043911	3.18818513055749	1.28148789923717	6.80756631237566	8.11932454565657	6.04124851093936	6.75962058207145	6.63431170064768	4.6842558287259	10.0974752707844
ENST00000215912	-0.73140852720524	-0.418511430549257	-0.603009739856045	0.00567854303569047	-0.767803208544188	-0.985683220517175	-0.871939459117911	-0.989728458889067	-0.219730139509381	-1.01305550350091	-0.551949029184023
ENST00000215917	-0.182637902149069	-0.569145513568213	0.553308071840011	-0.638389799851822	0.485073724499661	-0.896810730353711	0.601191237058879	-0.933737877589414	-0.293396665839083	0.633871943103395	-0.560299251260735
ENST00000215957	-0.780380140894001	-0.202492223582512	-0.742685208718457	1.36348541729941	-0.790088587635684	-0.744754646443148	-0.680152716494303	-0.453018743859537	-0.102102269860491	-1.18031928976682	-0.543580849640479
ENST00000216489	-0.668816540781413	-0.460722080186437	-0.740559440615806	-0.542818368326578	-0.617317435790034	-0.265247379050342	-0.308670711209845	-0.336869861298829	-0.432030551289728	-0.919037186609427	-0.242739407810014
ENST00000216799	-0.572168143689376	-0.334090131274897	-0.896865918751898	0.0369816495932341	-0.254091415031595	-0.255105293710694	-0.597425685020789	-0.482024390863643	-0.950198337202842	-0.696057760097381	-0.394300427869055
ENST00000216840	-0.305184731227692	-0.326641193103629	-0.497221515453538	0.028878854311746	-0.394313814609734	-0.533923345082333	-0.726553146578097	-0.381072951798555	-0.274630903800119	-0.626668853131172	0.301102475186203
ENST00000217109	1.30013088124885	-0.293534801231331	0.556784327913758	-0.70175781423269	0.818599640910429	0.50178189803154	0.990309378927842	-0.0344786240992757	0.36922384646699	1.24098835858037	-0.225500239651639
ENST00000217133	-0.0391144571901877	-0.224839038096313	0.485558591956703	-0.150005933825721	-0.726259021721131	-0.925413478906585	-0.391759543735938	-0.835775409405735	-1.1916802363089	-0.405968304405806	-0.839950882229865
ENST00000217909	-0.808305740182268	0.298241953485997	-0.830591972022195	-0.35666184083393	-0.789800164374898	-0.842819870121142	-0.790497598254482	-0.696767214329455	-0.622161179079857	-0.901156760898555	-0.650409819821905
ENST00000218104	-0.788618475756951	0.224580231570134	-0.821838809246574	3.65034356251323	-1.29605602930835	-1.01360920341254	-0.764995063324311	-0.896060005211076	-0.18327510100578	-1.1963882998011	-1.01130103073737
ENST00000219299	-0.831426405082499	-0.118898584104959	-0.74456088645609	-0.354099418394485	-1.07189309644995	-0.811312668954782	-0.88055165595233	-0.886040638031138	-0.87673547030612	-0.807372175062121	-0.893518005788647
ENST00000219837	-0.331713228726963	-0.681707245934026	0.531100047426435	-0.687145080861802	0.641908554747736	-0.0872392120788256	1.23390913977461	-0.627642000424169	0.417607508902336	0.223527859591644	0.425529762862637
ENST00000220592	0.248105929028169	-0.328296512697244	-0.103904398390127	-0.471278304003697	-0.485206472201917	0.24421616821036	0.342722118842583	0.684432020151981	-0.308991159564486	-0.931015903180435	-0.791842828587901
ENST00000221086	-0.752832580913346	-0.447479523437517	-0.63802239095853	-0.572251599049933	-0.378591001140274	-0.879008033751955	-0.142261093949102	-1.01140902232465	0.124832526889777	0.699754884243943	-0.561304869403307
ENST00000221494	0.133183805791447	0.388456871338009	1.64057593375467	-0.279373639687428	0.500296479458538	0.576075727989448	1.58991804605578	0.15323716688956	-0.220050175761208	-0.181615707945376	0.478612034816964
ENST00000221980	1.22757472834037	-0.166075192522984	-0.41044015879238	0.0443918982694667	1.12375145082181	2.19018062019997	0.322130533782555	2.27431193997355	0.997833233465234	-0.103111289832448	-0.0369468379194197
ENST00000222330	-0.0233719507573283	0.33300366495191	1.28202137742872	-0.454103148193363	0.434989212552037	-0.110089452542853	0.97031154712895	-0.208680898849624	1.42316141214372	-0.190760435473975	-0.271740716743113
ENST00000222402	-0.543459071633164	-0.245530533016499	-0.326659886511435	-0.364210598831213	-0.447709575421445	-0.806622306967308	-0.747967107650278	-0.770775817280424	-0.224879813743329	0.624814864720437	-0.707119500076224
ENST00000222803	-0.323566207706431	-0.354781626195083	0.313571447933998	-0.647185141738566	0.0412146735684201	-0.817130973704775	0.639384554308842	-0.932138146695138	-0.440322399632526	0.900617509672444	-0.181055509243331
ENST00000222823	-0.659509833962172	0.698829295140804	-0.326659886511435	0.215381655107023	-0.23030586040835	-0.766617936989972	-0.742617779204157	-0.498316387076399	2.08359985909642	-0.616443119472993	-0.177015079206211
ENST00000223145	-0.593820482003527	-0.181800728662325	-1.05692375236326	-0.347520225644558	-0.974658872877117	0.0483395079759404	-0.812957008993934	-0.0108194461365654	-1.35903010180986	-1.10873915415957	-0.897738010494082
ENST00000223398	-0.88948374609185	4.59545161851029	-0.872607153345177	2.95468049753419	-1.19913644929273	-0.962137415349594	-0.771140132122273	-0.851225441989925	-0.138179083702842	0.108707478801243	0.0978239506520383
ENST00000225296	-0.26107831906296	-0.363058224163157	0.141584303911294	-0.654387626433222	0.194963000350424	0.882528377042799	0.427554477299974	-0.000505391686629269	0.652164987287037	-0.141238668186512	-0.501291015251967
ENST00000225394	-0.761452607637603	-0.293534801231331	-0.412315836530013	3.36404479590065	-0.277155911502876	-0.312432984615714	-0.577604314471468	0.363475484942542	-0.454869501988313	-0.511994554250173	-0.124848638060297
ENST00000225724	0.375733460298928	-0.57328381255225	1.32606229070835	-0.60597861872587	0.259798301921093	0.0302360266375128	1.01515823036117	-0.376147464571443	0.0471510003098776	0.912304062424647	-0.196678505386857
ENST00000225728	-0.512722832275272	-0.272015646514338	-0.0997028802578289	-0.705636075222121	-0.634894398793118	-0.702193606204104	-0.23900958093886	-0.933064306686561	-0.641799767260169	-0.74134315201217	-0.459845181804541
ENST00000225916	-0.657784002340472	-0.535211461899107	-0.264637475987033	1.19325746172763	-0.679440809557991	-0.622739438107672	-0.534765294135309	-0.349330923001609	0.748903217953017	-0.779616612275637	-0.375983811700783
ENST00000226319	1.64452103792825	0.429012201381574	-0.7024206599506	-0.643514644730712	0.407821239688667	0.108543452925384	-0.115880692047794	-0.101709419840287	0.0886102420238693	-0.602127092351544	-0.915426115323248
ENST00000227322	-0.376699906332604	0.0929823238777488	1.10813354663188	-0.488176441171928	0.68064716985224	0.377294615141543	0.414706100656666	-0.113749499728784	1.99966307850354	-0.144598552102771	0.18674932640232
ENST00000228510	-0.391841567682353	-0.214907120534623	1.60933964716395	-0.479658117927287	0.349840672757452	-0.872334372407052	-0.382350496730499	-0.706155108787968	1.03271718491441	0.795759915103296	0.0693793231907207
ENST00000228741	-0.831636426920061	1.9088679180733	-0.871856882250123	2.08394165074659	-0.6999207339521	-0.662273831933957	-0.815234357950665	-0.524164670473382	-0.260898439176256	-0.852014806575539	-0.615195227365059
ENST00000231512	-0.0186784192570442	-0.349815667414238	-0.408539472018245	-0.473355943819463	0.268080169837943	0.197068160737072	0.0442129442613143	0.020417404483241	-0.826809815021061	0.460910962370781	0.214008761052749
ENST00000232375	-0.157245348849478	-0.159453914148524	1.13261739336712	-0.0951562426894943	-0.043345782434692	-0.622438653371	-0.358583718997368	-0.672939643641031	-0.0948287186825981	-0.710665951037635	-0.222645002425409
ENST00000232607	-0.648804199077088	-0.0874475118262757	0.00345939531199184	-0.603069922983797	-0.594260430832021	-0.0665226633405627	0.203854884164288	-0.54340353938612	-0.582680343286253	-0.624477624490133	0.508026365487191
ENST00000233336	-0.00401524244156528	-0.0692389962965118	-0.331411603446772	0.134769230255295	0.114603410411874	1.07477682139112	-0.0539427934482943	0.704512852693285	-0.305878079660348	-0.651006099237636	-0.289249246903961
ENST00000234453	-0.53415601736762	-0.187594347239977	-0.377303185427528	-0.258181713566613	0.498906803747479	-0.200964041109789	-0.0262827700327999	-0.224299324159527	0.873979204008068	0.519811188241887	0.980541190228134
ENST00000236137	0.597845250596418	0.228718530554171	1.07109516357276	-0.43831308559354	1.46972826228261	0.338596778864125	0.356453911552927	0.831775655151067	-0.00184364042441106	0.405984164435424	0.0996196973352023
ENST00000236192	-0.397092113621387	0.0300801793203824	0.937922044200804	-0.456665570632808	1.00854695979937	-0.387600970214575	-0.157593245916564	-0.525132928646233	1.39188514207878	0.0255868723511949	0.823215823316136
ENST00000237264	-0.0207457646493873	-0.139590079025145	-0.0348294395722252	-0.661382347146301	0.00832880320388759	0.897022441541167	1.514835449092	-0.343858159415929	-1.02366120409956	-0.22202196408612	0.817110284593378
ENST00000237380	-0.18518555835253	0.685586738391885	0.717667459729674	-0.445377060967145	0.357332186024616	0.238952435318605	1.39309161453719	-0.219331738750987	0.284123297685639	-0.160404614700126	1.30934240791546
ENST00000237853	0.25165621122138	-0.132968800650686	-0.767194064490196	0.838604345176348	0.630562657904617	1.32895872292474	-0.183807174940918	1.91618271056291	-0.0718442969604554	-0.0468697547124679	0.653068825086347
ENST00000238616	-0.284303081743549	-0.379611420099306	0.182574114737702	-0.510407187200626	-0.317606337388927	-0.844530583310962	-0.182910441043726	-0.881578230799737	-0.36621946023215	0.323564751150508	-0.163924085885946
