V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000397841	-0.31081077888674	-0.134456682283299	0.109734251463401	-0.17531121956903	-0.46130265062815	-0.203626208069717	-0.305520580838722	-0.308040095116385	-0.395315788570357	-0.118476582657634	0.234115259084736
ENST00000411453	-0.332010798970537	-0.471924130557077	-0.488789673214246	-0.328248788296994	-0.476763596615167	-0.217456614163244	-0.319039780443259	-0.431731212112225	-1.23442217428127	-1.06808486892102	-0.685541620520908
ENST00000415611	0.633521320176484	-0.217560147082832	0.446024303992625	0.131938020031804	1.0428829990399	2.96526136121286	0.999932553222746	2.92781704131317	-0.291412394599588	-0.403156261699819	-0.216431119250619
ENST00000416894	-0.159888097153318	0.177742820612243	-0.124826982142728	0.0038717001266265	-0.28587766904685	-0.197133694695739	-0.207849724560291	0.246516966767454	0.207829961079319	-1.0831148002533	-0.443719492815838
ENST00000419745	-0.316386774628934	-0.545481927102609	-0.549215766724961	-0.382388412806264	-0.441242562480438	-0.216611234817674	-0.306803914473539	-0.366421275856122	-0.298138569918288	-0.989073547832315	-0.751493109895018
ENST00000420694	-0.329378704254952	0.265338364590129	-0.142750452634891	-0.451093520051531	-0.444679198069451	-0.200718103120956	-0.340810618891056	-0.323693950171875	-0.633134130195807	-0.769681001194652	-0.48180037131
ENST00000424345	-0.107223730314704	0.16370507317989	0.517718185961279	-0.473079154370016	0.00022028665670742	-0.208732299316961	-0.213240053207554	-0.47048091888893	1.94433625192987	7.24827340204238	0.339026980144662
ENST00000426037	-0.314456946379621	-0.00923997518670564	0.532398183236765	-0.449444597477644	-0.403177322044048	-0.224997397925729	-0.241795863487389	-0.298930064715239	-0.0848227240966724	-0.16512215512878	-0.260520911221089
ENST00000426367	3.44835981561425	0.213679454039068	-0.40672792599228	-0.202381031823665	2.31842669962299	1.59344738956936	0.0632790593720974	3.77338183488432	-0.838314506822424	-0.653108742654493	-0.000427778311635937
ENST00000430266	-0.286357860531175	0.197957176914832	1.5273570279529	-0.43034457766346	-0.358692853400389	-0.221176283283752	-0.288511499461951	-0.510000487389675	0.183743847557118	0.0599656519952357	-0.414774116923868
ENST00000433357	-0.337595221910326	-0.307401730649894	-0.507969286512869	-0.409045994417428	-0.436545566231218	-0.233011594121734	-0.328677877945562	-0.496912838080987	-0.36027561810056	-0.907311832655078	-0.531044150042669
