V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000295052	-0.413056623813419	-0.568693580186381	0.0619310346616892	-0.467186434018057	-0.524255635404293	-0.391163444145341	-0.270848771806758	-0.514929671337386	-0.491332395220756	0.347246814518349	-0.3410247685022
ENST00000295549	-0.412678051508534	2.39684900643708	-0.441544530589094	0.50715896960661	-0.540544153287813	-0.376386884305988	-0.298392593770243	-0.365379210398793	-0.194741312243895	0.0409515636955878	0.858580207470395
ENST00000305709	-0.119494833169618	-0.670544986620932	-0.249329522402232	-0.522999541479574	0.328941552190647	-0.397391709620305	-0.161443255399969	-0.503600090963251	-0.456053009378509	-0.177639851875023	-0.234660376048515
ENST00000313064	0.675801452215444	-0.522397486352494	0.366223071791344	0.108801095413105	0.620653889702053	0.223036955668244	0.219663590161864	0.583416498033214	-0.916720374510929	-0.0901999860291998	-0.183750540552897
ENST00000313495	-0.419197907870447	-0.201287779520654	-0.341081701536746	-0.458211461963944	-0.54407448737661	-0.397391709620305	-0.298392593770243	-0.494593074565812	-0.884154787579624	-0.251658523217908	0.0432168790841176
ENST00000314040	-0.424792365264862	1.56166747367376	-0.187193552988352	-0.517203205361293	-0.543686335461088	-0.390680753571031	-0.205726107377848	-0.448991513559916	-0.105294500139243	-0.0642484937696752	0.17123026490819
ENST00000315707	1.09733414225908	-0.242769079595817	0.197352605384276	0.805109343944723	1.41857870661225	0.12181207103639	-0.0967572613192613	1.57101601924664	-0.24980429214691	-0.21468630824423	0.324452302785063
ENST00000316124	-0.353662835535866	0.890188928707064	0.146412724664785	6.57863407492198	0.604762765446329	-0.348063847058589	-0.215044540641714	0.08270569339828	1.6776442463606	-0.0291158155963391	1.8437101508801
ENST00000317008	1.99142433887058	-0.510545686331019	-0.329467501646301	-0.267119348645117	0.63254104211492	0.903101262879573	-0.164256420143191	1.68861706353017	-0.530004029701681	-0.302942829440878	0.0821044711051764
ENST00000317019	-0.416842346862272	-0.158695373193478	-0.487420620156351	-0.431006077924913	-0.553216851243999	-0.386554527693867	-0.298392593770243	-0.416928801101111	-0.35241302896963	-0.30962455503853	-0.507813807395055
