V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000305709	-0.402448678399999	-0.649857049666379	-0.500936360310922	-0.486189434363018	-0.570160533739592	-0.312854443272976	-0.321628867006232	-0.501230935934094	-0.743800397011	0.309157482179814	0.191386461742749
ENST00000313064	-0.0716027591347376	-0.235664371069578	0.902474340174529	-0.116323108807241	0.260839180778925	-0.264343807828882	0.354895800577187	-0.189704288066	-0.466450124256536	-0.449130223486631	-0.125622607497666
ENST00000315707	2.40582759801886	-0.0352485588453203	-0.298924284832594	0.0332867919544565	2.97009291388083	3.19813771347752	-0.177349915013529	3.34035034047082	-0.663832706615807	0.0396233295092446	0.141755334553382
ENST00000316124	-0.392913633683579	1.35224552578416	-0.406986908769973	-0.346858789743598	-0.548778174581548	-0.292463216474019	-0.332107581836536	-0.393614079184541	-0.457730411782834	-0.660421394095117	0.712961335944814
ENST00000317008	0.975324589984828	-0.45458010442223	-0.192087174464652	0.0544059909376817	0.963958592461916	1.76435048210567	0.0382855528224755	2.46848750543582	-0.587733397754401	-0.522254672331098	-0.0367375078428579
ENST00000317596	-0.341730233271854	-0.379038759814625	-0.473263473259096	-0.392741651251402	-0.554802022000266	-0.311527616871674	-0.325102148888187	-0.453717974896764	-0.69189432675845	-0.442074355615674	-0.722525797049463
ENST00000328376	-0.352492497355414	-0.354372198310101	0.0305609682151808	-0.307797616402943	-0.515210169881824	-0.28962334242211	-0.335404256165171	-0.327333498537466	0.207219007439056	-0.0472023318555539	0.242925366680805
ENST00000332012	-0.289456685115148	-0.165261893442083	-0.402104620840116	1.67077229541931	-0.0826672695058425	-0.242183479161523	-0.169904140565569	0.197051214777866	0.728752937502555	-0.148935117704084	-0.698678575190856
ENST00000333139	1.28176105178535	-0.306580735395085	-0.315429185324218	0.189064246401521	1.28251435870549	0.108378022656156	-0.105112716171007	1.21525396980785	1.49621446736983	-0.46193341645975	-0.421617215779041
ENST00000340510	-0.390684078079403	-0.401135887829094	-0.434422599647069	-0.118659303385031	-0.56279703170409	-0.289576787109783	-0.321923212928432	-0.48349276381349	-0.956339425051834	-1.04356784833877	-0.513971002249646
ENST00000341011	6.64390439040818	-0.155498046179875	-0.468025391067143	0.135892457811011	0.418746753571874	-0.0225820709179649	-0.206864569324321	-0.0364749887206112	0.0323491372846182	0.996835193733989	0.940969682636561
ENST00000344893	-0.392328937545308	-0.584593439018992	0.986738281247339	-0.486189434363018	-0.549391288822639	-0.312854443272976	-0.274966796651784	-0.487214612428081	-0.469430680520275	2.57042201746421	-0.352532536697744
ENST00000356684	-0.0703669727912125	-0.160123026461974	0.0146885908561693	0.488377495708027	0.889161720620038	0.358356772192681	0.044652843811496	0.516971819095887	0.885073601122026	0.0731322874709545	0.144443566835625
