ensembl_transcript_id,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex
ENST00000493536,0.915390762790795,-0.206829449141289,4.21058283017759,-0.430285368303712,3.72578020978378,0.955970107960613,8.2737019494027,1.06417035828443,1.76086720692741,2.08829067507401,3.70490062864597,8.300911367966847,8.252841994156725,8.253566676669243,8.054995861824294
ENST00000359074,0.568260595188619,-0.26932549513981,1.16502716533831,0.751826675171647,2.36419616594321,0.526753194270149,0.3536256108766,1.80719055014524,0.460704908581906,0.365598156343463,-0.010055191943604,6.56765715278059,6.529520618155891,5.1829677639024325,4.901855321374557
ENST00000321517,0.917219742476281,-0.143274148125844,2.31412608975894,0.0801333184182639,4.48288358067567,2.33596178857326,1.70381593528791,2.47285703274625,1.21655997788067,0.515563658612625,0.690690245222431,6.633706545512972,6.604725567445557,2.685127300964317,3.1448815784710007
ENST00000313064,-0.259266493204078,-0.466346928287689,1.38476452786089,-0.0185656419007806,-0.295091426962355,-0.174879804649249,-0.240532197943522,0.0955904653230256,0.740577337313604,-0.572247879700582,-0.521747295234452,5.895277325161452,6.01391721132555,2.0655610500278208,2.042714544443026
ENST00000415205,-0.0431698578450648,-0.477998733473854,-0.590642548875714,4.76534736560934,0.2634451357368,0.319587705932244,-0.110330241601093,1.64279733269603,1.60289317037557,-1.1530486365197,-0.446890831688137,4.395403436467586,4.503965496503564,2.060578272559185,1.614443340010211
ENST00000359941,-0.301788150745157,-0.617820395707832,-0.38109906801301,-0.0946520162101306,-0.202475945313944,-0.20224517615887,-0.110480876618131,-0.429167545178668,-0.762301954520161,-0.204154948802698,-0.537341156551426,4.355668534291858,4.289332268218232,3.9838617234267404,3.9814640538682466
ENST00000397841,-0.197375177540975,0.146432099002892,3.51614496019975,0.114692176282137,0.0102111692391582,-0.157346714862935,0.0981347172089887,0.131547335322004,0.0635457520914288,1.47191509022625,0.591257144733584,6.5544958817328745,6.641464284415053,1.3079057421040559,1.558343739046812
ENST00000577000,-0.205290391017575,0.43666797364009,-0.473238754633489,0.874418179199048,-0.444858194886485,-0.16418805774034,-0.248017599559421,0.274844086609445,0.730307389595741,-1.03446587642424,0.118727571480234,4.619480790910051,4.55406969330267,3.2415583743583163,3.146303373245471
ENST00000424751,-0.262039644782844,0.547889750417119,-0.331151369948329,-0.468541881741497,-0.39235647708244,-0.204548542856287,-0.0290105070184645,-0.465522461709,-0.503917919580298,0.159467967896274,-0.370552061932985,2.478980149557004,2.591800782911465,2.2172518033449466,2.5648882266943462
ENST00000466075,-0.259990169864795,-0.475880223440006,0.341389392044855,0.195613946341988,-0.0684964643621741,-0.142357642026007,-0.0491353452947696,-0.0283346881051873,-1.06248533080852,-0.0631989570173512,0.0874805565979307,5.478447196231376,5.273421132128651,3.2719393262803824,4.5100102855172794
ENST00000574306,1.23526432741391,-0.480646871016164,-0.270313169609202,1.65206358989723,2.55542090511696,1.25190116066766,0.269559684060274,1.2600092517106,-0.266956864752536,-0.610625151864288,1.89782112945167,7.066358795636343,7.108916288969612,3.634304601031054,3.3705862535021502
ENST00000340510,-0.277728728638248,0.212105910052185,-0.397910845511303,-0.152534547694066,-0.31254160880991,-0.195988269607675,-0.230768731377645,-0.312672593669063,1.75285403116029,-0.117533948264217,-0.552282803136513,2.749422124057029,2.8840638699213788,0.03801358297326157,0.5330153822510858
ENST00000456953,1.42101742653798,0.0288547921243192,4.80630955907084,0.0421612400246258,6.51921888458647,13.1974702609431,10.8948091824126,6.27645700418798,1.17721364952211,2.04984392082431,6.00914563028451,8.626255850743387,8.634028376752033,6.303232603391887,5.947848543905218
ENST00000360656,-0.0200602613553477,0.0352103222258637,0.160546680502442,0.382061117780413,-0.183268896644931,-0.204514164248863,-0.0955795972403512,0.259718318417993,0.382437440783033,-0.292744608444327,-0.225286053466869,4.602887193928564,4.67005205936066,1.125097937951111,1.3273179880010897
ENST00000358234,-0.125883838675538,-0.405969392323016,-0.366562917855646,3.04465756604144,0.468712552271837,-0.116333036205928,-0.154107095014198,0.162727646944734,0.994873017270242,-0.0468938275042253,0.791576005795939,6.682068014478021,6.7481710935033155,2.0574252664473454,3.17970037130429
ENST00000425932,-0.295829125742059,0.240705795509136,0.36625874798501,-0.328742057543196,-0.441998179130623,-0.173951582248797,-0.282251145277705,-0.0473082394330614,2.0092756557082,-0.0599101382803287,0.52105512268302,6.817384100968757,6.830884310035795,1.6976702026696904,2.0024599863602166
ENST00000650421,-0.0488037937232307,-0.611464865606288,-0.2400101728754,-0.13148635442718,-0.177503922028471,-0.208536461317488,-0.197116868571308,-0.163272462234194,0.41723751840025,-0.0615313869535088,-0.355313954106131,2.124937716811596,2.2698225847947042,0.7294909686211688,0.06921454242108209
ENST00000444184,6.78039433723429,-0.201533174056668,1.18711003882018,2.29303796188272,5.15227435407205,5.12169472675925,2.9652497901985,9.65441255143517,-0.537213482563688,0.0448456867024391,0.611772262663901,8.359571614811122,8.369864001264192,4.8136713185702025,4.837762070338472
ENST00000379526,-0.0360829149215516,-0.532020739336982,-0.262069825670122,-0.275837139331835,-0.0222418381162915,-0.194991289992375,-0.242624865949453,-0.278573274149737,0.439314635309669,0.172206350328404,-0.64403755746358,5.741179179780166,5.6749171856332925,2.539218815432584,2.496625961674911
ENST00000651858,-0.209304534994994,-0.445691455457669,-0.287264271230409,-0.386624589027131,0.427569182755359,0.144910001610158,0.781637630827174,-0.0742427213880157,-0.618555393309946,-0.588390884346389,0.0607990448388482,5.134269526606865,5.081070180649438,3.1487823432784694,3.1651146815613602
ENST00000414008,-0.235068554861328,-0.0961372998727224,0.14612663378084,0.495977352961328,0.0924774795881421,-0.056720530932459,0.165118633093181,-0.146554507917326,1.34114033092953,-0.45769508059274,-0.13729635691025,6.638147392683239,6.689893321905215,2.890910517954315,3.8379440239931846
ENST00000438217,-0.167568745077663,-0.549498447116229,0.217367701964215,-0.440098377326787,-0.370906358913473,-0.218265607218522,-0.270258280459662,-0.477198493295385,1.43867212740936,1.93387831930127,-0.00335516787965663,3.1776439749989205,3.2667756634978713,2.096706052881886,1.8649713903103908
ENST00000645156,0.254218846780589,-0.517191169100045,4.34537891909691,0.107154647612239,1.79257298829259,0.222502518566456,1.78417160576149,0.463120095939888,0.70450169294162,-0.493640479746676,0.950657108128424,8.469530997791306,8.46399332114279,6.606128662695541,6.287384853758732
ENST00000398043,-0.0997608073408013,-0.40967678488225,-0.0985729674305052,-0.0899588379817034,0.784617635454012,1.24416597399723,1.20927885688966,0.677799858516814,0.752776988583549,-0.826019618443935,0.158631254622151,6.263373368805088,6.3128598248413965,6.405442911551431,6.32557162566328
ENST00000304751,-0.213558962238667,-0.539965151963912,0.151258405641506,-0.426587712729799,-0.439505879686229,-0.197638442764034,-0.312899577590479,-0.233594016106735,-0.242263200653853,-1.04488818932325,-0.527676520069803,4.44635666016035,4.708067803547591,3.729663787864414,3.17954301786127
ENST00000400282,7.75224403592497,0.014025221887382,3.01578559344116,0.504510404285741,7.64773615874502,11.9889934527696,6.4390462355785,13.9448234307228,1.03876559637015,1.524003494026,10.6482600798362,10.44278124971681,10.440803732862085,7.420237201268945,6.92555755000734
ENST00000614528,-0.0915091972914454,4.60430683772789,3.11712067217396,-0.147414716899418,-0.305841000467604,-0.167660297090179,-0.144883597047858,-0.330186641048639,0.882852090729858,0.798124141652591,0.718201848458463,5.945456374057775,5.913826955085696,1.1011511001532666,0.8512620643201398
ENST00000409910,-0.290166921244334,2.6870552570953,-0.705004433100981,-0.471670667227115,-0.456604688169492,-0.194509989488437,-0.288044799779174,-0.315458919388541,-1.27661701140995,-0.916925347618678,0.459539415016247,4.182947975099818,4.204846169372693,0.8407715295185265,0.5828661907611228
ENST00000331944,7.96927918945335,-0.468465438321537,0.691510912927818,-0.468541881741497,5.41473799998754,1.73767088357085,4.87545012379826,1.23440159152683,2.32162597642664,0.454674190587045,2.35944092900798,5.966868219099589,5.950604331769023,8.635194955687489,7.976358553635537
ENST00000452622,-0.280555590594177,2.43336368054198,-0.516916867167038,5.80751736736432,-0.193205408528156,-0.161300254716711,-0.288109688709591,0.207574222810618,-0.192679631417292,-0.396388720051199,0.768096275447947,6.003142141591754,6.051258168590013,0.510295504902484,0.30177819310724413
ENST00000442383,-0.143554552762049,-0.678197931672505,-0.243562938009708,0.0727380072704393,-0.0318800912135477,-0.190178284952994,-0.0794940948824708,-0.312274547137709,0.497369276071474,-0.453086102221842,-0.628562280643312,4.879471390829004,4.84724646115722,1.569129912260257,1.3166482454578758
ENST00000413221,0.0368133743359816,-0.572272429980097,3.56850760972827,0.0316371433911829,0.780695328131686,0.340902442535215,1.921008455239,0.328447686165117,-0.539274013475233,0.313370788371731,1.25458917318855,8.51070390681188,8.541492510998815,5.3386912457455615,5.330254809868825
ENST00000449457,-0.314760620260914,-0.600872315437047,-0.304006386667245,-0.441378335025449,-0.422386642518995,-0.21651229823989,-0.301833697492672,-0.35008896761634,0.0414686351820101,1.57398427455061,-0.158908381435107,2.9564924949444547,2.9561184364540383,1.6678314169293664,0.5602980860380846
ENST00000437492,-0.274788792204082,-0.678197931672505,-0.450041288168303,-0.496985386156207,-0.275259260563847,-0.149474013762805,-0.00575477784956517,-0.43434215008627,-0.74398612419531,-0.653472438226906,-0.440961606852785,4.569040157869855,4.584877807883867,4.254904133386558,4.128163582668466
ENST00000412606,-0.162610429206964,-0.234899707089777,0.26081360762624,0.266296054812543,-0.262327903610555,-0.197638442764034,-0.160232146553152,-0.0906953113506478,-0.237913190951701,0.494441104470621,0.219168640191091,5.579090884565572,5.58653605311997,3.9090770573578513,4.224390886253466
ENST00000446986,-0.235679157043809,-0.419210080034567,0.455449407337143,-0.496985386156207,-0.3652884708216,-0.217715549499735,-0.2534566824054,-0.287595662193761,-0.554613521372296,-0.830651757510164,-0.506924233146072,5.432246757981552,5.235319192839594,1.7054633621631463,1.2154673247802172
