ensembl_transcript_id,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex
ENST00000371588,0.384180723181304,-0.297117693543365,-0.00958466633636104,-0.60019443688942,1.18318011271023,1.6860366411113,3.14764717864065,0.90130794994514,1.18075763428019,1.25370641928342,3.80968101631736,6.685560136027165,6.658264132879565,7.86372646565621,8.007110978465724
ENST00000367772,0.60050790209387,-0.445913235144963,2.6183185078959e-4,0.189972669593143,1.25378801023491,1.38226630509553,0.336902289674273,1.35079436364753,0.256473733449208,0.70912578380803,0.332612410859936,5.731774896622263,5.7294759612073545,3.342387462667657,3.7621886550421957
ENST00000496973,0.640964229333852,-0.445913235144963,0.798643871250334,-0.546401027841579,1.52721355136198,-0.328990070713692,-0.111394628924775,-0.483832946729588,0.45977700790233,1.21432316395911,-0.301596663069411,5.811180701016552,5.909809633575449,5.898810644829516,5.502231924514275
ENST00000367429,-0.366624735633799,-0.534333622431777,-0.603491644269606,-0.504298515930556,-0.785851208101972,-0.628988215269161,-0.502268015320986,-0.72659521245607706,-0.69403312494652,2.79929513244482,-0.839269671551454,5.54925598360883,5.547522325893721,5.859317507594919,5.715966540282035
ENST00000002165,2.19132121556086,-0.163123802677004,2.93049812372274,-0.494135840641688,2.94013713441481,0.327910127872834,2.90646776405528,0.249503147167678,1.84673033243315,1.26112904059131,1.91866387146451,6.572318512549017,6.581884423412426,6.905484562715378,6.812066150633182
ENST00000341376,4.00831227925981,-0.228562679611738,-0.154864212073992,-0.379137146583448,2.20056962781457,3.01335501315272,-0.497976602742369,2.29441881496856,1.33541280125113,-0.680128750672869,0.567871652994317,6.3989561157845305,6.351201946850827,4.988754371678169,4.7990040793090625
ENST00000337248,-0.0146595060223846,-0.120276918969737,0.369155934051637,-0.298676266288879,0.621983286366766,-0.17540798983005,-0.0456055216108718,-0.0933540005528879,0.41504727338959,0.802916088100443,-0.0105170906406621,4.953378183328214,4.967697015589694,2.764348789961326,2.4256309631821464
ENST00000374399,-0.0757746703349955,0.229119941806792,-0.0105168791824818,0.17537815094522,0.00244249640717905,-0.566890376518448,-0.419295877688922,-0.519623549935186,2.35006041102361,0.596893709049636,0.329738629440333,5.896996629723667,5.892888577837143,3.979589544669055,3.868815114131331
ENST00000374807,-0.0350119579542106,-0.119887401845125,0.312698793558449,-0.573756198919884,1.31833793879751,0.933524574477835,2.00032795982861,0.00891900943710491,1.43400509342847,0.360109538599141,1.43998384796408,6.181269790562761,6.210977989055677,7.381116397427919,7.554460421294698
ENST00000450338,-0.609054386982316,0.618637066418307,-0.669766151298504,0.301609275585893,-0.815030096389305,-0.606527050920445,-0.58391203100415,-0.623183635559128,-0.0119950976188351,-0.774480215339074,-0.348496775837332,2.818049135257151,2.86516894052802,1.0490391889862454,0.8825369326699202
ENST00000265742,2.04840699950558,-0.420984139169826,0.743788971586416,-0.559314502456757,2.11883637882145,0.722213058935803,1.20346203215661,0.87705152453609,1.89435363467717,0.894971896692045,1.56245291694188,5.628112741510414,5.643739198026076,4.12967750875958,3.9183449448089327
ENST00000309032,-0.5998647597088,-0.255049844085321,0.41975761260513,0.715451752010761,-0.707527786589778,-0.559208406067381,-0.37935807753524,-0.420419720303073,-0.0481044115987965,-0.634470702077977,-0.272169141332676,5.685639998729582,5.671757156555443,5.6878344529028375,5.513495090851215
ENST00000618908,-0.522990993625835,-0.398392145942359,-0.797158863051193,-0.261769708660886,-0.406140870807167,-0.334034946830811,-0.543620837442036,-0.216467735231064,-0.896703431458423,-0.616615599275505,-0.87180087722136,5.573254975583648,5.6217463093183,6.896814666965569,6.9107230261954795
ENST00000381192,-0.616679330392109,-0.0248452234399158,-0.871502837529323,0.159637465911335,-0.902908138655354,-0.616502146879293,-0.5891839654578,-0.648875645329122,-0.653794448683374,-0.663549012356288,-0.549523533701401,4.066635274475186,4.077320883428737,5.948580667672033,5.771556380220514
ENST00000318008,-0.11540240882941,-0.226615093988681,-0.534303972096581,-0.0119818476134532,0.132422436319711,0.535541176974878,-0.547240223211176,0.331479964468466,-1.01805242818908,-0.984940862800782,-0.414340855723276,6.953001238978521,6.940450607068356,6.785089634359453,6.99001274925189
