V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000033079,0.132324152860421,-0.133590682495706,-0.465665140044378,-0.135769164943596,0.38799237468285,0.731999045995783,0.0820294356377457,0.218723790947009,0.310940341151168,-0.683208956724273,1.59470229067706,9.911689227109674,9.937603078855279,4.89044345502525,5.022530832467204,4.830568527853248,5.0844975542276645
ENST00000083182,0.24448482814295,0.0912510374115068,-0.426777802006607,-0.556911210322843,0.522848845343293,0.807610718283166,0.00432268978453199,0.356810470024358,-0.0572956880830604,0.510476925864935,-0.0772485108933347,5.401062370283286,5.511737987897386,4.246652786679814,4.125819217328541,4.218579839775441,4.151468575416529
ENST00000205061,-0.103006419890764,-0.0938038760923719,-0.235943854692307,-0.0122040330554488,0.287039919230692,0.749543116739167,0.187712325339375,0.806879313852707,-0.028248393427021,0.391118134497235,0.730058897424386,4.41923565093046,4.486933799870529,4.070854383616928,3.9603184898496973,4.060268863441397,4.043895564553079
ENST00000215832,1.1903699590622,0.674174014948725,-0.515472131743186,0.901521844871413,2.84111257460223,3.88902825304723,2.26943260930321,4.39997127158479,0.669392728747473,0.400980338325701,3.53222437648313,14.62404954521248,14.735224646447493,6.941906458585098,6.89543735658367,6.990678238733388,6.917829746214904
ENST00000220592,-0.828556627738734,-0.78313342889432,-0.795854667413806,-0.739306466950656,-1.27785643374556,-0.969334724309505,-0.650869772285143,-0.982471900185689,-1.22610349686179,-1.27918650596108,-1.20748934530912,5.947641206920337,6.0626669933739965,4.421692296947177,4.246993782048266,4.288478285460109,4.209134753417941
ENST00000221086,-0.318941734883489,0.139365314922515,-0.244300732494121,-0.172583555270153,0.264933288892115,0.507106255943427,-0.348208527991357,0.148426318089754,0.196741627549898,0.0605383684191956,0.590799415766677,7.159150911889637,7.023290224004662,3.3111078575972415,3.564429986002694,3.3430680323877953,3.33275429142441
ENST00000223145,-0.366226682113807,-0.579573024040053,-0.795854667413806,-0.343387746428812,-0.654249335402175,-0.31062103166588,-0.745179592075859,-0.33345790782047,-0.822949987988769,-0.804853689376717,-0.602610398401805,4.838539240688919,4.841840230499049,2.4680429159965085,2.3358367872858397,2.423023898757103,2.6248947886137497
ENST00000225724,1.74932039908698,-0.695232344979978,-0.223872808978577,-0.537519868091428,0.800015265233774,1.68372575471281,1.24771103005747,1.63381521991439,2.13255320404646,-0.182261252324677,0.191775487763604,6.15176928243893,6.1789739948446245,4.315816685122989,4.294432743037401,4.1797002828636,4.206773721077214
ENST00000233336,-0.225606281182284,0.0903257628439874,-0.528434577755777,-0.388148213083279,-0.373060374284646,0.382867769572092,-0.227941663959347,0.0920893292787988,-0.317169452003469,0.516093810164591,-0.825598204775203,2.2299441471408215,2.2386229613965125,4.115044624063126,4.029642647680117,4.174229382191769,4.157038063332062
ENST00000236192,-0.124262265529398,-0.375087344618267,-0.167788873508629,-0.246431035271741,0.782687114419112,0.999997888211223,-0.185411921615347,-0.016360199269999,0.617606901457089,0.674476884893277,-0.228173982186532,5.288493100704186,5.181148061419955,3.4513971810073447,3.53584095670296,3.2996968835294997,3.6394721917325095
