V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000005340,0.482616312849172,-0.0377879240178286,-0.217695514473202,-0.623638557159882,-0.0305652608009104,-0.0855096998429633,-0.0588848182554682,-0.244759040333686,-0.779037130884658,-0.497649310746843,-0.780834901420106,6.764832138384558,6.840216694006685,5.042275578025259,4.755204696064743,4.968712624799401,4.91705496468428
ENST00000012049,-0.227171663096317,-0.387060358270573,-0.0756191781066198,-0.377091965688964,0.440716474444783,0.364473665740912,-0.351234496389439,0.163593319520925,0.657052813678581,-0.541210936130682,-0.325577202304369,6.089952320278454,6.239803696867525,4.3157035281331755,4.336839835412356,4.240412318569829,4.2173432055682625
ENST00000033079,-0.0687914559760305,0.0284248597267675,-0.229749870067057,-0.39980749434134,1.02581489788018,0.884295487370746,0.898555078246704,-0.140145059484335,-0.00754610454787924,-0.34253953934322,3.3341186230502,6.2931360172124915,6.309589256416051,4.89044345502525,5.022530832467204,4.830568527853248,5.0844975542276645
ENST00000046640,-0.747282525571181,-0.152832635774064,-0.82559016472184,0.131167987907967,-0.599457668161116,-0.481267217118745,-0.755417323803559,-0.265681836503556,-0.830533873224142,-0.145387394413545,-0.758388067880556,4.006576071889962,3.846618776488815,2.420471555284434,2.579388787658611,2.3982042300612676,2.3351060282089775
ENST00000064778,-0.748104350152943,-0.00468153214553053,-0.971267802344678,0.18934190274942,-0.75778705530599,-0.75738760538336,-0.71521967311507,-0.737097272137776,0.393953920471827,0.113148368847081,-0.592173754886896,3.6264245575193157,3.646991626664066,2.23714919771847,2.201368445654387,2.152016724177885,2.0801483126978635
ENST00000080059,-0.443216561703556,-0.299328419808983,-0.297724431278881,2.46782023403965,0.0549466173871314,0.451193665132569,0.196298125369756,0.26736533674171,-0.317283007907285,0.326048143610351,-0.523594189056863,6.927613640696334,7.027523472050297,5.495428439318606,5.455806741934861,5.4448448512111565,5.356221903564607
ENST00000083182,0.166204717486636,-0.315053955948325,-0.253808563181765,-0.578761537139333,1.52191601657999,1.21061872809047,0.529749956823666,0.311863114511434,0.352320113529566,0.291718894900753,1.31896761013722,5.269329141739791,5.37730535404623,4.246652786679814,4.125819217328541,4.218579839775441,4.151468575416529
ENST00000162749,0.591918982223491,-0.586526369301169,-0.814336098296041,0.140517367078915,0.173730178872965,0.0785683740114457,-0.142655079757893,0.456975545894819,0.363405005524675,-1.20296198572421,-0.632147076054127,6.0558897126298605,6.090363009063483,4.3797003660203515,4.287476350530062,4.314073482286858,4.409455937950823
ENST00000178640,-0.366805138368192,0.883397429828866,-0.740309350250788,0.0520791655878016,0.645671167286169,-0.26996593960688,-0.554131638820956,0.314178514489991,1.03009870649037,0.109992999603986,0.593988759210251,4.180612753504082,4.130871770219117,2.926266286179769,2.4075507231816906,2.790149883920379,2.7182814724403572
ENST00000205061,-0.0100054305041846,0.201405757259525,0.262252905032357,-0.237751588711579,0.847116086161888,0.578820388711578,0.252935527567041,0.388608099255244,0.358604461747266,1.21892999026059,1.31471169049812,5.199100765800542,5.278745646906505,4.070854383616928,3.9603184898496973,4.060268863441397,4.043895564553079
ENST00000205194,-0.66991048061358,-0.531900822711878,0.26792995631826,2.94179913067644,-0.932710144337633,-0.781450384317095,-0.684907181860108,-0.208680898849624,-0.217024378471204,-0.857770433805999,-0.787748526150288,7.075594259602176,6.92592684029346,5.0442075435511855,5.140979348287722,4.946910390182324,5.437126774401952
ENST00000209875,3.14399477565811,0.215475973805252,3.56147000938298,-0.686175515614444,1.60434139130196,1.53109546549114,2.41879537896311,1.18085377555462,0.584288207694937,1.58024898497685,0.821420076632972,7.033738944211787,6.9932713321445155,5.061472147213589,5.098670433975037,5.134968363261914,5.111419774354145
ENST00000210313,0.700061965799103,1.46275928759408,2.21425822206888,0.0445304075905178,3.15960389298329,1.45877553536764,2.81485211034352,1.52934252141817,1.56790508058379,2.95452915587224,1.71255936815311,7.884269142719402,7.910871451798815,6.834269050964112,6.751994936534663,6.820440997625178,6.77976720774875
ENST00000215832,3.46419224292729,2.02142965043911,3.18818513055749,1.28148789923717,6.80756631237566,8.11932454565657,6.04124851093936,6.75962058207145,6.63431170064768,4.6842558287259,10.0974752707844,8.477709881282598,8.54215921533188,6.941906458585098,6.89543735658367,6.990678238733388,6.917829746214904
ENST00000215912,-0.73140852720524,-0.418511430549257,-0.603009739856045,0.00567854303569047,-0.767803208544188,-0.985683220517175,-0.871939459117911,-0.989728458889067,-0.219730139509381,-1.01305550350091,-0.551949029184023,3.627089472479403,3.9795869222320444,2.2675186395807376,2.2205549668558247,2.0642880414628104,2.731959167812821
ENST00000215917,-0.182637902149069,-0.569145513568213,0.553308071840011,-0.638389799851822,0.485073724499661,-0.896810730353711,0.601191237058879,-0.933737877589414,-0.293396665839083,0.633871943103395,-0.560299251260735,5.386590775528301,5.620251995771092,4.162993696001697,4.478836165010197,4.287204953864877,4.514967376853547
ENST00000215957,-0.780380140894001,-0.202492223582512,-0.742685208718457,1.36348541729941,-0.790088587635684,-0.744754646443148,-0.680152716494303,-0.453018743859537,-0.102102269860491,-1.18031928976682,-0.543580849640479,4.52591688572231,4.436283175313832,3.2887456057675903,3.0391979927864097,3.0788512773686523,3.1265644816413034
ENST00000216489,-0.668816540781413,-0.460722080186437,-0.740559440615806,-0.542818368326578,-0.617317435790034,-0.265247379050342,-0.308670711209845,-0.336869861298829,-0.432030551289728,-0.919037186609427,-0.242739407810014,5.526660544586976,5.588503876554497,4.084201271447695,4.078651284249968,4.028334871971297,4.051534717920814
ENST00000216799,-0.572168143689376,-0.334090131274897,-0.896865918751898,0.0369816495932341,-0.254091415031595,-0.255105293710694,-0.597425685020789,-0.482024390863643,-0.950198337202842,-0.696057760097381,-0.394300427869055,5.585463698447663,5.333698091520213,4.122934754822194,4.207974808699841,3.902131527256317,4.202231893163254
ENST00000216840,-0.305184731227692,-0.326641193103629,-0.497221515453538,0.028878854311746,-0.394313814609734,-0.533923345082333,-0.726553146578097,-0.381072951798555,-0.274630903800119,-0.626668853131172,0.301102475186203,4.039856083455453,4.696374307436386,2.9892813330475922,2.846481126470855,2.9894222194651197,3.133059843736306
ENST00000217109,1.30013088124885,-0.293534801231331,0.556784327913758,-0.70175781423269,0.818599640910429,0.50178189803154,0.990309378927842,-0.0344786240992757,0.36922384646699,1.24098835858037,-0.225500239651639,6.263675897581931,6.128215453601236,4.818026861725031,4.821645660968766,5.017133900587086,4.842514475679498
ENST00000217133,-0.0391144571901877,-0.224839038096313,0.485558591956703,-0.150005933825721,-0.726259021721131,-0.925413478906585,-0.391759543735938,-0.835775409405735,-1.1916802363089,-0.405968304405806,-0.839950882229865,3.676494836713054,3.7726525332059095,2.7645711703802625,2.717607497655349,2.4544253683458233,2.578954169669305
ENST00000217909,-0.808305740182268,0.298241953485997,-0.830591972022195,-0.35666184083393,-0.789800164374898,-0.842819870121142,-0.790497598254482,-0.696767214329455,-0.622161179079857,-0.901156760898555,-0.650409819821905,3.355826124449819,3.3167377840256034,2.2139407100034028,2.36400055573146,2.44318220450034,2.036329545307509
ENST00000218104,-0.788618475756951,0.224580231570134,-0.821838809246574,3.65034356251323,-1.29605602930835,-1.01360920341254,-0.764995063324311,-0.896060005211076,-0.18327510100578,-1.1963882998011,-1.01130103073737,3.844870756225651,3.911075230616879,2.4137076980882646,2.055583746820651,2.299013774571995,2.1016144810081143
ENST00000219299,-0.831426405082499,-0.118898584104959,-0.74456088645609,-0.354099418394485,-1.07189309644995,-0.811312668954782,-0.88055165595233,-0.886040638031138,-0.87673547030612,-0.807372175062121,-0.893518005788647,3.700791048529157,3.2688713078425065,1.7568884855939648,1.795654686894936,1.5876052193993757,1.3902059258354948
