V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000313064,-0.0716027591347376,-0.235664371069578,0.902474340174529,-0.116323108807241,0.260839180778925,-0.264343807828882,0.354895800577187,-0.189704288066,-0.466450124256536,-0.449130223486631,-0.125622607497666,4.552658979366141,4.961406906167023,0.4342725145985675,1.7201315778643105,0.7862570738077447,2.0038952795227076
ENST00000315707,2.40582759801886,-0.0352485588453203,-0.298924284832594,0.0332867919544565,2.97009291388083,3.19813771347752,-0.177349915013529,3.34035034047082,-0.663832706615807,0.0396233295092446,0.141755334553382,5.67551849499425,5.8112045556737435,3.2671937887449123,3.0600861353702724,3.432458103968799,3.571108013536933
ENST00000328376,-0.352492497355414,-0.354372198310101,0.0305609682151808,-0.307797616402943,-0.515210169881824,-0.28962334242211,-0.335404256165171,-0.327333498537466,0.207219007439056,-0.0472023318555539,0.242925366680805,4.66518303053124,4.653657846273161,0.4127151791275851,0.7145157862623499,1.1245956834231452,0.05272727194312334
ENST00000359941,-0.288784177468931,-0.14110921863557,0.173096102879978,-0.298826629224227,0.329645926485346,-0.0920425969089313,-0.0799991220889422,-0.145913175643261,0.610038015678763,0.779232228593665,0.0456438040323296,2.6255045005538875,2.8815335338251327,3.0186724514440484,2.7784627030422038,3.2451261285693667,2.495185811976707
ENST00000360656,-0.281225962553332,-0.439163503481902,-0.41248195348455,0.145984818387066,-0.217849762952759,-0.278682844025409,-0.1506138862083,-0.215123722220972,-1.05939057246832,-0.337519222618761,-0.564266961078708,3.848054811900987,4.233719125588828,2.814559306211939,2.7378482900929737,3.4713984469495367,2.804513870084436
ENST00000366221,-0.337553832284204,0.00894569718361868,-0.219265902819124,0.0359033298815817,-0.260078006307892,-0.269977000620375,-0.0836796235001253,-0.333747748277506,1.69809959217007,1.90496387527822,0.621156758220044,6.456985775918154,6.250734828243072,1.001700533736998,1.1594547712550556,1.6585396744745957,1.8147773355254155
ENST00000380970,-0.0937162669283212,-0.649857049666379,-0.463380299312016,-0.367604197594377,0.0269606223724076,-0.0908088811322822,0.502155888069928,-0.26532908438375,-1.18146654710016,-0.308987858718745,-0.154528330962644,4.688106857210087,4.817152317786062,2.610833985262938,2.722568058557083,2.1164982157245484,2.289467372105783
ENST00000381051,-0.353717574978458,-0.649857049666379,-0.340334783670862,-0.176596928914233,-0.561653573644456,-0.285968750404488,-0.304968887809738,-0.274198170444052,-0.808104312998888,-0.776676438907145,-0.0584168004415915,3.9532667930313283,4.177868673986652,0.9853138544976173,1.101247916321048,1.0742640078730006,0.8768647143091199
ENST00000381800,-0.0997666940001734,-0.547079710064195,-0.521058502467178,0.12486561940384,-0.162945382663074,-0.290042340233047,-0.0797518715142946,-0.260973729621995,-0.566996336089668,-0.271399326242554,-0.609070832449424,5.0754199052553695,4.46108421894321,0.8218151222147378,0.6076005823458379,1.106685485565378,0.739361190559185
ENST00000383331,-0.243231422286197,-0.300414095018954,-0.07665170276275,0.102905390372611,-0.263312183929646,-0.28904140101803,-0.212497172891531,-0.225418197112393,0.694064335879898,0.0171984985302749,1.22528637863809,5.468550399977604,5.157406245971221,1.2029052895702441,2.3741217868948645,2.1695996928946295,2.2237391663267134
ENST00000395539,0.496556972969287,-0.35385831161209,-0.360101131565023,0.227938524175953,0.923535970546796,1.48941808516221,-0.0161802166213271,1.20313816474333,0.018334181235976,-0.386268855181739,0.00485782822324564,5.243633616752083,4.5223827265234116,0.4583024129102561,0.2941285555409515,0.267144647092904,0.9957447720852465
ENST00000397841,0.0444969048337445,0.0587927068906778,0.302328485412004,0.853664879891335,2.52328284511467,0.627190423221391,0.6471318512064,2.0898092059683,2.28419110258433,1.05856762317953,1.05624570781489,6.041438786167289,6.164068694021336,1.305361399423872,0.9530159406914794,1.6041039373560695,1.3287021317909156
ENST00000400282,-0.0761582488274207,-0.154470272783853,17.7212051373148,0.106176062781517,-0.19761086185435,-0.289995784920721,1.69248608791011,-0.147417752742777,8.55230092522615,4.08037774184908,9.13395013010302,10.46336940068366,10.483939398687646,8.131488065195459,8.393292716666531,8.160689599097653,8.331171739434414
ENST00000409910,-0.384350940786848,1.77363261815311,-0.372949257696228,-0.444324827529014,-0.550617517304821,-0.300982838629747,-0.336993724145048,-0.300963805161748,-1.03735348094387,-0.825656990782263,0.0362494439062118,0.601695765055746,3.1572850801858987,0.45657585605404544,1.1168304341012865,0.44599033587851394,0.8335535430357897
ENST00000409974,-0.372089455835926,1.60405000780951,-0.490064868969133,-0.435353840350299,-0.553836367070548,-0.306522920796587,-0.309089730720532,-0.439068145243587,-0.671379221411229,0.00652489476911752,1.43742548314756,4.954254215732912,4.726335350759829,2.265334997651056,1.110621469530818,1.9841018875318561,1.0948248893303072
ENST00000411553,-0.392328937545308,-0.162178573254017,0.254276493681298,-0.301256271585129,-0.486700357671099,-0.308594632195111,-0.18910491376249,-0.424972633469179,-0.344500981806134,-0.0232123810942989,-0.252807790743569,6.883096638693541,6.55341816991497,4.99892666425032,4.972300879567664,4.80128574782803,5.002089514679733
ENST00000412294,-0.390080106244266,-0.322511223033424,0.205078053772731,-0.307797616402943,-0.514036056110135,-0.308315300321153,-0.331401151623257,-0.394722714942079,0.179411051659284,-0.114425509389765,0.201532370678957,3.8511188355625614,3.796082438918134,2.028926725611226,2.030218221493534,2.4333787047145385,2.0939604062782298
ENST00000412295,-0.288246599700777,-0.428371882823673,0.109863555966556,1.6683426530584,-0.395150139191413,-0.163388613049116,0.692414027877577,0.171552592354499,0.181186702199384,0.737538463901644,1.66896032810203,4.711397691836749,3.09706200552459,4.34228889648418,4.50164523859874,4.746740875587493,4.512815705998499
