V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000033079,-0.413015078031805,-0.0325916094794675,0.0578396636420153,-0.164203613195109,-0.430083969296385,-0.220672842184486,0.482126612325243,-0.331632666305637,0.320581469683093,-0.373770123037968,-0.0348126207530436,6.2931360172124915,6.309589256416051,4.89044345502525,5.022530832467204,4.830568527853248,5.0844975542276645
ENST00000083182,-0.41313556672386,-0.600862924161033,-0.595339697292613,-0.213330063491189,-0.235355778240848,-0.305145360326827,0.263980969841044,-0.573838581202413,-0.788018547481231,-0.257006072893654,-0.212499923091535,5.269329141739791,5.37730535404623,4.246652786679814,4.125819217328541,4.218579839775441,4.151468575416529
ENST00000205061,-0.123171388165925,-0.369777911703498,-0.667604490803374,-0.369871028458137,0.762314827145587,-0.334446397913335,0.419228028026347,-0.374699151884722,0.065092487771475,-0.284484860282164,0.271819868345812,5.199100765800542,5.278745646906505,4.070854383616928,3.9603184898496973,4.060268863441397,4.043895564553079
ENST00000215832,0.365244179108689,0.860277718809765,4.74025458117905,0.630620512153206,3.00054439137079,0.877258418655295,6.30358306095734,1.44442919897584,6.62016343657547,6.08011250039817,11.8074787391781,8.477709881282598,8.54215921533188,6.941906458585098,6.89543735658367,6.990678238733388,6.917829746214904
ENST00000220592,0.106883858831638,1.43484317779951,0.0728547789402005,0.0549537377586194,0.921221662404309,0.207564054378563,1.12257594983836,0.752523041662258,1.51674918089196,1.01874723584292,3.20752960715805,6.100144827610602,6.218119993204099,4.421692296947177,4.246993782048266,4.288478285460109,4.209134753417941
ENST00000221086,-0.482051842128121,-0.159373659115703,-0.468636008549441,-0.442226138071893,-0.644079893026249,-0.374462169372697,-0.66826088641681,-0.544036573181686,-0.686896332950311,-0.987398341915588,-0.733812430573338,4.8536616351794155,4.761552694240449,3.3111078575972415,3.564429986002694,3.3430680323877953,3.33275429142441
ENST00000223145,-0.144292730238033,0.665159245256126,-0.9770527641844,-0.436960013443973,0.314660967583391,-0.25528425226061,-0.311421643995142,-0.227067239319618,-0.901571979695784,-0.481661103591642,0.448851112842321,3.651727728821826,3.6542190418860745,2.4680429159965085,2.3358367872858397,2.423023898757103,2.6248947886137497
ENST00000225724,-0.427050382430632,-0.447105970346875,1.1710116692839,-0.367562590265076,-0.648633973242739,-0.373968727681184,-0.296317578550991,-0.645156681321379,0.414190036577921,1.08751352517037,-0.691765087064523,5.858827888037076,5.884737137947262,4.315816685122989,4.294432743037401,4.1797002828636,4.206773721077214
ENST00000233336,0.232729413006266,-0.408441941025187,1.19756118935043,-0.179352738837072,0.458426250229705,-0.299459032262725,0.514886687224224,0.0526065180309627,1.66981790947839,0.214043008999388,-0.250282890627469,5.246927405037226,5.267348144462382,4.115044624063126,4.029642647680117,4.174229382191769,4.157038063332062
ENST00000236192,-0.446296008648048,0.538377195619891,0.0210664666217268,-0.165862803146372,-0.48786577231164,-0.37770478620264,-0.496973037307246,-0.530513696709853,0.424674196070142,0.759209950316735,-0.1037732461886,5.1595054641016445,5.054778596507273,3.4513971810073447,3.53584095670296,3.2996968835294997,3.6394721917325095
ENST00000242323,0.877158297785143,-0.358987950032329,0.55312001384636,-0.201066485590552,2.39268777036746,0.0855664704578304,2.45983511848138,0.13374377686196,-0.516778364046777,2.13445255183835,0.50316972007729,5.831492025351194,5.706345880534265,3.6652079793312975,3.9620221393559336,3.8130822741046244,3.8598359206160024
ENST00000247815,-0.341128919190948,-0.573888019983111,-0.514875573119507,-0.303503430407634,0.0108365756906937,-0.373451788766266,-0.613766248688792,-0.526809978950052,-0.577062281127046,-0.159014110602036,0.344582647183761,4.139980194287709,4.273612596199228,2.1515712072291233,2.3523941666390673,2.249238577705616,2.3702868102941355
ENST00000248054,-0.304451510039212,-0.187247726766223,0.441722713249058,0.13769681924115,-0.526865814970971,-0.276478747772263,-0.601198937112398,-0.124396737699078,0.525022579781397,-0.321529925823081,-0.656934379817505,5.030996000815158,5.209387622692137,3.1996435833891548,3.547581661333325,3.5400090593314983,3.6221838477513426
ENST00000248594,0.576333854686584,-0.134197081882975,-0.473005101264723,-0.241536292662653,0.623733249228915,0.302069886915001,0.888573063990193,0.0101429632499845,-0.0341325931370427,-0.12349410389701,0.207570931048123,5.448916018294807,5.3828621693773355,4.18078059642663,4.284299590141716,4.176000697932304,4.012952909159201
ENST00000249344,0.0523513280978214,-0.0829447639449226,2.08335104644666,0.0431951307127149,0.780610615183108,-0.0800419601032871,0.32947327104365,0.215139434606431,2.06215013504799,0.572099095324138,0.69754176616981,7.231032163505705,7.154353263136345,5.831196195316512,6.0078858677790015,5.783990508403707,5.948322883600392
ENST00000250559,1.05954561304488,-0.611652885832202,0.240191029935493,-0.351980632461915,1.75223738330464,-0.206175055343366,1.93000673094303,-0.378489002615682,-0.276266752838332,0.411801547500752,1.88530466826633,6.879421988271587,6.807647552960424,4.77977052492086,4.945710769122142,4.922499043342725,4.958122898206983
ENST00000252744,-0.466176642837105,9.21800219660273,-1.10797990921901,1.88453528314653,-0.532841134986566,-0.153729252702558,-0.717660497040176,-0.068324173475109,-0.432281030996378,-0.206845501364074,1.54047172027755,3.74242732665654,3.6116338231696794,1.8610184006910562,2.2518123037450706,2.095545378352057,1.8754260082880922
ENST00000254730,-0.49410071133361,-0.588274635544669,-0.904817097958407,-0.464084162212439,-0.691323126520394,-0.370514635840593,-0.65491128248,-0.619489055916244,-0.764828585175819,-0.485321244797781,-0.855928651614895,3.862835325748278,3.967795484918596,2.9319980399651606,2.790191995624311,2.325802774868965,2.7450748417535786
ENST00000255304,-0.1983139981434,-0.768107330064152,-0.446907054112107,-0.388843504857358,0.0929169946261435,-0.305850277028988,1.08677531466475,-0.494337848823422,0.131791711969603,0.090540971634683,-0.19848414192193,5.089508813647618,5.044989084302749,3.508080944297352,3.6782846686489035,3.6437161649728647,3.563130536391734
ENST00000257261,0.367175254632704,0.224569143683393,0.130133584437545,-0.373189408360663,0.165360490794754,-0.186789846033928,0.0284755256889693,0.0882655680904454,-0.423394457712496,1.44418319437159,-0.51947535151688,4.636667910312227,4.731030093143468,3.617440751690235,3.550510756363855,3.6215020074791053,3.7136093311102094
ENST00000258399,-0.340396217685209,-0.674594328914021,0.42676585252041,-0.275657894703835,-0.402230725663588,-0.367624477361732,-0.211395818707564,-0.540505121364201,1.089669455291,0.273048921777137,0.183162597245311,5.408534691014687,5.427963196480825,4.076748911137752,4.187729225250232,4.259632442335484,4.329873129277712
ENST00000259727,-0.261062555094905,-0.235802554286483,0.0139448454958176,0.18112431274811,-0.162285713988761,-0.127294876371506,-0.132146311399776,0.493521197389639,-0.386774786343239,0.105486548226415,0.0784169986107641,7.042247646287264,7.057995928212741,6.015352680879001,5.9495299809027715,5.914569351731892,5.912720867285818
ENST00000261530,-0.286677799735548,-0.755519041447788,-0.204801063115958,-0.299247247489178,-0.588896055235166,-0.375731019436588,-0.0982533050079595,-0.50665486369904,0.0781976871367509,-0.713580960016966,0.335666224695012,5.355885251428235,5.345592807402936,3.4533621704705966,3.469033210585086,3.41695066292716,3.5986095715365574
ENST00000261601,-0.223313773519222,0.978967297192624,-0.19144620304958,0.429425695889233,-0.0745936901690999,-0.163574589309413,1.24444013726494,0.0321930038664763,0.495267536651095,0.124730017901113,0.716328877099281,6.174133370734262,6.288507296819925,5.2356370480929515,4.96109875623407,5.125447788265627,4.967328482363558
ENST00000261745,-0.260059568144827,0.0375431413831309,0.134531804437595,0.235805442446242,-0.148201686044074,-0.126660451339561,1.34815843312749,0.406871428404519,-0.110991467128823,-0.0238661693996173,-0.262345408676629,7.0754199052553695,7.162429583718493,5.865883459626185,5.881618692271815,5.9241710348946715,5.969179496574627
ENST00000261798,5.45221162864344,0.155333556293392,2.24362393088558,-0.489116288868445,4.07607142988114,3.94225973687645,3.31639208763683,3.03177372444977,0.0609737108281028,0.637898452007219,0.464760515510373,7.16873883175095,7.118709256902803,6.070831070310006,6.089798720839031,6.128632525114726,6.071921011768061
ENST00000261854,0.893385193798914,-0.179155255512846,0.0502665696021935,-0.201355040364685,0.527507673755269,-0.0682463539537864,0.223668862219988,0.346233816709167,0.265539632348934,-0.214609437255883,-0.683862572149746,5.292882563094675,5.432947064284743,4.265465547655298,4.241404328656031,4.221297426955386,4.294752043684598
ENST00000262455,-0.28921783162211,-0.768107330064152,-0.630627402789706,-0.3985100897908,-0.469123745541497,-0.358249085222985,0.26165434628369,-0.490289599178988,-0.500378143126803,0.0683582976580857,-0.733290566380853,5.609180424184475,5.527031319812052,4.327207272198129,4.384632928730701,4.299878488188022,4.4500014709283455
ENST00000262995,-0.460640675904853,-0.629636155284151,-0.574149597623497,-0.297515918844382,-0.560089205543614,-0.364757816106275,-0.394926923011214,-0.595716355876589,-0.405446575153194,-0.641487269593025,-0.471389293780736,3.583997132012323,3.6526321502256405,1.6611696724959262,1.7575233653498408,1.8669020592471588,1.7232740221242586
ENST00000263073,-0.416688354913911,-0.422828556586745,-1.02824396716512,-0.0614059749103616,-0.676227420353118,-0.345419601243648,-0.623560093336914,-0.336972910517444,-1.181149566155,-0.085062621232555,-0.692436055312004,4.711510517207103,4.843134445472798,3.5865257068638483,3.194091745384229,3.364697889868591,3.338183155508296
ENST00000263102,-0.111044364133157,0.137350286841444,0.0165226101978337,0.0934758001053248,0.983413893441305,-0.0464409306335939,0.767344330875802,0.142012542093144,0.731585484062651,0.0230501860608858,1.73906341112645,5.886875335945608,5.941214759873506,4.578669921269317,4.520106251860612,4.696547260108203,4.520468970958103
ENST00000263773,-0.172369851937959,-0.588274635544669,-0.375137424442411,-0.23713583235713,-9.52073567695027e-4,0.302586825829919,0.832077124932373,-0.0226736987612785,-0.495185987949703,0.423142439571288,-0.13143204839032,7.516287335544545,7.54349767831991,5.9038408524050805,5.976728938271541,5.947035742565507,5.992645744120561
