V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000000442,1.06401289920088,-0.377913225228487,-0.536859074332837,0.0932398716966021,0.306250795989613,1.0425267890661,-0.0526333410445587,1.18978053118642,-0.521572610333957,-0.34000931558801,-0.247483731329244,7.0418831225996525,6.798066268787693,7.213709529291629,7.3045711660734485,7.334460512881162,7.151473877054728
ENST00000001008,-0.554070677468756,-0.846146279729852,-1.04854073558868,-0.525949460846489,-0.916026512515295,-0.27291353126855,-0.491278510304288,-0.524684071227985,-1.23127928229149,-0.992325886025672,-0.978582980653603,6.254348504169909,6.311563003574996,7.438465376899382,7.3832013372563505,7.39594936783241,7.415835605171888
ENST00000002125,-0.363294807263785,0.35675841439026,0.215760679718798,-0.172137281419876,1.066605627868,0.0892572995025863,0.203755979324608,0.18511658507727,2.5612907572561,-0.0870940012376701,0.25396743200642,4.5372046501581655,4.950613954328911,4.951098139159704,5.216258209757611,4.9003235288684746,5.1118356317865965
ENST00000002165,1.62584074776658,0.1636996363216,2.19544390061486,-0.565085743883492,2.09499932293719,-0.334722537986643,1.77789069220981,-0.377893619330831,1.56887492623243,1.22056667102491,1.11852934644993,6.773500259020773,6.703396821011022,7.458919695561741,7.405278620896241,7.434486966109576,7.459107352621604
ENST00000002501,-0.882596770980549,-0.0145084665110093,-0.941311568701842,2.02324242632806,-0.998856103719387,-0.801722875656924,-0.801682860480288,-0.404182532527322,-0.129276609524994,-0.651000832991863,-0.103871600110923,4.728784213606326,4.854385687991663,1.0168869375516738,1.0226380816246818,0.8257291717343216,0.891364284004235
ENST00000003302,-0.779355272662209,-0.37529251783389,0.0701849921548466,-0.623393760415603,-0.669908484558964,-0.84481871822008,-0.60882072231953,-0.937227650511455,-0.421616845812984,0.122242327663491,-0.709837875532447,4.748004449966521,4.716024768561036,3.956957120339763,4.073506535143685,4.016057345968586,4.1221715275935695
ENST00000005257,-0.389314992229389,-0.321131231678881,-0.174003232813969,0.0089851481786329,-0.216517647997662,-0.086356375382721,-0.161752978623228,-0.260512553253491,0.685305084857598,-0.938645425659417,0.0357632911572634,4.665627980106093,4.700605205925147,4.796619698988514,4.8135941284109824,4.86233754612618,4.877931975896498
ENST00000005260,-0.582756471039105,0.0641127553269066,-0.790369383828939,-0.25581541144927,-0.845197156344952,-0.794885554481039,-0.658369166305399,-0.819162645229003,-0.519024079130635,-0.123104158218721,-0.355188139601534,4.1789881339505675,4.282640366990347,2.4944344712923296,1.9495746194349586,1.8636970219333424,1.6256557438721155
ENST00000005340,0.471366030761162,-0.0258648652209305,-0.218043783499636,-0.602996765757275,-0.0572438768425705,-0.101726221331819,-0.071996144441438,-0.254528085208761,-0.772454763442332,-0.505650215525099,-0.806923803560509,6.764832138384558,6.840216694006685,5.042275578025259,4.755204696064743,4.968712624799401,4.91705496468428
ENST00000005386,-0.60249528427175,-0.321131231678881,-0.0861992744961475,-0.322051588449282,0.419281708057936,-0.373759309713977,0.661684171167879,-0.659975795239195,0.942943809063151,0.552937778378647,1.46559981379663,5.625488925602795,5.842081559311555,5.931346349631471,6.056855298708454,6.10588635310586,6.066702937295274
ENST00000006275,-0.213133421562884,-0.666191038634179,-0.325424119324759,0.170791695909891,-0.573088449688603,-0.65037886560668,-0.646669879892487,-0.46385622817334,0.0703978468468736,0.0590717208333539,-0.562286025495596,5.122497950185173,5.071429693494851,5.5836553850199735,5.478929992731412,5.380424786902046,5.557873902501311
ENST00000007264,-0.679986485874342,-0.30802769470589503,-0.585837810335662,3.20079047836962,-0.422262600453576,-0.0475267952061714,-0.348543796889044,0.401797074496803,0.704774677887624,-1.08827534229854,-0.289113426845044,5.434880056639333,5.9557039536088094,5.922641693110476,5.73857326769502,6.013315153528381,5.855552832201845
ENST00000007390,-0.66614639459575,-0.0974975340065871,0.153705830554725,1.95967299421271,0.309618548646936,-0.164260398477657,-0.528444972060261,-0.0236558572831553,1.60985886407189,0.346832757015802,0.0689507320619283,4.3524696736842845,4.612603105288266,6.99107757712835,6.869609982778868,6.8431045008120375,6.888184393899797
ENST00000007516,0.29630837828584,0.0885726910098138,0.801212782855442,-0.505984911304592,1.52339085467827,1.94089051767174,2.56512558836041,0.385809995577311,-0.447457766851315,1.3054248825041,0.816484237029299,6.9182015592318775,6.949582404719971,9.670602763259689,9.65009516878881,9.72096481580407,9.673672826922443
ENST00000008527,-0.441810105376107,0.293861436919927,-0.44749303698612,0.271118962921878,0.772262142932849,0.349358038119115,-0.347530580559665,0.0878689793504136,1.2379511128895,-0.506115989584676,0.622068493617743,4.594244203319009,4.629287746223777,5.223600240104295,5.197184340439611,5.228921110838124,5.263374567859758
ENST00000009041,-0.219675438797415,-0.496718627116893,-0.0865771968418484,-0.382449756377475,-0.31802970436687,-0.365217367143002,-0.377901996471139,-0.584357766874004,0.247402229142683,-0.530365351561406,-0.141711661334613,4.5321894495601,4.581767605363919,6.21301892468279,6.105341557880611,6.145627048888786,6.1123471350860115
ENST00000011473,1.16450745272958,-0.210187951974267,-0.655980197697732,0.622552694208121,0.733329400066101,1.80603707150439,-0.0272516451443586,3.36885358487344,0.249891492178486,-0.458345037599305,0.659120611077728,6.279464894609577,6.076062309243524,6.460643311184764,6.4400026305875535,6.520719351195219,6.312390497473079
ENST00000011619,0.304140683180644,-0.846146279729852,-0.76116858391779,-0.193255017938922,-0.106607139521434,1.25624487370021,0.441331844183016,1.33900751650178,-0.957934493693374,-0.328568740249648,-0.145838985811169,6.935268117896157,7.0173261652007115,6.240604756354689,6.275286740404105,6.237672808722594,6.16389480723394
ENST00000012049,-0.247078338906119,-0.394511038727603,-0.0749119937712168,-0.34641266334156,0.421538292606854,0.349132010972805,-0.372223882013357,0.160110057890364,0.690283610929203,-0.549054535701936,-0.331305939334921,6.089952320278454,6.239803696867525,4.3157035281331755,4.336839835412356,4.240412318569829,4.2173432055682625
ENST00000013070,-0.427851706919495,-0.162141649739985,0.321830884745491,-0.580437545516792,-0.224997915564717,-0.698249531635641,-0.267097844005155,-0.809416511556158,0.390031074277412,-0.906041241489023,0.198060945914898,4.571882905374391,4.162921056508834,5.02592429718732,5.081003153623897,5.063150256927977,5.104306393112326
ENST00000013125,-0.213950480511079,-0.161268080608452,-0.839902405938792,-0.38540479800642,-0.53371428387468,0.138182758880994,-0.187332986830866,-0.221998226765624,-0.288915418737706,-0.809451345884232,-0.92155086061393,5.0627814459032665,5.138801259212002,4.3224040656087945,4.458686772824028,4.379863932856362,4.414875816453921
ENST00000019317,0.866772650846948,-0.171750910186841,-0.684702295970993,0.110393527981698,0.645965710227885,1.39437571348907,-0.12895622598631,1.79100583868015,-0.688590306402797,-1.14434289472013,-0.35188628002029,5.551568276545481,5.509239435850565,6.043216341148136,6.178234763302745,6.204207448286075,6.186603400188568
ENST00000022615,0.372087822906467,-0.239889302446368,0.430370182430763,-0.545265342713739,0.413524182893496,-0.217941845726343,1.04969245820264,-0.418331524833075,-0.79047228636814,0.233416773508789,-0.0884879361528529,5.614763239918903,5.618556918263099,8.855952467611704,8.950675074886691,8.90836281187001,8.979319851689722
ENST00000025008,1.93416034498262,-0.0800261513759391,-0.689363338234637,-0.0107631788050486,0.623662435284867,1.48370352527043,-0.0733022703283545,1.29057607153979,-0.561548989325593,1.03166617898769,0.857138383123368,5.733319958782351,5.717192727366439,5.702083194413493,5.803084407945113,5.767486274968705,5.849935353049699
ENST00000025301,0.0641490269196757,-0.481867951880842,0.203843528417699,-0.639610452281764,-0.3821939545719,-0.527542529384818,0.477928442986582,-0.592094829131833,-0.849947892473563,0.119476794184753,-0.204878486391712,5.205435935586777,5.218960708433488,4.0850920181811965,4.228346686004139,4.252893078196173,4.20496361133182
ENST00000029410,-0.326466152456332,0.361126260047922,0.967725368371218,-0.0959548667419514,1.04112486877937,-0.283791087684731,-0.446687874004358,-0.0569124011317242,1.20834666321371,0.494948907961304,-0.00618533397718025,5.136826984559934,5.039549734467127,4.752858856122978,4.562618894373599,4.995526720988655,4.675270679639241
ENST00000033079,-0.0867665670410985,0.0440206653016613,-0.230187688208155,-0.370052996373121,1.01594853930949,0.86996448065598,0.911244253915402,-0.14830377741481,0.0133522356097342,-0.351100560381688,3.49205985008786,6.2931360172124915,6.309589256416051,4.89044345502525,5.022530832467204,4.830568527853248,5.0844975542276645
ENST00000037243,-0.650638911526948,0.912348382044865,0.243953686708078,1.84341733207885,-0.125824259204464,-0.203127649845258,-0.345958898536927,0.0716681694293241,1.05374564824012,0.0535406538758763,2.59796880507117,5.682540054206705,5.730645621293419,7.349749664199665,7.26853725584576,7.1290786181392996,7.292081567277417
ENST00000037869,0.595965671811285,0.672116870873456,0.628955777685014,-0.047088568585250803,1.21623659084947,0.636054637618151,0.445092939668901,1.0055871540097,-0.118104559947643,1.10354093855617,-0.186999667181906,7.048138902658491,7.285758136469965,7.420494856510997,7.399126874235807,7.471885462511688,7.453208118627279
ENST00000038176,0.726739468714286,-0.0241177269578657,-0.509825029203706,0.108807895888117,0.048781348624474,1.012220315865,-0.339047600650136,1.99225494978435,-0.605259262870934,-1.25499334474841,-0.788632251903048,6.349025913247656,6.285164351271362,5.937307865088574,6.087871491685803,5.998275605938076,5.906294858284543
ENST00000039989,0.363558614791143,-0.740444414814432,0.683124647235463,-0.636511262280676,1.67424904956028,1.11091883642048,1.2136933172758,0.322289141902538,-0.639931140869611,-0.32082524650918,0.890250781764823,5.455947247293831,5.295846947973164,5.5074914876840895,5.5482740345835655,5.4837305787608255,5.592823646714514
