ensembl_transcript_id,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex
ENST00000371588,-0.277817292438365,-0.455351643766961,-0.156567104460435,-0.137236897474539,0.243391790410439,-0.229281740437613,1.7285497314745,-0.525461165582577,0.336765888621716,-0.403329401734652,1.46298530446619,6.685560136027165,6.658264132879565,7.86372646565621,8.007110978465724
ENST00000367772,-0.329045301955454,-0.236528146076315,-0.308629343397963,-0.00400459566415598,-0.360423223468502,-0.245895796042925,-0.207725790836714,-0.365317550150494,1.81987260718596,0.617425682189401,-0.365953558850211,5.731774896622263,5.7294759612073545,3.342387462667657,3.7621886550421957
ENST00000496973,-0.249797400804286,-0.408758047300511,1.2065488977553,-0.435304939055201,-0.412731572643491,-0.284016389885789,-0.184359054892249,-0.507891665890992,0.926045903216206,-0.575796658959888,-0.0652059412624276,5.811180701016552,5.909809633575449,5.898810644829516,5.502231924514275
ENST00000367429,0.226874653822806,-0.475320327966868,-0.499698006959183,-0.534552721963504,-0.159533764794746,-0.0424160843451446,0.711810837094528,-0.180719090553096,-1.24798151128962,0.846744364586629,-0.743322163480113,5.54925598360883,5.547522325893721,5.859317507594919,5.715966540282035
ENST00000002165,-0.00838997988442523,-0.579739905762214,1.27525883438154,-0.168840335434435,0.350652852288863,-0.150628287009601,0.998408781227503,-0.148547912063774,0.614796451947839,2.46781702114701,0.127075859802416,6.572318512549017,6.581884423412426,6.905484562715378,6.812066150633182
ENST00000341376,2.69583144214602,-0.553114993495672,0.858347758313518,-0.0988149095438436,3.17689480782741,0.248720607846922,1.85995843895375,0.452495175358494,-0.358444574931455,0.610760136546207,0.620973922800118,6.3989561157845305,6.351201946850827,4.988754371678169,4.7990040793090625
ENST00000337248,1.30385207533118,-0.340115695363332,-0.107614639815748,0.165052151230903,0.592033193747771,-0.249293353426425,-0.448949070579294,0.101105181526791,0.207831560845889,0.835595268062363,-0.00841626851356292,4.953378183328214,4.967697015589694,2.764348789961326,2.4256309631821464
ENST00000374399,1.46529348818075,0.0459455325015351,0.550947817634555,0.337788750491156,1.87260731714204,-0.111658303820863,0.57980520492199,0.484072789669046,1.42612556253721,2.03802383368745,-0.0465546721172017,5.896996629723667,5.892888577837143,3.979589544669055,3.868815114131331
ENST00000374807,-0.233935013571673,-0.579739905762214,1.33445646807041,-0.350127179896166,-0.223480301476288,-0.249157451131085,0.060023592079436,-0.581731049729952,1.10468791319132,-0.598184523026041,0.0212487553465944,6.181269790562761,6.210977989055677,7.381116397427919,7.554460421294698
ENST00000450338,-0.193542642853333,-0.422902531942112,-0.824626908396952,1.26846670602932,-0.229833496902682,-0.234140247496017,-0.556395515370895,0.0811614251201265,-0.780638141054547,-0.671714757475621,-0.721065200827023,2.818049135257151,2.86516894052802,1.0490391889862454,0.8825369326699202
ENST00000265742,-0.329617043133101,-0.0555619455146583,-0.117994416920366,0.11721407048339,0.0633771167091227,-0.22211289435842901,0.285682095393318,-0.416126643853186,1.46974713693756,1.28072219953519,0.49970789432426,5.628112741510414,5.643739198026076,4.12967750875958,3.9183449448089327
ENST00000309032,-0.433495554217262,-0.14375696739758,-0.627186796641832,-0.414308134383215,-0.581066974094169,-0.273449986423106,-0.608448187395554,-0.253727484541777,-0.405658829706508,-0.732123133013264,-0.749091273092696,5.685639998729582,5.671757156555443,5.6878344529028375,5.513495090851215
ENST00000618908,0.160799669404604,-0.413334204096323,0.259611105500779,-0.215163182855104,0.701617411155424,-0.0902197167309816,0.0526843540472228,0.0197868890353324,0.601873527017927,-0.427600357170856,0.529028738349575,5.573254975583648,5.6217463093183,6.896814666965569,6.9107230261954795
ENST00000381192,-0.359804977312814,0.432006760366402,-0.327848383137781,-0.298068092023872,-0.477122571556509,-0.256801955243959,-0.56551713978236,-0.286254801538361,0.0531586274005264,-0.711050443872226,-0.0757771790468485,4.066635274475186,4.077320883428737,5.948580667672033,5.771556380220514
ENST00000318008,4.060097370598,0.312610669421125,0.0883148703722736,0.354781009942196,4.1523624167086,0.982253246944449,1.12024991821295,1.67191342422311,0.061067886434394,-0.406318435655367,2.50081862264118,6.953001238978521,6.940450607068356,6.785089634359453,6.99001274925189
ENST00000359238,-0.297238196760648,-0.382549149288134,-0.640647602685284,0.0123382780753792,-0.433494308313878,-0.205804618917632,-0.455916453884542,-0.177513843987739,-0.692242117208238,-1.25445681065815,-0.556334176065453,5.353404983397048,5.350299171540028,4.3928542085138975,4.341691791584223
ENST00000000412,0.0532803105011919,-0.579739905762214,0.482207968105995,-0.458033438957865,0.0899365362723748,-0.188341173966445,1.53016104078812,-0.473346230686592,0.655549244257936,-0.0394145218876438,0.382588413382445,6.4830270788898154,6.481697126831551,6.575500289003718,6.367002151656294
