V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000380970,-0.164703831543214,-0.475845714441985,-0.244549874532602,-0.285023262091609,0.535622703191165,0.22773617469586,1.01221170054776,0.00634591646953157,-0.564000347964206,-0.584004611014271,0.100415877119344,4.688106857210087,4.817152317786062,2.610833985262938,2.722568058557083,2.1164982157245484,2.289467372105783
ENST00000414287,0.175669430659233,-0.0434459284260375,0.166397989786253,1.58949648593257,1.73601737434777,3.17992880295397,3.09727523992073,3.57649934347912,-0.776666661708976,-0.191972544039678,-0.113854369578183,5.174441561309066,5.332560553881738,3.9790620016813945,3.942992970059775,3.7460840601694154,3.870612861492897
ENST00000423222,0.0920379084394693,-0.347045778181915,0.462795926768842,0.493535510565678,0.663395746698473,-0.137611089354286,0.864922515662675,-0.190886804287013,3.07738491346798,0.447212435646738,-0.102849655580601,4.065972837513369,4.067361905693052,3.713823917823003,3.756165573347801,3.7263220107605126,3.6496748766572424
ENST00000427015,-0.00352133585223369,8.01668724530589e-4,0.628492396660751,0.330915043375828,1.17126245145491,0.487001410590994,0.770801226601537,0.883173990267647,0.716738396202124,0.666039783009878,1.1066869250582,4.382975500797154,4.2247868440545515,2.6787016301222195,3.2800625191158916,3.3234679385592423,3.0556793171039636
ENST00000431071,0.437081876068639,-0.342226732947695,1.78899771050447,-0.243039546705995,2.07729635074588,0.331123453656239,6.12197237183276,0.534399009201556,0.257177419717773,0.839478598202725,3.22186067671029,6.782916709195889,6.744580399062763,4.7551310038794,5.0514633983746515,4.7910880696408995,5.486773572160507
ENST00000431985,-0.156219196223212,-0.278264859838953,0.422331164937306,0.647652946791353,-0.0998324928645191,-0.156094791576645,0.0752545170917996,0.197549104322513,0.36309028743256,0.348866280841076,-0.0111211318284521,3.9651537193969917,4.020788559012476,2.1805799852824714,1.3383342228005293,1.8374191260200694,1.9295264496511737
ENST00000434418,0.751735887649602,-0.682626564492164,1.60964116177771,-0.238389451647461,1.10182468317,0.485027791462528,2.31241827630086,0.312646187970524,0.201194903925672,-0.591209552797177,1.17020952031809,3.119858817920184,3.0709894567033835,1.8218151222147378,2.3300666068169287,2.981154603481519,2.3687178106387945
ENST00000435996,-0.151231995356895,-0.438607637632101,0.480407978096793,-0.207565964402326,-0.0808110323286019,-0.15302050024192,0.250459082140215,-0.166500693432603,-0.243403778548177,1.30192141393662,-0.634800599894468,3.6223367818228662,3.6156241936430353,4.433428751025892,4.88027969096394,4.865786726699089,4.617761360065241
ENST00000444130,0.25398766580219,-0.624359926660228,0.841583898988041,-0.319566825383571,1.35953925862939,0.00232609769670997,2.13713786160231,0.104560307987566,0.141244858485842,-0.610119273649787,-0.374141251114828,3.852589017041745,3.724312225835847,3.645658167060911,3.864403034468117,3.220035147606536,3.2636439535464503
ENST00000446720,-0.0587162223630982,-0.304988656137811,1.09267733970914,0.100403188331392,1.79859315598732,0.0235045491137037,2.79507939814481,0.167535429424778,0.223856895303375,0.345120751538771,0.661791733629821,5.099607286929589,5.021837276779473,3.8568620693139386,3.458222958307611,3.8748457013351785,4.397338488578562
ENST00000467721,0.745786412769978,-0.323388647032107,0.323904139873619,-0.350124592911075,0.835247407355055,2.03002998112483,1.36020718642086,1.25365528978656,-1.23932096639325,-0.933873462717778,-0.454865060869396,3.60233094500323,3.5438924094320985,4.66346322182622,4.643708090519331,4.76013866831083,4.821272388345802
ENST00000470465,-0.0770154132341199,-0.682626564492164,-0.0913393467203458,-0.340292963358748,-0.0797540515005863,-0.161294518895871,0.371520541577321,-0.330637978029591,-0.695130565134894,-0.54249166124705706,-0.350878978756863,2.1646981588261136,2.140927679464486,2.0873883673150653,2.217128228663526,1.7686805517772017,2.348888836876873
ENST00000499346,0.564316239708714,-0.598074225382663,1.71393887061738,-0.185112648262551,2.07319425848477,0.371696508431805,1.18509201560295,0.0891515016784612,-0.0798272384108955,-0.223679490008496,-0.268800742664132,4.783718097034448,4.830681619100884,3.824426335671276,3.27682458553995,3.304475933668748,3.541479464250642
ENST00000503650,-0.158536965856596,-0.618664691383422,-0.353171843129217,-0.395828384343517,0.30606911693533,0.241551508595118,0.809584778061843,-0.034922886514854,-0.264989829682429,-0.339556802798558,-0.133730576090738,2.190715811222977,2.1192938921187574,1.8087589693892916,1.4425413360753416,0.5086668320187755,1.896230039176051
ENST00000504827,-0.207833528265952,-0.682626564492164,0.231548260958755,-0.282100345197674,0.18641217621457,-0.0990116537071849,0.339325074013884,-0.264179126470321,-1.09020237327735,0.357085636810023,-0.359344143370387,4.384128312093011,4.2842193246736455,1.5847759249138884,1.6779899102372358,2.6185845240968106,2.546716112616789
ENST00000505196,-0.206251051067986,-0.682626564492164,-0.0999019537887318,-0.377759443544645,-0.296737115766092,-0.189039049336413,0.185786419741436,-0.426038587525963,-0.289131238894879,-0.294454387449968,-0.694835547333582,4.979618831366324,4.926225194270182,4.00356555905384,3.8419656453483615,3.9722214787115115,4.251260229090618
ENST00000511243,0.356823108280903,-0.268626769370513,-0.151764433390226,-0.0959636829975276,1.42119227922861,-0.0694832752082223,1.06615434636944,-0.0405504505581794,-0.18641256877784,-0.318020009310304,-0.536773993669857,5.761661807233265,5.665013903386798,2.9168282370749585,2.5991091214521984,2.3757280002006476,1.9152943008029728
ENST00000513211,0.20189059829098,-0.682626564492164,-0.21376458156098,-0.414960204012911,0.20758954209017,0.506433968163576,2.48971954239211,-0.0577011219283136,-0.696038389715307,-0.520642740316944,-0.268970045956402,5.034233330460687,4.8658954526108165,4.212821599841151,4.420840060655299,4.465270485499414,4.874528763756008
ENST00000519655,0.093620385637435,-0.682626564492164,0.420555641063594,-0.0739089464341982,0.618012680987641,0.203673203014186,0.365330668343627,0.255968578677033,-1.02329233938769,0.470882099987693,-0.550148953759225,3.7009894495921762,3.7048467935678064,1.3093044158418723,2.1801259798287718,2.1637893155802326,2.0488521822083245
ENST00000520024,1.79696047844414,-0.564340908743121,1.57212606057508,-0.213146078472566,2.32051938350372,2.64200372780513,2.17331272688142,1.8093102442549,0.101166084417262,0.161277688283966,0.806444466545724,5.188428342395198,5.043577939384258,4.6053233023179745,4.294147032561987,4.5947377821424435,4.3233379071347855
