V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000637970,-0.303184165063035,0.245685518184834,-0.436406643344889,-0.348173269398121,-0.420838027941116,-0.233011594121734,-0.334426688819897,-0.337423150917264,-0.523561531313563,-0.162149506972489,-0.569173881491923,5.846074324476487,5.892766887746554,0.7588053246889377,1.267056809291129,1.79261392387186,0.7207455123918382
ENST00000380970,-0.209852951695585,-0.435425987232958,-0.540947722282446,-0.0188009852643115,-0.0227910808009317,0.147510556906276,-0.00387333735590279,-0.0553971393437613,-0.919541081147291,-0.605379681603017,-0.365628044101383,4.80530952864034,4.937581125730714,2.610833985262938,2.722568058557083,2.1164982157245484,2.289467372105783
ENST00000504827,-0.21167884450789,-0.413527101238487,-0.132720058583314,-0.377853875728076,0.125587030711941,-0.101605828646319,0.0619989995475729,-0.162536229272731,-0.506009416672384,0.195540633328881,-0.558523937281881,7.562621338360444,7.390278335062038,1.5847759249138884,1.6779899102372358,2.6185845240968106,2.546716112616789
ENST00000511243,-0.087068682732719,-0.247320171639421,0.270558027490366,0.0486674300505406,0.951632104408173,0.0361571895077833,0.493282583008714,0.166451347467242,1.11836192279357,-0.332312777601296,-0.502098774150698,7.9222849849457395,7.7893941171568475,2.9168282370749585,2.5991091214521984,2.3757280002006476,1.9152943008029728
ENST00000523971,1.25193717037495,-0.507299254086608,0.217593797218021,-0.389258923530791,0.435459615763636,0.35851724156057,1.76540014376271,0.261914201248264,0.0978409799154407,0.10286068707293,-0.502172053583336,4.95377812383804,4.899020421729733,3.302232586571235,3.22552157045227,3.160402533117451,2.7406108182171227
ENST00000558797,-0.125614684533416,-0.416896160622251,0.786982708145854,0.270997157096224,0.851766135822665,1.95885415789858,2.16466749946442,2.17604706778762,0.128909504006577,0.031100404944896,2.59781663825283,9.516480495759701,9.51318504962772,3.77248740985117,3.9795693597327957,3.408264935060938,3.5800994511627766
ENST00000560097,-0.243806130806868,0.701631554787676,-0.122689664531737,-0.0847578882197677,0.0341873978656531,-0.149082332693535,0.0531744439030563,0.0156867598426447,-1.02722394505904,-0.401767173776319,-0.255635615711895,1.999790963289249,2.0315833624702755,1.3914023970489784,1.5370838022664612,0.9657793775946034,1.505345678196929
ENST00000644557,3.47379028889086,-0.572434402172728,1.18621113979871,-0.0785744285676937,1.94811160117091,0.35489901796153,2.26688567823969,0.67379022360993,-0.685021768368632,0.871276344594917,-0.399238877204633,4.547023088439374,4.539199371986218,3.5948033852014833,3.819261903803083,4.00568163346423,3.719015001803261
ENST00000651403,-0.3152631482829,-0.327054577055189,0.430200654311259,-0.141645717018849,-0.00945161145314564,-0.121928748113824,0.189374773518647,0.0077315220275595,0.932751513403736,-0.0736646062455091,0.547995495550407,5.341556028635606,5.390037665912809,1.022910055140647,0.8780275363801024,1.1896290667730256,0.992229773209145
ENST00000414287,-0.21149063709493,-0.170393315710124,0.620478166889677,0.861861079405519,0.496837614250324,0.359294990558495,1.85125090797862,0.586667538506014,0.0829152765891835,-0.0531616684946422,1.88766565655895,4.139553249047252,4.26604844310539,3.9790620016813945,3.942992970059775,3.7460840601694154,3.870612861492897
ENST00000427015,-0.224288741176257,-0.391628215244015,1.29470813115661,-0.374968261223775,0.106701191626534,-0.192298124839078,0.107866718656273,-0.235673093056578,0.59823639422041,0.902308568805918,0.300286586756759,7.670207126395019,7.393376977095465,2.6787016301222195,3.2800625191158916,3.3234679385592423,3.0556793171039636
