V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000005257,-0.0680859624830722,-0.440090103494793,0.109060440567508,0.112823834016127,0.28192237514606,0.332025945958591,0.217942904882496,0.160483526200129,0.904984562892907,-0.840144626129723,0.286582760548497,4.665627980106093,4.700605205925147,4.796619698988514,4.8135941284109824,4.86233754612618,4.877931975896498
ENST00000005386,-0.306675104723959,-0.440090103494793,0.207193546436484,-0.248032945834547,0.900988839442724,0.0196358218015795,1.13529282238829,-0.264392400305587,1.174500904833,0.743027898853986,1.87030876298637,5.625488925602795,5.842081559311555,5.931346349631471,6.056855298708454,6.10588635310586,6.066702937295274
ENST00000008527,-0.126837941371557,-0.209293958943518,-0.196602361213764,0.398570863913123,1.24467957725593,0.805621944717451,0.0109774214159716,0.531028074196019,1.48310858645407,-0.381056110258534,0.935990423451974,4.594244203319009,4.629287746223777,5.223600240104295,5.197184340439611,5.228921110838124,5.263374567859758
ENST00000009041,0.121772842736216,-0.505985025447643,0.206771165779946,-0.313871827070093,0.183081900991076,0.0289204121155163,-0.0228578456569228,-0.183963773875559,0.446893582349001,-0.406794482429802,0.0900066537051939,4.5321894495601,4.581767605363919,6.21301892468279,6.105341557880611,6.145627048888786,6.1123471350860115
ENST00000011619,0.708022340930254,-0.63711919848814,-0.547178306140234,-0.107634281433686,0.388940271945372,1.79135471680184,0.88980937652596,1.86176039018273,-0.814011374180932,-0.192606732260259,0.085435116336745,6.935268117896157,7.0173261652007115,6.240604756354689,6.275286740404105,6.237672808722594,6.16389480723394
ENST00000013125,0.128180155878607,-0.380096219328765,-0.6351742762523,-0.317093061116224,-0.0269263174311163,0.576086808433653,0.189445504170096,0.201448021628877,-0.114149292786927,-0.703017500444143,-0.773764552347915,5.0627814459032665,5.138801259212002,4.3224040656087945,4.458686772824028,4.379863932856362,4.414875816453921
ENST00000019317,1.33771412564801,-0.38403024451998,-0.461716619967396,0.223367158477242,1.12170699903094,1.94149483381895,0.25448011762978,2.34251352521445,-0.532249925837996,-1.05847276269897,-0.142788496925411,5.551568276545481,5.509239435850565,6.043216341148136,6.178234763302745,6.204207448286075,6.186603400188568
ENST00000025008,2.5323232142391,-0.34960752409685,-0.46692598139803,0.0912965625858888,1.09999069902261,2.03858892326513,0.316481390762342,1.81024787817299,-0.399351771030409,1.25115218499625,1.19636025630045,5.733319958782351,5.717192727366439,5.702083194413493,5.803084407945113,5.767486274968705,5.849935353049699
ENST00000025301,0.439426201654415,-0.500411823093422,0.531356620974117,-0.594197755767503,0.120606317884003,-0.147517513629814,0.930579806791295,-0.192193045432278,-0.701046392581014,0.282950633991825,0.0200413522526146,5.205435935586777,5.218960708433488,4.0850920181811965,4.228346686004139,4.252893078196173,4.20496361133182
ENST00000033079,0.270523055078745,-0.303054892667473,0.0462665162955382,-0.300358357413155,1.48195266406429,1.3714905973791,1.41331516007278,0.279830696566904,0.202053454830847,-0.21652209847942,4.11487127174885,6.2931360172124915,6.309589256416051,4.89044345502525,5.022530832467204,4.830568527853248,5.0844975542276645
ENST00000038176,1.18099046001172,-0.32862605641037,-0.266267010832084,0.221638691428098,0.540239264359701,1.52611434235375,0.0204278827197676,2.55656551686656,-0.445077168357489,-1.17591760378299,-0.626540269368549,6.349025913247656,6.285164351271362,5.937307865088574,6.087871491685803,5.998275605938076,5.906294858284543
ENST00000039989,0.774522265481721,-0.59745111114339,1.0670197695955,-0.590819388353269,2.12292809985887,1.63339384234279,1.75025845124412,0.780361362687977,-0.48134748352541,-0.184387756272795,1.2330364538246,5.455947247293831,5.295846947973164,5.5074914876840895,5.5482740345835655,5.4837305787608255,5.592823646714514
ENST00000040738,0.0125133611854108,-0.240438325040636,-0.467207568502389,-0.590347988248957,1.76411450272404,-0.0294793538613409,0.47321582496923,0.044137084688291,2.19416176509219,1.73625715869241,1.35453544924878,5.710103393034811,5.796207424863743,3.8150410905111656,3.801729642572642,3.567587826483307,3.715685098945193
ENST00000040877,-0.207449678304119,-0.344689992607831,-0.776671796192502,0.726429636461972,0.0412886529328945,0.908100482350109,-0.545881138904743,1.493079931324,-0.745779781288116,-0.712441514264356,-0.540304450827354,4.982101223739169,5.122218558322056,4.853066056199178,4.899114933443845,4.869513494720663,4.840097224864908
