V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000380970,-0.0684334996912867,-0.540211592590663,-0.353688181640763,0.205792077578577,0.285980458697249,0.466877726185441,0.288459901598678,0.224536307400424,-0.747364337583953,-0.540713926765917,-0.264739638261482,4.80530952864034,4.937581125730714,2.610833985262938,2.722568058557083,2.1164982157245484,2.289467372105783
ENST00000414287,-0.0707701218496073,-0.321504499035891,1.27482533450029,1.26512395354936,1.00882578231764,0.824296829009764,3.2402187549343,1.158936813606,0.348072209038951,0.0198436607990518,2.69846058595776,4.139553249047252,4.26604844310539,3.9790620016813945,3.942992970059775,3.7460840601694154,3.870612861492897
ENST00000423222,-0.227247655820707,-0.189909552913951,1.91957451925001,0.0302560419597645,-0.188255426320113,-0.102550312770506,-0.0319196170432391,-0.260216633069136,1.0564064422345,0.537253232618465,-0.580242983616193,4.167622158451203,4.169045953335378,3.713823917823003,3.756165573347801,3.7263220107605126,3.6496748766572424
ENST00000427015,-0.089030242867289,-0.504069318655765,2.22020860865708,-0.222634856813101,0.466114628462331,-0.106602165924031,0.466253761193608,-0.0378203495178088,0.911190574385487,0.989743371597181,0.61097327164079,7.670207126395019,7.393376977095465,2.6787016301222195,3.2800625191158916,3.3234679385592423,3.0556793171039636
ENST00000431071,0.818981929441727,-0.5188969182188,5.02657367917762,0.195048346584959,3.56383103049905,0.479946379314416,6.65842245424793,1.0418566542553,1.40728353917023,1.43055816513886,2.71699504230775,9.83522922833404,9.779641578641007,4.7551310038794,5.0514633983746515,4.7910880696408995,5.486773572160507
ENST00000431985,-0.156183080367565,-0.37293773502017,0.922613413384877,0.272568497908144,-0.186540277649315,-0.133595497496105,-0.0778897856829197,-0.10840456041823,-0.291101610835401,0.551664105851131,-0.0552071273931483,6.046859422080413,6.131702552494025,2.1805799852824714,1.3383342228005293,1.8374191260200694,1.9295264496511737
ENST00000434418,0.99869743129266,-0.692194488111777,0.961704257294313,-0.282138597700834,1.54152373488533,-0.00108277886955616,1.75031907796692,0.196900161333592,-0.62325359586484,-0.312931885473858,0.366202808231821,3.5098411701602066,3.4548631387913065,1.8218151222147378,2.3300666068169287,2.981154603481519,2.3687178106387945
ENST00000435996,-0.271735659178097,-0.692194488111777,-0.706373293872771,-0.439823511053327,-0.376023368899348,-0.17531246447113,-0.254230310767882,-0.454229847686961,-1.26498243100865,-1.28088570536581,-0.828386268371349,0.4527920977278583,0.4519530242053794,4.433428751025892,4.88027969096394,4.865786726699089,4.617761360065241
ENST00000444130,-0.0180217784093725,-0.661149201526671,-0.0394104150386722,-0.186271459603931,0.335616316738493,-0.0965010672173556,1.5075158467433,-0.0230686229010541,-0.787509577502685,-0.394997719342855,-0.135897862837155,7.801492759509533,7.541732257317591,3.645658167060911,3.864403034468117,3.220035147606536,3.2636439535464503
ENST00000446720,-0.200791321571867,-0.652345314286119,0.921535589174865,-0.0297435634353664,0.387310353184695,-0.12817400383998,0.995533186119618,-0.244344522152375,0.33344212160562,-0.646976491033402,0.769688607559913,8.031881476914103,7.909393710927669,3.8568620693139386,3.458222958307611,3.8748457013351785,4.397338488578562
ENST00000467721,1.67077088453476,-0.473487394557004,1.08255201079242,-0.0365203783698026,1.97555435709263,0.660967199074715,3.37310770362177,0.918801111971234,-0.591753407611258,1.02062381423861,0.392928402136842,4.367826270816416,4.2969695464364195,4.66346322182622,4.643708090519331,4.76013866831083,4.821272388345802
ENST00000470465,-0.244882540034447,-0.629640552455221,-0.490151241986347,-0.3418076267577,-0.058704530052525,-0.13958767469498,0.295002511435668,-0.351714684236349,-1.10142645355422,0.408852634128587,-0.491650209589692,0.6494094476478341,0.6422783038393458,2.0873883673150653,2.217128228663526,1.7686805517772017,2.348888836876873
ENST00000499346,0.636212386279232,-0.692194488111777,2.08666356019714,-0.0932142203822817,3.13509286704736,-0.00439274341750613,1.10729408902776,0.361783384151243,1.06932151941847,0.370950063434453,0.199296334757674,5.262089906737893,5.313749781010972,3.824426335671276,3.27682458553995,3.304475933668748,3.541479464250642
ENST00000503650,-0.098292565007733,-0.609252603056047,0.0816213572269931,-0.383790821717379,0.464878632436074,0.115051322080068,1.13304780163451,0.114551915283101,-0.674353901253984,-0.0365025715274968,0.245391559822224,4.271895831884805,4.132623089631577,1.8087589693892916,1.4425413360753416,0.5086668320187755,1.896230039176051
ENST00000504827,-0.0710386530410437,-0.522140455623214,0.218715339061364,-0.226105908364886,0.49238635016582,0.0464551602415186,0.39327188609715,0.0686161589828264,-0.295476636981732,0.272301854886771,-0.518407925602772,7.562621338360444,7.390278335062038,1.5847759249138884,1.6779899102372358,2.6185845240968106,2.546716112616789
ENST00000505196,-0.271735659178097,-0.692194488111777,-0.360680894808154,-0.439823511053327,-0.376023368899348,-0.16389879361613,-0.163071336128288,-0.387193520403227,-1.26498243100865,-0.55540681317339,-0.927964803354,6.349014009992063,6.280937122694482,4.00356555905384,3.8419656453483615,3.9722214787115115,4.251260229090618
ENST00000511243,0.106753043259299,-0.384985159665136,0.784178723386833,0.28694856862268,1.64148151043614,0.278951635557867,1.07950362447335,0.547393716519017,1.47955897110762,-0.263523177247575,-0.444205855986668,7.9222849849457395,7.7893941171568475,2.9168282370749585,2.5991091214521984,2.3757280002006476,1.9152943008029728
ENST00000513211,0.214197583259741,-0.506849493573834,0.410436606466554,-0.271064290368951,1.20924226572945,0.501632353938916,2.12956906243109,0.131917871933204,0.541098362615068,-0.239975077151145,0.502464790617759,8.306484995260133,8.028727496807848,4.212821599841151,4.420840060655299,4.465270485499414,4.874528763756008
ENST00000519655,0.767239575987321,-0.349306248216582,0.357912392525025,0.174387325443385,1.80521014704213,0.393944369421991,0.168968717641099,0.578391015485869,-0.965730642599619,0.290350698074455,-0.44533012976873,2.683217350954328,2.6860139253366597,1.3093044158418723,2.1801259798287718,2.1637893155802326,2.0488521822083245
