V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000005257,0.893429945950889,-0.429402332012814,0.100827291675768,-0.160684714629867,0.735802125916753,-0.271603497988933,0.225933170311594,-0.219965029093755,0.804940132328624,0.603860205982445,0.785043948812602,4.315705881598136,4.34805981548076,4.796619698988514,4.8135941284109824,4.86233754612618,4.877931975896498
ENST00000005386,-0.335041515469995,-0.512430669650398,0.663757914003997,-0.312851410186083,-0.284397836122169,-0.256950544967561,0.227602359712454,-0.14657712117362,0.971483702478115,0.344425501718063,-0.128698602375848,5.906763371882935,6.134185637277133,5.931346349631471,6.056855298708454,6.10588635310586,6.066702937295274
ENST00000008527,-0.299505727247608,-0.447221198994396,-0.183497120813871,-0.0177487193555545,0.779712323418903,-0.229775977546108,0.233030918162155,-0.258406314194778,3.47266582022163,0.468435290356438,3.03786147663206,7.925071250725291,7.985521362236015,5.223600240104295,5.197184340439611,5.228921110838124,5.263374567859758
ENST00000009041,1.41206645851868,-0.255004910490948,0.567669685142223,0.234930045936936,1.88366950918775,-0.156955241318684,0.178689201632199,0.688223568775049,1.15333529461523,0.781954500027466,0.280632430316987,6.571674701862145,6.643563027777683,6.21301892468279,6.105341557880611,6.145627048888786,6.1123471350860115
ENST00000011619,1.20872505747764,-0.220125426186575,0.570344586662463,-0.333457316875988,2.72171829126611,0.310518362951018,2.35335494499469,-0.0335830407251571,-0.141624248848346,0.844981872298754,2.41872662477875,11.963337503370871,12.104887634971227,6.240604756354689,6.275286740404105,6.237672808722594,6.16389480723394
ENST00000013125,-0.0428688375064345,-0.607591001828633,0.269009722589025,-0.365158711783532,0.699036517057549,-0.22859190053428,0.885313207049338,-0.470733522535141,-0.50480431726328,-0.746268516739313,0.797438900745647,5.8221986627887565,5.9096214480938025,4.3224040656087945,4.458686772824028,4.379863932856362,4.414875816453921
ENST00000019317,2.79967057176365,-0.589393010017656,0.20404325213339,-0.0926199549754327,2.42159540565411,0.139093613563617,1.95191932556406,0.317895265749488,0.837373315604554,-0.674664538362344,-0.0282259623423089,8.327352414818222,8.263859153775847,6.043216341148136,6.178234763302745,6.204207448286075,6.186603400188568
ENST00000025008,0.0961566378597953,-0.51963404140891,0.116348127442906,-0.287490294260047,0.284446142290008,-0.182590508624761,0.751834187013458,-0.375530450067318,-0.44423300724032,-0.00916873932933308,1.80386347952384,8.026647942295291,8.004069818313015,5.702083194413493,5.803084407945113,5.767486274968705,5.849935353049699
ENST00000025301,1.50741577084146,-0.532145160778956,-0.188318350500051,-0.434715301786558,0.449964834547193,-0.194490482593633,0.866975758180063,-0.0511622509917408,-0.853447271272703,-0.346586463522597,-0.787119149338974,8.328697496938842,8.35033713349358,4.0850920181811965,4.228346686004139,4.252893078196173,4.20496361133182
ENST00000033079,-0.293696441139775,-0.319835256317555,0.455916464143957,-0.0131799889129966,-0.188282695526889,-0.0924230441740573,0.910444109064238,-0.131327685761643,0.613975311274422,-0.277607353918185,0.19567098719401,9.911689227109674,9.937603078855279,4.89044345502525,5.022530832467204,4.830568527853248,5.0844975542276645
