ensembl_transcript_id,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex
ENST00000493536,1.40129850663895,-0.596301786251818,5.51966813449933,-0.312488163479404,2.70468423120367,2.32567609079871,7.67164122233652,1.96519031618419,0.136324851180261,1.73434275817366,1.81806384310199,8.300911367966847,8.252841994156725,8.253566676669243,8.054995861824294
ENST00000359074,0.708785764711934,-0.433604858859748,0.197551631064233,0.405791198624273,1.94054110547456,1.75833501286179,0.643929727436693,2.38452017925354,0.368602237756689,-0.0319127776468187,0.201151315613997,6.56765715278059,6.529520618155891,5.1829677639024325,4.901855321374557
ENST00000321517,1.84329213963296,-0.46459474979157,0.407103811941426,-0.0193373993246183,2.38231760747012,4.7003690737137,0.499628844564179,4.69007366803792,-0.0202331529956769,-0.142092255473309,1.46349252333083,6.633706545512972,6.604725567445557,2.685127300964317,3.1448815784710007
ENST00000313064,-0.0569459425882667,-0.26606576100958,1.2943121738015,-0.09922398205302,0.214313590415613,-0.249898691041973,0.290325809160606,-0.163106535997945,-0.407189329293944,-0.467270606247708,-0.0243673051293849,5.895277325161452,6.01391721132555,2.0655610500278208,2.042714544443026
ENST00000415205,-0.244014095912064,-0.584680577152384,-0.723691955172505,-0.371778205479332,-0.337419382948,0.556684766508204,-0.173479036455565,0.345612403469526,-1.14105497386865,-1.31562551438691,-0.965241734475608,4.395403436467586,4.503965496503564,2.060578272559185,1.614443340010211
ENST00000359941,-0.274702089713675,-0.330466628102274,0.235592481403805,-0.311388348197787,0.0565288736785811,-0.200751303834176,-0.10901254905961,-0.212631888112992,0.548034817873897,0.700794285461729,0.0134941938331286,4.355668534291858,4.289332268218232,3.9838617234267404,3.9814640538682466
ENST00000397841,0.0420926718404324,0.0142959085142552,0.552011739857465,0.947700182839463,2.21651792730887,0.611090721894613,0.532562105200077,2.04377662760484,2.41402997029538,1.13720788792877,1.29874646246061,6.5544958817328745,6.641464284415053,1.3079057421040559,1.558343739046812
ENST00000577000,-0.343896400162061,0.0772441244695204,-0.271005836131597,1.45341524596869,-0.449696979005863,-0.267269944042259,-0.259930113771423,-0.00235835010071653,0.751670384149925,-0.890067432953881,0.467702740361197,4.619480790910051,4.55406969330267,3.2415583743583163,3.146303373245471
ENST00000424751,-0.287226283395037,2.18649357601672,-0.432717238998957,0.574162919919177,-0.226839041211444,-0.00447637019316288,-0.151027768577048,-0.108103725584459,0.280505960158515,0.183979442418602,-0.268687234331929,2.478980149557004,2.591800782911465,2.2172518033449466,2.5648882266943462
ENST00000466075,-0.163444654253551,-0.298508303078832,0.119127017086029,-0.0109388099013571,0.643958674284718,0.572123383340283,0.486553745584589,0.640406166059095,-0.845953504076758,-0.148426898670213,-0.0533297338229316,5.478447196231376,5.273421132128651,3.2719393262803824,4.5100102855172794
